symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.6884612967392205,-1060.0,-1975.0,-1060.0,-1975.0,W乾坤期货
A,A2501,-0.7000325902336169,6264.0,1801.0,6264.0,1801.0,L永安期货
AG,AG2409,0.8000864833796231,844.0,71.0,-152.0,50.0,L中泰期货
AG,AG2504,0.7725093415377982,409.0,806.0,-357.0,11.0,W华泰期货
AG,AG2504,0.6145113902765269,-183.0,-738.0,643.0,18.0,L广发期货
AL,AL2411,0.6745329036368248,-3995.0,5450.0,-2259.0,5574.0,W乾坤期货
AL,AL2412,0.760502946187471,-922.0,-953.0,-1445.0,-39.0,L广发期货
AL,AL2501,0.7348494891846591,-3205.0,261.0,447.0,-3.0,W浙商期货
AL,AL2501,0.6889598224984278,-1881.0,-341.0,-881.0,2.0,L方正中期
AL,AL2501,0.6561870582307285,-4033.0,-970.0,998.0,2.0,L中信建投
AO,AO2410,-0.8222181038461858,-3322.0,44.0,-609.0,54.0,L南华期货
AO,AO2501,0.972565910500436,-384.0,739.0,-974.0,216.0,W一德期货
AO,AO2501,0.9091087733188155,4767.0,1277.0,2081.0,632.0,W中信期货
AO,AO2501,0.8839975812400167,-3322.0,44.0,-777.0,-4.0,L南华期货
AO,AO2501,0.8272750213758003,698.0,225.0,-725.0,-80.0,W浙商期货
AO,AO2501,0.7919268651000242,12906.0,-899.0,2197.0,-75.0,L永安期货
AO,AO2501,0.75625350728479,1669.0,358.0,-86.0,193.0,W华泰期货
AO,AO2501,-0.6195130431161597,-1206.0,91.0,-416.0,96.0,L方正中期
AO,AO2501,-0.758739876919749,-3118.0,-538.0,-1370.0,-115.0,L徽商期货
AO,AO2501,-0.8150530802025892,-1977.0,-202.0,-397.0,-127.0,L中信建投
AO,AO2501,-0.9188960527774057,-7699.0,-628.0,-1480.0,-59.0,L东方财富
AP,AP2501,0.6200610644918512,-2715.0,117.0,-1852.0,171.0,W华泰期货
AU,AU2412,0.6331367450175089,21679.0,-389.0,10101.0,-317.0,W海通期货
AU,AU2412,0.6170560509141775,16268.0,-740.0,9714.0,28.0,W东证期货
AU,AU2412,0.615558372380909,12391.0,280.0,12487.0,301.0,W中信期货
AU,AU2502,0.6352418107888901,21679.0,-389.0,7454.0,-23.0,W海通期货
AU,AU2502,-0.6608523828087672,-4490.0,51.0,-552.0,-64.0,L方正中期
AU,AU2502,-0.8047965349319259,-471.0,0.0,-471.0,0.0,W海证期货
AU,AU2506,0.6836966772102673,5579.0,-91.0,1163.0,0.0,W浙商期货
AU,AU2506,-0.6277223908716448,-98.0,8.0,-98.0,8.0,L中泰期货
AU,AU2506,-0.7344297583723063,2952.0,262.0,-288.0,9.0,L广发期货
B,B2410,0.7224689790876665,-4607.0,1880.0,-251.0,-459.0,W乾坤期货
B,B2410,-0.6408024009849012,-401.0,-481.0,184.0,-43.0,L徽商期货
B,B2410,-0.8594050098677373,-1140.0,-21.0,-1140.0,-21.0,L平安期货
