symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.8849177618197701,-24172.0,1337.0,-24172.0,1337.0,W摩根大通
A,A2501,0.8474735411371276,-2368.0,424.0,-2368.0,424.0,W乾坤期货
A,A2501,0.6750025591496964,2071.0,233.0,2071.0,233.0,W中金财富
A,A2501,0.6064187799573973,1604.0,815.0,1604.0,815.0,W华泰期货
A,A2501,-0.614833357742078,-7862.0,-2061.0,-7862.0,-2061.0,L银河期货
A,A2501,-0.8619475653932097,8415.0,-1260.0,8415.0,-1260.0,L永安期货
AG,AG2504,0.8066161671442619,-1476.0,-644.0,-494.0,-143.0,W华泰期货
AG,AG2504,-0.7737985894317296,-6794.0,-145.0,182.0,161.0,W浙商期货
AL,AL2410,0.720448072741639,-1991.0,-157.0,-2616.0,-327.0,L国贸期货
AL,AL2410,-0.6558276023294228,-2713.0,631.0,-2013.0,-770.0,L方正中期
AL,AL2411,0.8219598893007434,-15280.0,221.0,-15280.0,221.0,W乾坤期货
AL,AL2411,0.6418853752538898,-16559.0,-282.0,-5979.0,-737.0,L永安期货
AL,AL2501,0.7267703651118559,-2713.0,631.0,-956.0,-22.0,L方正中期
AL,AL2501,0.6877063555917555,10144.0,-1019.0,4085.0,-623.0,W东吴期货
AL,AL2501,0.6623487991176611,1049.0,-626.0,888.0,151.0,L中信建投
AL,AL2501,0.6125140348318382,5878.0,-166.0,3292.0,-2.0,L南华期货
AO,AO2410,-0.608815498957264,6940.0,1114.0,-530.0,5.0,L银河期货
AO,AO2410,-0.7049429789612026,1627.0,-1673.0,-1507.0,-372.0,W国泰君安
AO,AO2411,0.6234733408760419,-5221.0,-930.0,-1850.0,-339.0,L东方财富
AO,AO2411,-0.9095709399963909,749.0,680.0,-876.0,198.0,W东证期货
AP,AP2411,0.9467853487525503,-4401.0,-413.0,323.0,257.0,W东吴期货
AP,AP2501,0.7708958769647551,-4401.0,-413.0,-2564.0,-247.0,W东吴期货
AP,AP2501,0.6103663887684146,-4247.0,1031.0,-4861.0,-67.0,W华泰期货
AP,AP2501,-0.6725007630171335,4285.0,-343.0,2774.0,213.0,L中信建投
AU,AU2412,-0.6618605770823928,3025.0,23.0,3025.0,23.0,W乾坤期货
AU,AU2502,-0.6378293415745403,-3138.0,-436.0,-507.0,-48.0,L方正中期
AU,AU2506,0.6357178418009325,5419.0,40.0,1173.0,0.0,W浙商期货
B,B2410,0.7050268342043429,-3591.0,-1289.0,-1132.0,-1335.0,W乾坤期货
B,B2410,-0.6599454754446448,1097.0,-284.0,874.0,-270.0,L徽商期货
B,B2410,-0.6703507541818304,212.0,-25.0,593.0,746.0,W东证期货
B,B2410,-0.7267026280507651,2096.0,340.0,1672.0,1663.0,W华泰期货
B,B2410,-0.8905538206134955,-1169.0,62.0,-1169.0,62.0,L平安期货
B,B2411,0.8686176725858342,59.0,-59.0,591.0,5.0,W海证期货
B,B2411,0.7594745309243875,1267.0,210.0,531.0,183.0,L中信建投
B,B2411,-0.639617481367319,-3591.0,-1289.0,-2459.0,46.0,W乾坤期货
B,B2411,-0.8846989142880533,-20265.0,720.0,-11136.0,-122.0,W国泰君安
BR,BR2410,0.7147941080291752,-159.0,122.0,221.0,53.0,L中信建投
BR,BR2410,0.6575890645121228,680.0,64.0,229.0,-30.0,W华泰期货
BR,BR2410,0.6248937911992456,489.0,178.0,-89.0,46.0,L方正中期
BR,BR2410,-0.6624918059226806,179.0,-404.0,101.0,18.0,L银河期货
BR,BR2410,-0.7012956661248787,-244.0,101.0,-244.0,101.0,L东方财富
BR,BR2411,-0.6531251686961809,-622.0,344.0,-588.0,64.0,L南华期货
C,C2503,0.79737548369077,-7544.0,172.0,-1404.0,-181.0,W东吴期货
C,C2503,0.6192628866256753,-10680.0,-247.0,-5155.0,-6.0,L国贸期货
C,C2503,-0.7169098156745669,1510.0,-11.0,1283.0,-11.0,L东方财富
C,C2505,0.7569143546210617,-1114.0,-421.0,-1114.0,-421.0,W宏源期货
C,C2505,0.7078459827160506,801.0,-7095.0,2935.0,0.0,W摩根大通
C,C2505,-0.6961882961981759,-45557.0,2794.0,1819.0,137.0,W华泰期货
C,C2505,-0.759694153184783,49176.0,-353.0,2337.0,269.0,L永安期货
CF,CF2411,0.6807344154573669,,,-42.0,-10.0,L中原期货
CF,CF2411,-0.6272117821598889,,,1142.0,-59.0,L中信建投
CF,CF2501,0.7082528701697084,-23060.0,-641.0,-15419.0,194.0,L银河期货
CF,CF2501,0.7041938949675344,-4503.0,-184.0,-2991.0,-200.0,L国贸期货
CF,CF2501,0.642148532947514,-12650.0,-1268.0,-8607.0,-850.0,W浙商期货
CF,CF2501,0.6134908387056768,-5233.0,-240.0,-5276.0,-104.0,W华泰期货
CF,CF2501,-0.630349069370987,2775.0,-523.0,680.0,-477.0,L方正中期
CF,CF2505,0.8074216089408643,,,-1293.0,64.0,W海证期货
CF,CF2505,0.6963021513418874,-2734.0,53.0,1357.0,23.0,L永安期货
CJ,CJ2409,-0.6626693558360491,-2758.0,-322.0,59.0,7.0,W国泰君安
CJ,CJ2501,0.634995936873977,-2758.0,-322.0,-3330.0,-507.0,W国泰君安
CJ,CJ2501,0.604698526428541,-1205.0,-214.0,-956.0,-215.0,W华泰期货
CJ,CJ2501,-0.6065318110930797,2912.0,26.0,2395.0,9.0,L方正中期
CJ,CJ2501,-0.7886387374324054,1822.0,128.0,1610.0,109.0,L东方财富
CJ,CJ2501,-0.7968373164370134,2382.0,43.0,1812.0,40.0,L徽商期货
CJ,CJ2505,0.9848864511123083,1244.0,174.0,-228.0,-1.0,L南华期货
CJ,CJ2505,0.9180427393524512,-1380.0,-13.0,-232.0,-2.0,W宏源期货
CJ,CJ2505,0.9028173160562748,-6272.0,-217.0,-2178.0,68.0,W浙商期货
CJ,CJ2505,0.8111678424242812,-970.0,111.0,-160.0,36.0,L永安期货
CJ,CJ2505,-0.6295091238753269,2912.0,26.0,411.0,17.0,L方正中期
CS,CS2501,0.6116579919850278,849.0,249.0,803.0,253.0,L徽商期货
CS,CS2501,-0.6155840620863979,1247.0,-23.0,1373.0,95.0,L中信建投
CS,CS2501,-0.8555515656974447,2518.0,-97.0,1495.0,-50.0,L南华期货
CS,CS2503,-0.6925876671269062,-22664.0,-880.0,-792.0,37.0,L银河期货
CU,CU2409,0.8305863002833329,-5554.0,34.0,680.0,-40.0,L永安期货
CU,CU2410,-0.6462881435026913,10785.0,-412.0,2754.0,-263.0,L方正中期
CU,CU2411,0.6097272641574253,2212.0,2195.0,-889.0,568.0,W东证期货
CU,CU2412,0.6906385570081982,-6007.0,991.0,-5172.0,895.0,W国泰君安
CU,CU2412,-0.7193007585116675,4982.0,232.0,1207.0,64.0,W东吴期货
CU,CU2501,-0.7893239854230126,4982.0,232.0,1064.0,-28.0,W东吴期货
EB,EB2410,0.645404509191621,302.0,481.0,302.0,481.0,L方正中期
EB,EB2410,-0.6102771608765097,1791.0,2973.0,888.0,2868.0,L平安期货
EB,EB2411,-0.7184757869674709,-1094.0,4198.0,6517.0,9656.0,W国泰君安
EB,EB2412,0.7694487356903534,1791.0,2973.0,-915.0,-58.0,L平安期货
EB,EB2412,0.7473883983408743,-1094.0,4198.0,562.0,153.0,W国泰君安
EB,EB2412,0.7007675613718711,-13713.0,740.0,76.0,352.0,W东证期货
EB,EB2412,0.680528722936265,1232.0,-547.0,-2034.0,59.0,W华泰期货
EB,EB2412,0.6701238406316308,-6519.0,-3168.0,-696.0,-270.0,L南华期货
EB,EB2412,-0.7471585803495341,-1939.0,-905.0,790.0,51.0,W浙商期货
EB,EB2412,-0.75441071438565,5885.0,973.0,789.0,386.0,L永安期货
EB,EB2412,-0.7954171128234006,3920.0,2002.0,1169.0,526.0,L中信建投
EG,EG2501,0.7100280928255949,-3552.0,1664.0,-3552.0,1664.0,L方正中期
EG,EG2501,0.6757276019986792,-4830.0,-354.0,-4830.0,-354.0,W中金财富
FG,FG2409,-0.8105528672498015,,,-10.0,0.0,W海证期货
FG,FG2410,0.8936650134901638,23969.0,2869.0,-1042.0,55.0,L平安期货
FG,FG2410,0.7511154188293139,-17537.0,204.0,-967.0,-28.0,W宏源期货
FG,FG2410,0.7469724911618667,-22558.0,-1315.0,-1062.0,-20.0,L南华期货
FG,FG2410,-0.8387118541432267,-20376.0,600.0,2065.0,2.0,L永安期货
FG,FG2410,-0.9037026065267609,-25304.0,-1006.0,2275.0,-500.0,L银河期货
FG,FG2410,-0.9103055670452793,-52343.0,-30438.0,2014.0,-136.0,W东证期货
FG,FG2410,-0.9466486963480825,20999.0,4076.0,2168.0,34.0,L中信建投
FG,FG2411,0.9588157725944588,-22558.0,-1315.0,-1759.0,1.0,L南华期货
FG,FG2411,-0.620557129284173,4367.0,6476.0,698.0,17.0,L方正中期
FG,FG2411,-0.6696453553643917,42507.0,2126.0,539.0,9.0,L徽商期货
FG,FG2411,-0.7368093226025648,23969.0,2869.0,428.0,20.0,L平安期货
FG,FG2411,-0.9201593589145638,29385.0,3594.0,478.0,13.0,L东方财富
FG,FG2501,0.933850987569115,-17537.0,204.0,-13672.0,271.0,W宏源期货
FG,FG2501,0.859756312255674,-107095.0,-9332.0,-94221.0,-9944.0,W国泰君安
FG,FG2501,0.8399182150396727,-49260.0,-2100.0,-47429.0,-2149.0,W浙商期货
FG,FG2501,0.8335059882126549,-20376.0,600.0,-23680.0,317.0,L永安期货
FG,FG2501,0.8057480063243857,-17017.0,586.0,-16465.0,555.0,W中金财富
FG,FG2501,0.7881719363562634,-21985.0,-9026.0,-18435.0,-10373.0,W华泰期货
FG,FG2501,0.7730895716123886,-52343.0,-30438.0,-56198.0,-30390.0,W东证期货
FG,FG2501,0.6541373438700153,-25304.0,-1006.0,-20212.0,-467.0,L银河期货
FG,FG2501,-0.6334203281675461,4367.0,6476.0,11623.0,7102.0,L方正中期
FG,FG2501,-0.685306822812336,23969.0,2869.0,21786.0,2856.0,L平安期货
FG,FG2501,-0.7907729132181419,19037.0,-3425.0,22751.0,-2610.0,W东吴期货
FG,FG2501,-0.8962767443949166,42507.0,2126.0,39743.0,2044.0,L徽商期货
FG,FG2501,-0.9460214143456838,29385.0,3594.0,27658.0,3567.0,L东方财富
FG,FG2503,0.8970765204805387,-107095.0,-9332.0,-1740.0,13.0,W国泰君安
FG,FG2505,0.9279341598190787,-25304.0,-1006.0,-5763.0,905.0,L银河期货
FG,FG2505,0.8773897735665328,-21985.0,-9026.0,-2980.0,1075.0,W华泰期货
FG,FG2505,0.7879989260992224,-107095.0,-9332.0,-9680.0,846.0,W国泰君安
