symbol,informed_total,informed_chg,uninformed_total,uninformed_chg,net_total,net_chg
P,93507.0,5859.0,-32527.0,-2989.0,126034.0,8848.0
L,69683.0,5186.0,-31761.0,808.0,101444.0,4378.0
BU,41610.0,5604.0,-19083.0,732.0,60693.0,4872.0
AO,31931.0,-4690.0,-18552.0,1609.0,50483.0,-6299.0
SR,41835.0,-928.0,-846.0,-508.0,42681.0,-420.0
Y,34707.0,-5968.0,-7066.0,4349.0,41773.0,-10317.0
ZN,33296.0,7286.0,-2648.0,-1823.0,35944.0,9109.0
MA,12947.0,4352.0,-10206.0,1526.0,23153.0,2826.0
AU,17546.0,38.0,892.0,-340.0,16654.0,378.0
EB,10150.0,2991.0,-5634.0,1418.0,15784.0,1573.0
LC,26166.0,1306.0,12454.0,786.0,13712.0,520.0
CF,13055.0,1534.0,2887.0,-368.0,10168.0,1902.0
CU,12800.0,-960.0,3557.0,480.0,9243.0,-1440.0
AL,4654.0,2135.0,-3900.0,54.0,8554.0,2081.0
PB,3200.0,141.0,-3121.0,445.0,6321.0,-304.0
LU,10040.0,-1273.0,4778.0,244.0,5262.0,-1517.0
PR,3270.0,-445.0,-366.0,-48.0,3636.0,-397.0
SH,1874.0,1487.0,-1332.0,-625.0,3206.0,2112.0
NR,16.0,3147.0,-2679.0,574.0,2695.0,2573.0
PF,-2601.0,-242.0,-4207.0,2037.0,1606.0,-2279.0
LG,909.0,425.0,731.0,-230.0,178.0,655.0
RS,-4.0,0.0,1.0,1.0,-5.0,-1.0
EC,407.0,-21.0,582.0,26.0,-175.0,-47.0
OI,7552.0,-6273.0,7828.0,3049.0,-276.0,-9322.0
EG,1152.0,3043.0,1434.0,-747.0,-282.0,3790.0
CY,-420.0,-2.0,57.0,-8.0,-477.0,6.0
J,-482.0,-50.0,274.0,48.0,-756.0,-98.0
JD,-1572.0,1767.0,-301.0,-2126.0,-1271.0,3893.0
PG,1467.0,259.0,3880.0,-171.0,-2413.0,430.0
NI,-5480.0,1099.0,932.0,-19.0,-6412.0,1118.0
SN,-2740.0,274.0,3856.0,92.0,-6596.0,182.0
PX,-10418.0,-797.0,-3808.0,1642.0,-6610.0,-2439.0
AP,-8738.0,348.0,-1604.0,-243.0,-7134.0,591.0
CS,5574.0,-1388.0,15409.0,-1379.0,-9835.0,-9.0
SP,-5902.0,-1862.0,4637.0,-1190.0,-10539.0,-672.0
BR,-10561.0,-803.0,839.0,331.0,-11400.0,-1134.0
LH,-9267.0,-1768.0,2774.0,1368.0,-12041.0,-3136.0
UR,-12692.0,1404.0,-226.0,-418.0,-12466.0,1822.0
CJ,-2565.0,-54.0,10266.0,462.0,-12831.0,-516.0
B,-6692.0,2255.0,6397.0,-1059.0,-13089.0,3314.0
SS,-2430.0,-4224.0,10898.0,646.0,-13328.0,-4870.0
RU,-8896.0,-2088.0,7418.0,-112.0,-16314.0,-1976.0
HC,-8268.0,-3131.0,8334.0,-1774.0,-16602.0,-1357.0
PP,-7327.0,-4372.0,9385.0,-5158.0,-16712.0,786.0
AG,-13627.0,-3344.0,3393.0,-4366.0,-17020.0,1022.0
SF,-13602.0,292.0,5710.0,-347.0,-19312.0,639.0
SI,-5634.0,3200.0,17200.0,212.0,-22834.0,2988.0
FU,-31471.0,-3541.0,-7942.0,829.0,-23529.0,-4370.0
I,2905.0,-3008.0,28264.0,1792.0,-25359.0,-4800.0
JM,-19485.0,-2351.0,10861.0,1310.0,-30346.0,-3661.0
SM,-30799.0,4135.0,3216.0,-795.0,-34015.0,4930.0
PK,-27797.0,-559.0,8561.0,229.0,-36358.0,-788.0
A,-33567.0,1525.0,18541.0,-1016.0,-52108.0,2541.0
C,-34456.0,-8881.0,82187.0,1430.0,-116643.0,-10311.0
RB,-65110.0,10689.0,101508.0,1584.0,-166618.0,9105.0
M,-77185.0,30648.0,94199.0,-8494.0,-171384.0,39142.0
TA,-136822.0,10443.0,35312.0,6444.0,-172134.0,3999.0
RM,-128370.0,2117.0,49030.0,-6791.0,-177400.0,8908.0
FG,-105943.0,7388.0,85712.0,-3974.0,-191655.0,11362.0
V,-129012.0,-747.0,86622.0,-2300.0,-215634.0,1553.0
SA,-195897.0,-10681.0,34350.0,1213.0,-230247.0,-11894.0
