symbol,informed_total,informed_chg,uninformed_total,uninformed_chg,net_total,net_chg
P,131942.0,4457.0,-57276.0,-2917.0,189218.0,7374.0
Y,126320.0,4847.0,-34324.0,-314.0,160644.0,5161.0
OI,54799.0,-1059.0,-10519.0,872.0,65318.0,-1931.0
HC,26062.0,1793.0,-24138.0,-5366.0,50200.0,7159.0
AU,42113.0,-568.0,-7070.0,108.0,49183.0,-676.0
AL,36871.0,5194.0,-9829.0,-1060.0,46700.0,6254.0
SR,36832.0,-3892.0,1113.0,149.0,35719.0,-4041.0
AO,19052.0,672.0,-15737.0,3957.0,34789.0,-3285.0
AG,37582.0,-10604.0,13576.0,105.0,24006.0,-10709.0
ZN,17823.0,390.0,-1158.0,1151.0,18981.0,-761.0
CS,15453.0,60.0,1923.0,-1670.0,13530.0,1730.0
BU,15145.0,3515.0,2132.0,-2243.0,13013.0,5758.0
AP,3029.0,3209.0,-4352.0,-5258.0,7381.0,8467.0
LU,8937.0,267.0,1714.0,1837.0,7223.0,-1570.0
I,24166.0,2843.0,17682.0,2950.0,6484.0,-107.0
SH,4287.0,3488.0,-1501.0,-601.0,5788.0,4089.0
NR,388.0,251.0,-3250.0,638.0,3638.0,-387.0
J,2422.0,311.0,-458.0,-193.0,2880.0,504.0
PR,2068.0,245.0,-104.0,-336.0,2172.0,581.0
EC,708.0,-98.0,376.0,-170.0,332.0,72.0
JM,6223.0,1794.0,6116.0,865.0,107.0,929.0
CJ,3055.0,968.0,3054.0,442.0,1.0,526.0
RS,2.0,-1.0,7.0,-4.0,-5.0,3.0
BR,-418.0,160.0,48.0,9.0,-466.0,151.0
CY,-466.0,-23.0,109.0,28.0,-575.0,-51.0
PX,-1697.0,644.0,-1056.0,3006.0,-641.0,-2362.0
PG,4358.0,-1022.0,5544.0,1624.0,-1186.0,-2646.0
SN,194.0,216.0,1464.0,-506.0,-1270.0,722.0
JD,-2469.0,2040.0,-660.0,-4575.0,-1809.0,6615.0
CU,4826.0,2201.0,7166.0,868.0,-2340.0,1333.0
PB,-3195.0,-272.0,-243.0,793.0,-2952.0,-1065.0
FU,6471.0,2828.0,9824.0,568.0,-3353.0,2260.0
UR,-3737.0,-759.0,-4.0,243.0,-3733.0,-1002.0
SF,-211.0,447.0,3561.0,255.0,-3772.0,192.0
SI,2857.0,467.0,7549.0,-1033.0,-4692.0,1500.0
PF,-6151.0,-3069.0,95.0,123.0,-6246.0,-3192.0
LH,-2103.0,1036.0,4148.0,-544.0,-6251.0,1580.0
SS,-5214.0,-328.0,1972.0,262.0,-7186.0,-590.0
LC,886.0,-113.0,8251.0,1807.0,-7365.0,-1920.0
RU,-3221.0,899.0,4227.0,256.0,-7448.0,643.0
CF,1887.0,2077.0,10267.0,-44.0,-8380.0,2121.0
EB,-10816.0,1428.0,-452.0,-947.0,-10364.0,2375.0
L,-18574.0,-1008.0,-7775.0,1402.0,-10799.0,-2410.0
NI,-12988.0,1897.0,1623.0,-583.0,-14611.0,2480.0
SP,-7316.0,3313.0,8356.0,-2986.0,-15672.0,6299.0
EG,-20044.0,-1178.0,2472.0,-612.0,-22516.0,-566.0
PK,-22273.0,-612.0,3125.0,-2496.0,-25398.0,1884.0
SM,-21073.0,-540.0,5294.0,6.0,-26367.0,-546.0
PP,-4661.0,-280.0,27288.0,1662.0,-31949.0,-1942.0
B,-29992.0,1269.0,2451.0,-109.0,-32443.0,1378.0
FG,20905.0,5278.0,54193.0,-16100.0,-33288.0,21378.0
C,-8244.0,10609.0,38848.0,-1502.0,-47092.0,12111.0
A,-46632.0,-47.0,1560.0,-2191.0,-48192.0,2144.0
SA,-46128.0,16892.0,3728.0,-19206.0,-49856.0,36098.0
MA,-96828.0,-1313.0,-3995.0,-2203.0,-92833.0,890.0
V,-73937.0,13269.0,64708.0,-21788.0,-138645.0,35057.0
RB,-57149.0,4583.0,90181.0,2711.0,-147330.0,1872.0
RM,-182509.0,-22637.0,19068.0,3357.0,-201577.0,-25994.0
TA,-282967.0,-10551.0,21289.0,-172.0,-304256.0,-10379.0
M,-385874.0,-32760.0,-2834.0,3720.0,-383040.0,-36480.0
