symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.8744351909595475,-24684.0,1766.0,-11871.0,1767.0,W乾坤期货
A,A2501,0.7654052828688293,-34074.0,-1749.0,-34074.0,-1749.0,W摩根大通
A,A2501,0.6815452007083169,-2855.0,52.0,-2855.0,52.0,W中金财富
A,A2501,0.6484164869465774,-7820.0,-2439.0,-6498.0,-420.0,L南华期货
A,A2501,-0.654155889601421,7748.0,-33.0,5592.0,-133.0,W海通期货
A,A2501,-0.6693191726004031,4134.0,-286.0,3275.0,-175.0,L徽商期货
A,A2501,-0.7848728826623468,4860.0,106.0,6264.0,161.0,L中信建投
A,A2501,-0.8175216187595207,3560.0,-174.0,3560.0,-174.0,L方正中期
A,A2501,-0.8484586861064664,12409.0,1517.0,11280.0,1467.0,W银河期货
A,A2503,0.7875589439715552,12409.0,1517.0,148.0,-45.0,W银河期货
A,A2503,-0.6996023398486935,1171.0,-14.0,286.0,-15.0,L广发期货
AG,AG2412,0.6384707359472507,3774.0,-1567.0,5711.0,-920.0,W东吴期货
AG,AG2412,-0.6010583467156879,-3011.0,305.0,-804.0,287.0,L方正中期
AG,AG2412,-0.6605248879801819,4037.0,58.0,4685.0,-238.0,L中信建投
AG,AG2412,-0.6881917416686164,5968.0,334.0,951.0,62.0,L平安期货
AG,AG2502,0.6965358482680102,13338.0,33.0,4261.0,61.0,W中财期货
AG,AG2502,0.6782198614881013,4162.0,-343.0,2055.0,127.0,L南华期货
AG,AG2502,-0.6967914382023875,-3011.0,305.0,-1519.0,33.0,L方正中期
AG,AG2504,0.7591027536441408,24701.0,144.0,7033.0,8.0,W海通期货
AG,AG2506,0.8255767662157205,5239.0,498.0,1660.0,175.0,L广发期货
AG,AG2506,0.7770338392125218,832.0,0.0,832.0,0.0,W兴业期货
AG,AG2506,0.7154004495391741,4037.0,58.0,1140.0,357.0,L中信建投
AG,AG2506,0.64397942012617,24701.0,144.0,4909.0,25.0,W海通期货
AG,AG2506,-0.8005648388232264,-3011.0,305.0,-411.0,-18.0,L方正中期
AG,AG2506,-0.8074549382774194,4162.0,-343.0,-2501.0,-2.0,L南华期货
AL,AL2412,0.6541106122390167,20485.0,789.0,6411.0,508.0,W海通期货
AL,AL2501,0.7981867317919451,20485.0,789.0,10920.0,278.0,W海通期货
AL,AL2501,0.7329374501066918,2928.0,2578.0,3756.0,360.0,W国泰君安
AL,AL2501,0.6973457505694004,1780.0,-30.0,1580.0,-30.0,W兴业期货
AL,AL2501,-0.7107230896737666,-7088.0,-311.0,-5300.0,-166.0,L中泰期货
AL,AL2501,-0.7536922406700949,12033.0,675.0,12033.0,675.0,W乾坤期货
AL,AL2501,-0.7609704614898193,-16251.0,-369.0,-10141.0,445.0,W银河期货
AL,AL2502,0.6698214143810665,-16251.0,-369.0,-3095.0,-16.0,W银河期货
AL,AL2502,0.6550123690912462,6529.0,95.0,3238.0,4.0,L南华期货
AL,AL2502,-0.6093050551651893,-1567.0,-801.0,-773.0,77.0,L广发期货
AL,AL2502,-0.6285658071883458,-7088.0,-311.0,-983.0,16.0,L中泰期货
AO,AO2411,0.6866575239190934,412.0,1924.0,262.0,72.0,L中泰期货
AO,AO2411,0.6031185741346299,-5484.0,980.0,-328.0,218.0,L徽商期货
AO,AO2411,-0.7075375220154921,-521.0,130.0,724.0,-17.0,L南华期货
AO,AO2412,0.6032500771267965,-5493.0,632.0,250.0,61.0,L广发期货
AO,AO2412,-0.6248785626481539,-3507.0,-729.0,254.0,-37.0,W东吴期货
AO,AO2412,-0.8132873012629669,-6464.0,285.0,-3504.0,49.0,L中信建投
AO,AO2412,-0.8934827904121037,-5494.0,1699.0,-3124.0,162.0,L方正中期
AO,AO2501,0.8144255009817205,19368.0,3351.0,12926.0,3389.0,W国泰君安
AO,AO2501,-0.6895203295354736,-5484.0,980.0,-5156.0,762.0,L徽商期货
AO,AO2501,-0.6956465896920757,412.0,1924.0,-876.0,1167.0,L中泰期货
AO,AO2501,-0.7151227241711401,-11367.0,-1573.0,-12244.0,-1425.0,L中辉期货
AO,AO2501,-0.7166590905541274,-5493.0,632.0,-5737.0,467.0,L广发期货
AO,AO2501,-0.7218348537141919,-6464.0,285.0,-2647.0,-47.0,L中信建投
AO,AO2501,-0.7937878302389767,-3670.0,-81.0,-3397.0,-199.0,L平安期货
AO,AO2501,-0.9041737317843147,-5494.0,1699.0,-2168.0,1190.0,L方正中期
AP,AP2505,0.8640000265965904,206.0,1749.0,-273.0,254.0,W银河期货
AP,AP2505,0.7333867990196822,-1753.0,-2969.0,473.0,-176.0,L中泰期货
AP,AP2505,-0.7659726685579943,,,-693.0,85.0,L申银万国
AU,AU2412,0.8729176558915975,13805.0,-1135.0,11763.0,498.0,W国泰君安
AU,AU2412,0.7950662475270396,2431.0,-245.0,3340.0,-227.0,L南华期货
AU,AU2412,-0.6349098207028967,-3892.0,-103.0,-1977.0,43.0,L方正中期
AU,AU2412,-0.8260252635309236,-2017.0,-66.0,-2537.0,-202.0,L平安期货
AU,AU2502,0.8739762254555049,18170.0,573.0,10198.0,2139.0,W东证期货
AU,AU2502,0.8478784989189673,4371.0,484.0,4371.0,484.0,W乾坤期货
AU,AU2502,0.7975608784760972,7650.0,-235.0,2254.0,-155.0,W银河期货
AU,AU2502,0.782169226197231,-3554.0,540.0,1599.0,294.0,L中信建投
AU,AU2502,0.7545985272910729,3609.0,-41.0,760.0,-57.0,W东吴期货
AU,AU2502,0.7229260598897068,2141.0,381.0,1293.0,310.0,L广发期货
AU,AU2502,0.6881875303868238,32321.0,0.0,9549.0,81.0,W中财期货
AU,AU2502,-0.8032652125117183,-3892.0,-103.0,-1240.0,-218.0,L方正中期
AU,AU2502,-0.9390918742805904,-293.0,335.0,-293.0,335.0,W中金财富
AU,AU2504,0.8752459606521773,7650.0,-235.0,2764.0,20.0,W银河期货
AU,AU2504,0.7290834370850565,32321.0,0.0,7906.0,4.0,W中财期货
AU,AU2504,0.7176455883669839,20328.0,124.0,5391.0,13.0,W海通期货
AU,AU2504,0.6357976968452316,18170.0,573.0,338.0,134.0,W东证期货
AU,AU2504,0.6357882706771052,3609.0,-41.0,245.0,25.0,W东吴期货
AU,AU2504,-0.7099390301532198,13805.0,-1135.0,872.0,-32.0,W国泰君安
AU,AU2506,-0.8078116508290324,-3892.0,-103.0,-272.0,83.0,L方正中期
AU,AU2508,-0.7985660147248685,2141.0,381.0,-348.0,3.0,L广发期货
B,B2501,0.7218806038334031,1571.0,-73.0,1222.0,-77.0,L方正中期
B,B2501,-0.785034014116289,-695.0,76.0,-695.0,76.0,W中金财富
B,B2505,0.6229985391381105,1571.0,-73.0,349.0,4.0,L方正中期
BR,BR2411,-0.6194596407328625,13.0,-10.0,13.0,-10.0,L平安期货
BR,BR2411,-0.6482193371651104,99.0,-40.0,99.0,-40.0,W银河期货
C,C2411,0.8714773692829269,3017.0,778.0,3017.0,778.0,W兴业期货
C,C2503,-0.6018933279444292,-141921.0,-5002.0,9048.0,-1620.0,W东证期货
