,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
SH,0.7185626659009645,2.161842905972212,1.115484504466684
AO,0.41101112484416746,0.3710524947506575,0.06582841366944958
FB,0.3723041047147666,0.0,0.0
AG,0.2607947213475965,1.3438224620821106,-0.23558766173346946
EC,0.24485422525328548,0.0,0.0
RR,0.17636238057722986,0.0,0.0
RM,0.14901284394083714,-0.2573986131005034,0.40901781785131086
WR,0.13598146373892805,0.0,0.0
AU,0.13238832141252477,0.6029062296489007,-0.03945390257890524
LU,0.10924043252361448,0.0,0.0
B,0.1043593376921712,0.2603899404705978,0.31143116372389357
MA,0.10126638038981373,-0.18838154463150736,0.5734049496414368
TA,0.07928517493434328,-0.16288157532150338,0.04161671970120784
CS,0.06976045495849181,-0.2809851883341016,0.4061678356721474
AP,0.057563688629652,-0.16759587381694807,0.5700905537438732
AL,0.04567043041679675,0.11853561292386972,-0.37741530308778914
C,0.04527628578889065,-0.36942731269966045,0.6186930068809331
FG,0.03944202288496368,-0.2218220396524767,0.251160191665619
FU,0.034364209019838166,0.0,0.0
CJ,0.03308479078174331,0.00881836301246719,0.1551136972297953
Y,0.03244553632654679,0.03096019351726631,0.040371170903342524
EB,0.03171889753569701,0.4654974901169362,0.044538679150177174
P,0.027716781253971146,0.09161670408866707,0.10365454659315354
PF,0.027418723645227017,0.6397364838222492,0.9595848835218919
UR,0.02040193074944252,0.015791760763218976,-0.014525419895976777
PG,0.01983095359899467,-0.17477811544034783,0.5397802209449214
ZN,0.01913952146278941,0.19915589613689066,-0.08981301014868293
A,0.011043004521816613,0.2110588903959454,0.14217483039966106
NI,0.005383268350032999,-0.23621185779384335,0.22202171439845242
M,0.004236094007090907,0.11777734436875487,0.036482701143905505
OI,0.0038161656649384756,-0.1870818768870779,0.42917512998529306
CF,0.0023178714773306464,-0.04638640536824312,0.07724466674224617
BB,0.001362905006782933,0.0,0.0
ZC,0.0,0.0,0.0
JR,0.0,0.0,0.0
PM,0.0,0.0,0.0
RI,0.0,0.0,0.0
LR,0.0,0.0,0.0
PX,-0.0015537853591133244,-0.2688820135202705,-0.24960407490030778
CU,-0.0026143352572635115,0.36083411329543913,-0.22219771504694696
SN,-0.006703106693912275,-0.313076959186093,0.31364177504684365
JD,-0.006845883944029629,0.18003782640981592,-0.1520921288420195
HC,-0.007065563569806033,0.0,0.0
RB,-0.011090738250086551,-0.2838787826730027,0.4199840859226316
PP,-0.011407606090046318,-0.3472498946771665,0.34639106408132747
V,-0.014924170427425887,-0.3443085113568888,1.138720309633324
L,-0.016272917857139024,-0.3401120531885299,0.28542813070168505
SS,-0.018432222996513037,0.0,0.0
SP,-0.01845477696907627,0.0,0.0
I,-0.024630699167632386,-0.2249905724482505,0.2311042683348341
LC,-0.02555006337687138,0.10721966814062811,0.7957430737552655
RU,-0.026465934359191534,-0.07344895664840645,0.08682562165926555
SR,-0.03500629180219239,-0.22177770973169664,0.14479957565493962
PR,-0.035752133268567965,0.0,0.0
BU,-0.03826840521784736,0.0,0.0
CY,-0.04213544542816683,0.0,0.0
LH,-0.04259720742059181,-0.052044735014663224,0.007613272183368602
SI,-0.04889941217909766,-0.1376899129785636,0.3732981621893354
J,-0.05280521187103138,0.0,0.0
SM,-0.057021546225327846,-0.39468884733949505,0.284692815145686
NR,-0.05745813094019614,0.0,0.0
PK,-0.0576995612177148,-0.07260906539980438,0.0001868959639552692
EG,-0.05777529961912453,-0.25043484428110085,0.432592221651253
JM,-0.05886888682308866,0.0,0.0
SA,-0.07038478591839858,-0.3055031090993997,0.36726662289604617
SF,-0.09532428662401649,-0.16279101219329395,0.9624177657631021
PB,-0.09722131938879397,0.2593690780309408,-0.25580611873684445
BR,-0.11266614031547473,-0.5304054938935439,0.5167956028226794
BC,-0.12169494407053916,0.0,0.0
SC,-0.15382387591753577,0.5668611561768839,0.6446999132150963
RS,-0.4069874029917895,0.0,0.0
