,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
RS,1.028300356499741,0.0,0.0
P,0.24440869370321372,1.2029547119222852,-0.40338777132797066
LU,0.22768187677968776,0.0,0.0
A,0.22289695833926726,-0.4276376736073416,2.306407570867093
NR,0.17295683799088457,0.0,0.0
Y,0.1391869288105958,0.6801070693475235,-0.329492097758192
CJ,0.13295918531880235,0.20955245061775618,0.26749008889873394
RU,0.10750577959935059,0.23243720840564164,0.3512294515757086
PP,0.10474777405709723,0.023293916637283862,0.12467737376811905
CF,0.08877813095946263,0.9683036753282317,-0.36039321420785864
JM,0.08555154548067256,0.0,0.0
UR,0.08091600953316491,0.15104335179315775,-0.007625296137323878
CY,0.07870865067243882,0.0,0.0
I,0.07762947142965704,-0.1581474936277142,0.6194075984876197
SH,0.07756408356139421,0.07377377685975883,0.1625852974257942
CS,0.06581499427205917,-0.04861073941481153,0.9219356877049134
SR,0.06581460665692607,0.6123486066977364,-0.10244543295890118
AU,0.06315404109043365,0.06373816287779888,-0.18968977165496326
CU,0.06202271589492603,0.2624452339144214,-0.3039367228198182
L,0.06028942633577783,0.1004240981816682,0.319730310184978
SI,0.05728814647034053,-0.2167147242044124,0.2749931131977952
SA,0.05240976760710114,0.35082800049444596,-0.2033712047367906
MA,0.049459619437979274,-0.11810583849953815,0.42339332445469946
OI,0.04715724526066056,0.3116330814113304,0.14157425226173315
FG,0.042978014221130456,0.4817305360197015,-0.20705982413300938
C,0.04216866362801697,-0.1656328676952501,0.5588330324173245
AO,0.037695152003088594,0.3727969984138615,0.7959020411463571
PK,0.03511715214164601,0.5371475147459464,-0.13701226891435814
FU,0.0330738573652507,0.0,0.0
ZN,0.03140186430310443,-0.2313624650444166,0.34619987236031413
J,0.021788396601907678,0.0,0.0
EC,0.016561393007181513,0.0,0.0
V,0.01601619436173274,-0.16906961947634536,0.30798717378156626
RB,0.012896218582113317,-0.40293851027416594,0.35152987654811274
JD,0.01217579619258724,0.18637979252697123,0.3630210453248155
TA,0.008756896278552473,-0.024799589931347787,-0.050509023190099755
AG,0.006950621258937639,-0.10104702812047073,-0.07733019484708392
SC,0.0060854441144351235,0.0686926518202935,-0.14585156689019407
AP,0.0053951777079890295,-0.040880572797133974,0.19959443254390408
EG,0.004642849155032325,-0.1952295179804694,0.30783198477001705
M,0.002656273987490021,-0.10470905281270348,0.06480390438420258
JR,0.0,0.0,0.0
RI,0.0,0.0,0.0
PM,0.0,0.0,0.0
ZC,0.0,0.0,0.0
LR,0.0,0.0,0.0
AL,-0.0010908833088956182,-0.007777945720395363,0.2431727253660092
SS,-0.0013801288363830544,0.0,0.0
B,-0.0022410923102632596,0.2181216623293596,-0.06717285846521903
PG,-0.013680362880175712,-0.1431462234098192,0.147255098495348
PR,-0.017485115536728935,0.0,0.0
BR,-0.020155251830694665,-0.3496273415323975,1.6558067447220979
SM,-0.030793922045953215,-0.03646108151626448,-0.16158822786182858
RR,-0.036327094455638864,0.0,0.0
FB,-0.03773441168262193,0.0,0.0
SN,-0.03840485028437024,0.1780190225224938,0.09937137389599404
BU,-0.03907601123143467,0.0,0.0
LH,-0.041067370582377416,0.05717337299640812,0.18048152980361198
LC,-0.04631216815343364,-0.3054293546024912,0.08130539201834575
PX,-0.05081981566431759,-0.0763547103919604,0.08597419627149727
BC,-0.05090866497558766,0.0,0.0
HC,-0.05270413466053059,0.0,0.0
SF,-0.05988010108316255,0.16379412394373283,0.4436247689754289
NI,-0.06261514826279446,0.17434093897386282,-0.02450563671071071
SP,-0.07540363477731693,0.0,0.0
EB,-0.08341148474958016,-0.04899534624637858,0.4726812503071349
PF,-0.08435095511148116,-0.4273793271302423,0.8363593299054064
BB,-0.10230834446613901,0.0,0.0
RM,-0.1307032994868973,-0.36307735991305456,0.13321449967567278
PB,-0.14146081235801367,-0.09136043630629764,0.3060472838136632
WR,-0.5174912624424972,0.0,0.0
