,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
BC,0.28044730516737926,0.0,0.0
P,0.2017451331405946,0.42435626064957743,-0.037344112706377386
SI,0.18453853367189232,2.206264175776189,-0.13230963430628506
LU,0.1754348719244192,0.0,0.0
BB,0.17153641123874452,0.0,0.0
ZN,0.15280323521287853,-0.6068905112295238,-0.16557865233047775
OI,0.14786950946416577,0.5727982249880985,-0.4210596985149757
SF,0.14652292841156034,3.3655781532695785,0.31065196218231916
BU,0.13721536075562035,0.0,0.0
FG,0.11325410756755683,0.6048041207724415,-0.2072950744625499
FU,0.10274031477582679,0.0,0.0
Y,0.10158689778967389,0.557059049372667,-0.45291106004227055
A,0.09550499551610137,0.08841347775701647,0.2479184597991826
L,0.08240783489494108,0.4741512495293234,-0.017333276899038852
M,0.07913356294672802,-0.027359599952970548,0.11358227103130258
NI,0.07887353949286746,-0.2982483253941576,0.46317001006661385
CF,0.06403238964291069,0.1603340111306304,-0.22329802712499214
PG,0.06315840677352735,0.6262413790650623,-0.004021574015159679
RR,0.055871689563937954,0.0,0.0
HC,0.04605820105959513,0.0,0.0
SR,0.042306325188426364,0.26611506032442067,-0.11345976044296235
EB,0.039653721032203215,0.10909477176253324,-0.17176492490121653
C,0.03845553909199628,0.8306863090944716,-0.39870158723354654
RU,0.038190866416864644,-0.25062933673244425,0.06587508261656816
SM,0.03728292025941715,1.1298571262267485,-0.31160820665597144
SA,0.03698362896300811,0.09373088989339506,-0.288416650275774
JM,0.034895839321750666,0.0,0.0
PK,0.0332684573753772,-0.1253791485721525,0.0739314989409614
J,0.027331876724385307,0.0,0.0
CJ,0.025593072751651125,-0.20264184673460295,0.26353490592352524
BR,0.02506514788062031,-0.4613543420638879,-0.4980829851016645
TA,0.021493742382282743,0.12843205154853865,-0.5203968984338119
AO,0.015668273691967327,0.030358821537594283,0.53723690907552
LC,0.013693375084528947,0.5065442387500974,-0.17237391024309823
RM,0.011014655334435242,-0.057265215681465476,-0.3373345453062886
SP,0.0025755234787363523,0.0,0.0
RI,0.0,0.0,0.0
PM,0.0,0.0,0.0
ZC,0.0,0.0,0.0
JR,0.0,0.0,0.0
LR,0.0,0.0,0.0
SC,-0.002609819087875165,0.1016026468560598,-0.15316313967182194
RB,-0.004443001584128803,-0.004325359524564143,-0.25927957828357207
V,-0.005384323418084258,0.5780724147204706,-0.3076955335444246
AL,-0.0061282389732439935,-0.5981726488810957,0.2866569846763194
LH,-0.008010163294265515,-0.08743920622728196,-0.018777848905197736
UR,-0.014131921104630352,-0.24604894300353575,-0.2620236296228923
I,-0.015518103048096088,-0.05469238159994971,-0.05529357657713263
CY,-0.017165146335773818,0.0,0.0
NR,-0.02102302746641449,0.0,0.0
AU,-0.02353207807798874,-0.12596487020130753,0.22897650632957078
SN,-0.024586770914812983,-0.10213014097678674,0.03983815018946735
PP,-0.026054544584393158,0.124079568285554,-0.25595933261552883
PB,-0.031162135954424963,-0.13494793189325915,-0.08577466342550855
JD,-0.03815222184906286,-0.14899831816129883,-0.08540557297112539
EC,-0.04331174268705651,0.0,0.0
AP,-0.048880995605164124,-0.007326585186874901,-0.3290474511257725
EG,-0.05527423289156097,0.06949930452746544,-0.07837618495833276
CS,-0.05590205854223973,0.6768195939383457,-0.49436103268702114
PX,-0.05649928520910441,-0.09792867141005901,-0.09419456225513811
SS,-0.06392539592493962,0.0,0.0
CU,-0.06398634504247747,-0.5541252730300056,-0.10999404026390469
PF,-0.06634609092301313,0.2533957284397277,-0.3041069841389533
MA,-0.06882047849862694,0.3859639576574536,-0.432777928942627
PR,-0.07115188910389614,0.0,0.0
WR,-0.07453849132923107,0.0,0.0
B,-0.07537995404141673,0.27995083853555425,-0.13690836037774146
AG,-0.09783564793616129,-0.3825952806387055,0.16746666883098293
SH,-0.13750581356816283,-0.5515913301555895,0.24431130675344437
RS,-0.16038482875689308,0.0,0.0
FB,-0.25644342395337605,0.0,0.0
