,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
AO,0.38660539011034367,0.33907600456461084,0.19372124971249005
ZN,0.33472235424829,0.43389050844615973,-0.2939682168162324
BB,0.32111948174837135,0.0,0.0
BC,0.30018047024403827,0.0,0.0
FB,0.23226576005531863,0.0,0.0
LU,0.20774000708344564,0.0,0.0
P,0.18442639480973355,0.3826196186935573,-0.26287541399513603
AL,0.14918457633410065,0.45326295174265074,-0.2748741732119271
EC,0.13398206019810166,0.0,0.0
BU,0.12391148478713587,0.0,0.0
WR,0.119282138586571,0.0,0.0
RR,0.11352404700600394,0.0,0.0
FG,0.10802162573152985,0.7716201251200663,-0.328771686161763
OI,0.09796860802605711,-0.039076475871133054,-0.08252659205938206
SI,0.08713270369818615,1.24513746523199,0.07600199499032234
Y,0.08264863645246034,0.21230626343215908,-0.34283557882456717
AG,0.07664209497153052,0.3021133939021816,-0.06113053410068692
CY,0.0766378783763102,0.0,0.0
C,0.07542887670212206,0.46877145139421295,-0.2362962832167973
CF,0.07527680798567915,0.1185555674180967,-0.05286619473865373
NI,0.07335574830040836,-0.04473573981918644,0.3972257929524119
FU,0.06933318671011413,0.0,0.0
EB,0.06489883029174348,0.3625689246910666,-0.0629681764610227
L,0.06286999743134603,0.1297750086686582,0.11064404776334347
SA,0.05494355794494021,0.5143236919285701,-0.37089410472662176
RM,0.05346757555720316,-0.16163259161174337,-0.05340827216555255
CJ,0.04714189479961561,-0.01450799340697062,0.0077214302121753065
PG,0.04522032008771237,0.4656678158660974,0.21648421941453866
M,0.03869603155830781,0.07005058068784442,0.008825257472655279
SR,0.03702534904956978,0.33658982083978106,-0.22278583041860833
AP,0.03588614315057326,-0.12805933875344833,-0.09700285178755574
PB,0.03308912575551681,0.06760192371219831,-0.12423020477581648
SP,0.0321368957406194,0.0,0.0
BR,0.027843489003208655,-0.3918480725927874,0.14032440644642374
HC,0.02598724657803908,0.0,0.0
TA,0.02521599579766942,-0.0038771519812580424,-0.2957984597559131
J,0.024932947317896748,0.0,0.0
MA,0.02491836016082183,0.24929824816101953,-0.0908545736810511
SF,0.023516788603640704,-0.11405550445814361,0.3262769955204037
A,0.02238237341369742,0.40234037220377217,-0.004321081758980161
V,0.021817811706145385,0.13940276355551884,0.022111998136365996
PK,0.02038901743885968,0.07707333098387781,0.04370398363839012
LC,0.01818220787739211,0.4479281052310491,0.04159449769419954
JM,0.013244550090686369,0.0,0.0
AU,0.011187673187561309,-0.005761062376123505,0.11998056481462904
RB,0.005995156193737694,-0.09660516134550912,-0.054604086581622635
SM,0.00539610424679382,-0.040872713895488966,-0.2652951006621981
LR,0.0,0.0,0.0
ZC,0.0,0.0,0.0
PM,0.0,0.0,0.0
RI,0.0,0.0,0.0
JR,0.0,0.0,0.0
RU,-0.004319576507695544,-0.11526834732762437,0.0002314740207036703
UR,-0.0063669169861112485,-0.12123403373732067,-0.3479072874398048
JD,-0.012305376290262071,-0.045941875583862535,-0.11766025323897467
PR,-0.012862346524453505,0.0,0.0
CS,-0.013705110540025656,0.4074406752531057,-0.3885186933754815
LH,-0.017739697837327206,0.18680435660545225,-0.15023794515759947
PP,-0.018402548629421367,-0.07243191708696006,-0.03819334993712953
I,-0.019210596205107344,-0.10013013848869279,-0.05275790245262235
PX,-0.02258094423283996,0.015541019414655688,-0.15226165783529133
SS,-0.023277039608956107,0.0,0.0
PF,-0.024014738916421474,0.15197908009329808,-0.11605781933272585
CU,-0.02467807651654741,-0.11163513453655483,-0.08397821065015798
SN,-0.025082950432806395,-0.032131219400162614,0.0016028961635732308
B,-0.036226509609872726,0.39201255934401624,-0.15852772864851172
NR,-0.042968306344932206,0.0,0.0
SC,-0.08586774007430409,0.27495400006903314,-0.08577322634453244
EG,-0.10469455088819124,-0.21765316402008628,0.321916718717274
SH,-0.17468952436670104,-0.6040039471450576,0.38093472010039586
RS,-0.4402376847742362,0.0,0.0
