,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
WR,1.2175766723201642,0.0,0.0
NR,0.2050405394024446,0.0,0.0
RR,0.15150436213550744,0.0,0.0
EB,0.15006699568930215,0.2859357351546359,0.04087449511079755
BU,0.121847004282847,0.0,0.0
EG,0.12139778913858423,0.26398380995743387,-0.08695174156382379
B,0.12123036935748566,-0.2782068298249749,0.941143876690812
RU,0.1086110484359677,0.3383865206337926,-0.09323140071782221
JM,0.09047838696548283,0.0,0.0
SF,0.08575905147095475,-0.020985515211190964,0.26796568586796377
PB,0.08209835169853386,0.4889661835569534,0.24868017813106036
BR,0.0680417444691237,-0.2118304821950482,0.38970751880739196
CS,0.06358144428096013,-0.02515410826251463,0.31083646052443625
RM,0.06143931146061976,-0.24312290332418418,0.7798713645380724
PX,0.06079592126054334,1.1504654197477162,1.260407226543399
AO,0.055085186704803,0.42610436052335543,-0.29482144028789625
PG,0.05128241395333144,0.07901345188953024,-0.03006850221151136
V,0.04804491755151297,0.2179677473160364,0.7370785675220586
SS,0.04283731515976341,0.0,0.0
C,0.0420144165822367,0.6408971558285794,1.2345544622287163
M,0.034134359065612685,-0.06716574665606156,0.46863218298844767
PF,0.0318237460493942,-0.26758944865343137,0.3275892574288237
BC,0.029785542966627165,0.0,0.0
NI,0.029777956093168356,-0.09935387379784133,0.08415603444244346
RB,0.02509867304663116,-0.13115284185225873,0.3653867785673983
SA,0.02440551481699127,-0.2725784638052685,1.1392936075503717
AG,0.021011026103022523,0.2537535935533002,-0.12891684721580177
UR,0.016509199791584717,-0.16006878831958016,0.5533878134855963
PR,0.015771715516979867,0.0,0.0
AP,0.014058673141363442,-0.19076909796699903,1.2983906413767454
SM,0.01100945961267863,-0.22905055222372128,0.9519369153028008
HC,0.010043218027546041,0.0,0.0
CU,0.002114182062006309,0.26293299630337197,-0.20209185802376162
SP,0.0016637782892148234,0.0,0.0
JD,0.0005628168092237651,-0.10947989490443777,0.33715487799214516
ZC,0.0,0.0,0.0
LR,0.0,0.0,0.0
RI,0.0,0.0,0.0
JR,0.0,0.0,0.0
PM,0.0,0.0,0.0
AL,-0.0003746378375405479,0.3749262072274191,-0.20607814258925217
CF,-0.00402031542715231,-0.20621981587958116,0.4161052145896116
LU,-0.00665918633576057,0.0,0.0
LH,-0.008679354406653572,-0.07073015953868134,0.2061342948262348
CY,-0.00892625922504564,0.0,0.0
AU,-0.00950102167159328,0.013731962700731959,-0.032081369062221476
OI,-0.011091659544984922,-0.26587736773782455,0.5027660431393608
Y,-0.011734223542525068,-0.33039496393568857,0.4302734469548819
SC,-0.012619664593272906,-0.01166297892162571,0.010328739280472288
A,-0.012709274757448541,-0.14385344993559102,0.3552928505547941
J,-0.013297890855221706,0.0,0.0
TA,-0.01670308039240298,-0.2993743196023776,0.890023171394625
I,-0.02452428936462203,0.0007218556578734159,0.06898602198480552
SH,-0.025244393028893142,-0.2697540798276298,0.45763599921765796
P,-0.026151191789537287,-0.024768509849874554,0.14591146479625805
ZN,-0.032414125445141995,0.2625548771172983,-0.1531010489855974
CJ,-0.03523078263620327,0.1388887359915454,0.14679943368626036
EC,-0.04268690363935779,0.0,0.0
L,-0.05287886915901874,-0.12173232869602235,0.22918592704449825
SN,-0.061188509164506355,0.3755175238661974,-0.2521458952380815
FB,-0.07945364510050568,0.0,0.0
FG,-0.0815465021828875,-0.4630509234055641,0.42936428876750665
LC,-0.08458073031343916,-0.3599756041855404,0.0695307092470141
FU,-0.08653410692132002,0.0,0.0
MA,-0.09317226506161025,-0.0775709778672734,0.3498174952664439
SR,-0.09755876742881531,-0.5440738782231365,0.7169498036067097
SI,-0.09797149775831004,-0.5513081260506858,0.6901848808210453
PK,-0.09940909330056591,0.19359326490430018,0.6166410729162606
PP,-0.10613667450879338,-0.3354612456913967,0.4477318396057741
BB,-0.12993016071988184,0.0,0.0
RS,-0.13793854531310779,0.0,0.0
LG,-0.263210672182389,-0.11243844687936544,0.023254183678047546
