,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
RS,0.5137898774441014,0.0,0.0
CY,0.4237469319851672,0.0,0.0
B,0.3974257089794848,0.0407316941812319,-0.18714388063420861
AP,0.21260200929564843,0.4729885626302943,-0.5623885762128471
LC,0.18804005241817445,0.30429602006587797,-0.2932854826468997
AL,0.18440268930467618,0.2905088299581293,-0.05325481588073211
CS,0.16912794361448036,-0.19326151958089333,0.4141259791283738
BR,0.16272243372076556,0.048074535898986914,0.5344471095182095
BU,0.15356545805866273,0.0,0.0
PX,0.1300833622289539,-0.46115682203937847,0.3008719647950855
CF,0.12118775292113804,0.027683669728836513,-0.3442442593558862
PF,0.11930203464235833,0.019000746438567973,0.11769265845873234
L,0.11788592001692866,-0.25470845749556437,-0.07745178031151945
NR,0.10650315440129754,0.0,0.0
AO,0.10485217907196143,0.1966696918830637,0.029104580204168284
SC,0.10047348849323123,-0.34308568074923873,-0.0589781850134109
P,0.10036484310491312,0.35866350413379755,-0.0069663380204118
A,0.09718653525448029,0.12271194250074147,-0.28931092311133344
SR,0.09249430157306726,0.7577969147003087,-0.3507305372366708
PK,0.08786050609704232,0.34875527368422565,-0.4504033288196829
V,0.0864594306117934,-0.38375367454132137,0.16291601949727097
SF,0.08558099009968823,-0.4511747729682618,0.8020481074500505
OI,0.07949276220514423,0.9071845686295694,-0.41943455723791656
LU,0.07772527523812589,0.0,0.0
JM,0.07705707634338266,0.0,0.0
C,0.07345892277147592,-0.23376396182568893,0.6741785678872647
SS,0.06441198080539334,0.0,0.0
RU,0.048824950699233094,0.1835090618424,-0.0956510140354937
FU,0.04745699385824431,0.0,0.0
RR,0.047051505788013204,0.0,0.0
SH,0.04688140502500748,-0.27460399380682043,0.016126838843952607
PG,0.0442595365352394,-0.0015287524969506139,-0.4459198907956916
PB,0.03844970108423773,0.03584291865491984,-0.04861185596058337
Y,0.0329583082879874,0.28204333104797197,0.044735179988351303
TA,0.025059233439140183,-0.15267885437859285,-0.12458491048149634
JD,0.023824839431681122,0.050676121036981936,-0.14265385427336064
SI,0.023499257535017692,-0.1733838060299595,-0.01447236914834893
CJ,0.021642679979336554,-0.23595522024500504,-0.22097299992181074
PP,0.01677154482786314,-0.24648577295394547,0.038119076694965726
RB,0.01629470599311822,-0.32029451789223584,0.3462158013451322
EC,0.01193372992985009,0.0,0.0
AU,0.010860563839678372,-0.24513137060189238,-0.03528807858962901
EB,0.006771417684361847,-0.2635974108103478,0.08039900060159022
I,0.0048854807700855485,-0.34647659378750106,0.3341352703823943
SP,0.0004312926266356598,0.0,0.0
ZC,0.0,0.0,0.0
PM,0.0,0.0,0.0
LR,0.0,0.0,0.0
RI,0.0,0.0,0.0
JR,0.0,0.0,0.0
M,-0.000143485963122858,0.37422329693010137,-0.40082634991254995
J,-0.001803161044107271,0.0,0.0
SA,-0.002937766482297044,-0.3116475480626908,0.39700497902084386
LH,-0.005397717466316898,0.010136741619185763,-0.07001383912947068
SM,-0.013297992987103324,-0.5652663535701299,-0.0929238365176539
BB,-0.016276303070860254,0.0,0.0
MA,-0.01885828292633962,-0.2883288580676835,0.03427162372226933
UR,-0.020032493179812705,-0.4093953590394378,0.6481142268053246
HC,-0.02110845543290729,0.0,0.0
AG,-0.024589182487559702,-0.31352112421574885,0.015075439348724684
SN,-0.028166913578590025,-0.25752472899377143,-0.08687066444572011
PR,-0.03281247322500003,0.0,0.0
BC,-0.03320953455156617,0.0,0.0
FG,-0.035870787598101805,-0.3323932940172062,0.27459625592775305
ZN,-0.038748977759662795,-0.17965191594084695,-0.0656734577801622
RM,-0.04193455022242443,0.40764362441953117,-0.45411575848043406
EG,-0.06013797845818314,-0.07867403664563055,0.09809356334735941
WR,-0.07138355568574195,0.0,0.0
CU,-0.08806325808352666,-0.35482138075201486,0.1553986072935274
NI,-0.08873649590886179,0.28655405005936885,-0.3116266838432161
FB,-0.10222176171938602,0.0,0.0
