,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
WR,0.9725418535540913,0.0,0.0
FU,0.20740814913867944,0.0,0.0
SR,0.19893444112448777,0.5454919580273174,-0.17646599643812588
P,0.1961941553349109,0.4287574874379896,-0.3201100306222996
BR,0.1795234026122805,2.1051278624981853,-0.2997018230020174
EG,0.16828831426348345,0.9258302461687156,-0.34085933881256025
BU,0.16149339301494714,0.0,0.0
NR,0.15742016461886776,0.0,0.0
EB,0.1484964751991853,1.2269752557555345,-0.4446011870067954
JM,0.14479270702161284,0.0,0.0
PF,0.13875248948902819,0.3345454196897506,-0.16987960852255501
PB,0.13403284635841084,1.2205054011783858,0.0547549499251756
SF,0.13301444864561063,1.241684954465386,-0.020817459804997718
CS,0.12254233213381793,-0.25138053209519895,0.4265173113133127
BC,0.09870791447233662,0.0,0.0
ZN,0.09092475484760665,0.7543009049120841,0.7026720136705789
RR,0.08368189030372575,0.0,0.0
C,0.08261218204300036,-0.4392193127938321,0.9957877225764618
J,0.07813719852848955,0.0,0.0
CY,0.07053005107286148,0.0,0.0
PX,0.06503659856359811,-0.6971516128663396,-0.9343169605908344
JD,0.06393754624554981,0.2214959827930718,-0.11658040693051286
SM,0.05091329845276693,0.0219463425144224,-0.32164939049593644
L,0.05031665634018623,0.41267752715480044,-0.3493647247242352
I,0.04950705712902592,0.264718707408087,-0.2793428276568025
PG,0.03865114171430428,0.46737023464390504,-0.20997091449635252
PP,0.033361131220651874,0.19229638415300254,-0.14879034270443026
V,0.03280271071634466,0.2711551385881188,0.2876896989229185
PR,0.02411208326129044,0.0,0.0
CF,0.01658630149408813,0.41275190138131257,-0.18996627350170858
M,0.01286952692515042,-0.1631177396153789,0.12848166747808487
RU,0.0100291797425629,0.34631037417485055,-0.30218905035870314
AP,0.008127484781279781,-0.49592719216237546,-0.5084049054953454
CU,0.0060632845027233095,0.04558583777654257,0.0014578240555531696
LH,0.004385195655067342,-0.3727714048372459,0.3786483439654509
FB,0.0026872826506956216,0.0,0.0
AU,0.0008115823679968326,0.07291981849957452,-0.0327143297166258
LR,0.0,0.0,0.0
RI,0.0,0.0,0.0
ZC,0.0,0.0,0.0
JR,0.0,0.0,0.0
PM,0.0,0.0,0.0
TA,-0.002423213307059635,0.2865192213821415,0.10550076165886524
OI,-0.004400053088379985,0.45648323577269445,-0.15931052732390993
RB,-0.005428503453102973,0.042869035299343494,-0.24056671288311093
Y,-0.005478954603715391,0.14595151136453133,-0.19528932425548007
NI,-0.005632563952930436,-0.19738699367155277,0.283832235693362
SP,-0.009096417599259277,0.0,0.0
SA,-0.009433829630822288,-0.08996288479405623,-0.05391455759076047
LC,-0.01135707227653815,-0.2035270195018446,-0.1583143386090511
HC,-0.01235251355098188,0.0,0.0
SS,-0.012550438641924733,0.0,0.0
SN,-0.01889113828268507,1.0555037640714122,0.09566454347904307
EC,-0.0256329822676562,0.0,0.0
AG,-0.030245038433039717,0.12883355300269073,0.018135934113938434
B,-0.032803678657752244,-0.22192555322971663,-0.02889589701368711
PK,-0.03430309246758789,0.05938727791880116,0.12507793030718872
RM,-0.036853414777340165,-0.05373118397291843,-0.12411978313878813
SH,-0.03851007785302252,-0.22438121946351386,0.39078551111653326
UR,-0.0397771038858854,-0.07256717498103793,0.17676021877422343
CJ,-0.04737573215289248,0.4487268085739513,-0.6603885891980749
A,-0.048133407038945974,-0.1954702521649725,-0.034574607614994535
AL,-0.06141310052980353,-0.07026874426069474,0.15426375754986488
AO,-0.06690316610564973,-0.029209087159263625,-0.004181790316974188
FG,-0.08157281422463514,0.6711213788221051,-0.40977280951876116
MA,-0.11994165470427076,-0.30136255740646356,-0.14084698239291515
RS,-0.12789845942889289,0.0,0.0
SC,-0.13297473481295186,0.1113711641790498,-0.19868386176762032
BB,-0.14877714570443878,0.0,0.0
LU,-0.20203312896139514,0.0,0.0
SI,-0.22020528457651845,0.7733802268621819,-0.43330442240831657
LG,-0.23032477588816447,0.025210243921001574,0.06821593559965633
