,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
SH,0.7671309326539126,2.3897461495305876,1.2788010564461643
EC,0.18993298037644624,0.0,0.0
RR,0.12765916881233164,0.0,0.0
AG,0.11320864150985521,0.14180056635063676,0.061946114094656224
AO,0.11137345173456015,-0.002096699269239055,0.5481728297615915
RM,0.1094471040042937,-0.11697462747879717,-0.09599034119605399
AU,0.10551176293652254,0.4226369813323676,0.11021214491187536
FG,0.1013039317729647,0.06867133050767404,0.2800208591186417
FU,0.07850760128313672,0.0,0.0
B,0.07548418343413399,1.1419321033617384,0.9847314010727095
TA,0.07174665319463869,-0.30391676287248126,-0.011048653137721742
EB,0.05746041740446417,0.13434616286826806,0.42191330417629946
CJ,0.05251569677179879,-0.07332969247378707,-0.11757147792310818
LU,0.049786747145000865,0.0,0.0
A,0.04102371009592032,0.15057787408869538,0.054563185869430875
PX,0.03958378033747789,-0.34876210775929417,0.8975215961534249
Y,0.028249607770370222,-0.03105400129468716,0.10543228065451826
NR,0.027362438573350634,0.0,0.0
CS,0.022646568130806788,-0.18213266084374846,0.1796369782028504
RU,0.0209474082074681,0.05660342506635985,-0.07583834371614728
OI,0.01831508720452857,0.2239835301773101,0.006635486189149997
BU,0.015772765401586453,0.0,0.0
M,0.012728034816910094,0.18268699046774306,-0.006030150071515972
SI,0.008819338338027283,-0.16420276132344214,0.7089218049359256
RB,0.007368855177246836,-0.3926301654223302,0.6774658136485294
C,0.006094116048663389,-0.24718745932494324,0.24962133387076868
MA,0.001488874641307092,-0.348575579470907,0.343249183091511
RI,0.0,0.0,0.0
ZC,0.0,0.0,0.0
JR,0.0,0.0,0.0
PM,0.0,0.0,0.0
LR,0.0,0.0,0.0
UR,-0.0011853276148773295,0.2867743999917973,-0.08063035162599341
CF,-0.0023116055378086253,-0.07038405008996063,-0.009113421059348426
P,-0.004356882706276433,-0.04444569700431955,0.27041858680897457
JD,-0.004525513011364279,0.07226919576959911,-0.09933665395693225
PF,-0.008957404201446084,0.3369299332992184,1.7390068650099608
SS,-0.009271425234923858,0.0,0.0
PG,-0.009315515272855901,-0.1536745635976201,1.3416063681887027
HC,-0.009865944330217258,0.0,0.0
NI,-0.010373800376248576,-0.5283695266972336,0.4477269606738308
RS,-0.015992157678025865,0.0,0.0
V,-0.019772823428909958,-0.212354162497283,0.766322759112487
PP,-0.03016430670073378,-0.36320361837773585,0.4083970396678651
AL,-0.031238606408419356,-0.34994334162545115,0.17321795238279014
PK,-0.03205361901505854,-0.24855445899705253,-0.06861548757094238
SF,-0.036434398531954515,-0.3093526161832305,0.38693301390262014
SN,-0.0393391813465207,-0.35295120684607517,0.7264972150511395
SM,-0.04033491147341617,-0.295251555008583,0.2655796212186716
LH,-0.04514304883883635,-0.07860171781629366,0.0070766524022469746
LC,-0.04521779616706334,0.2409892796503934,0.6134544737979799
SR,-0.045799973145988715,-0.201051067470298,0.24904861104563203
JM,-0.0521598001534197,0.0,0.0
L,-0.05247756947862492,-0.4366606566488749,0.42413517676427204
EG,-0.05260130766146054,-0.2746111685375592,0.45367606796602034
CY,-0.056130034490427194,0.0,0.0
CU,-0.05738677796624081,-0.14466984048515186,0.11196264042353765
I,-0.06329497760311531,-0.33607579503405327,0.7441139846686875
SP,-0.0644159658478759,0.0,0.0
FB,-0.06692754413329483,0.0,0.0
SC,-0.06719689660915096,-0.4727236022305624,0.2617234164582525
ZN,-0.06801925387952557,-0.2403527162114082,0.3822156334755855
PR,-0.07619163583622279,0.0,0.0
SA,-0.09018946392022364,-0.26913037483853586,0.17736460392482511
BC,-0.09152941396432956,0.0,0.0
J,-0.09336758566543157,0.0,0.0
PB,-0.09400571161534865,-0.027801528717040558,-0.005507227596836861
WR,-0.10353880604472221,0.0,0.0
AP,-0.11310157491765216,-0.1681382735955469,0.319165821212789
BB,-0.11781703299878643,0.0,0.0
BR,-0.12521239720519428,-0.4072001667353442,0.048980440009936954
