,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
FB,0.24021922971328635,0.0,0.0
LU,0.20006628885414224,0.0,0.0
BC,0.19786799604750982,0.0,0.0
CY,0.12941507223005577,0.0,0.0
NR,0.11530151954700796,0.0,0.0
CJ,0.09765284357746218,0.27314341377940043,0.3140282181573357
CU,0.08810751856244914,-0.18131315725601704,-0.3405122278129138
Y,0.08240778723637354,0.2790271706867782,-0.160456348255824
EC,0.07762490599822436,0.0,0.0
CF,0.07443201141612787,0.5854069368826345,-0.3197791814768952
LC,0.06943153008957537,0.016628921145696696,-0.13448410578743675
SC,0.06774006431090673,0.34557133526032313,-0.15530190623549023
AU,0.06173608122138918,-0.06563856096409049,-0.20301798621370493
A,0.04707728408110623,0.39809793788437386,0.17913120283217188
P,0.039821594919801084,0.18490168740411206,-0.25716190927539406
SR,0.03949333318575521,0.4405737414286939,-0.049810727887994455
AG,0.039398163853313406,0.22664265950061124,-0.1813095171513709
FU,0.023470976097305307,0.0,0.0
ZN,0.02241066012910009,-0.27523091877339667,-0.009932990364728722
C,0.018541436294239544,0.1521275548270613,0.21725514893442122
I,0.014067296576244281,0.32510640145063197,-0.126923886373704
SI,0.013332870059915791,-0.08780612907673746,-0.016834706267447208
J,0.012341163222346685,0.0,0.0
L,0.01067607672128279,0.32743006794666085,-0.0550386799339575
OI,0.007099502659600576,-0.07668038834416757,-0.037537032404283854
BB,0.006916077719423264,0.0,0.0
RU,0.003428603609997305,0.04229069012373721,0.31011470351439185
JM,0.003136088597172737,0.0,0.0
JD,0.002105925336853831,0.10627041617145006,0.6249940402643779
M,0.0018719913528204568,-0.15442262719081956,0.09336012857580145
LR,0.0,0.0,0.0
RI,0.0,0.0,0.0
PM,0.0,0.0,0.0
JR,0.0,0.0,0.0
ZC,0.0,0.0,0.0
CS,-0.00015584891218300978,0.2736838376535864,0.6289907723140056
UR,-0.007184504136623526,0.21560441635401184,0.1197769309691783
SA,-0.014948977606718206,0.6336701897633106,-0.15470848891873346
NI,-0.02417713144449085,0.41322848342582263,-0.16713098909920565
AL,-0.025463511979899822,-0.3669556717307415,0.10398886551286113
RR,-0.03121253471887786,0.0,0.0
FG,-0.03165835254789984,0.3863912103346723,-0.20743613200764088
MA,-0.032210335843140814,-0.07238667583358216,0.047755890511143484
SP,-0.038605868725036796,0.0,0.0
SM,-0.04028193114418588,0.2193369799447369,0.12808251606752652
EG,-0.04803591645615524,0.6401550986364366,-0.19690907769571186
PP,-0.048250832422203294,0.24012270430548988,-0.1739757240802121
LH,-0.052695780084693444,0.058717153929463084,0.21311376384642067
AO,-0.058143355176435874,0.26424430205192495,0.5492483957867142
PB,-0.05852272852186702,0.4828268191431033,-0.008367536816192844
AP,-0.06459811529941584,-0.2589153160083847,0.4776830634290814
SS,-0.06511466663418963,0.0,0.0
TA,-0.06855069723703533,0.1592949851896952,-0.1331094640098287
V,-0.07324925585390407,0.48461398265681654,-0.2825676613810716
RB,-0.07555876906254677,-0.269597449239262,-0.5853500823489024
HC,-0.0787721912287731,0.0,0.0
B,-0.08775670228669674,-0.00695641320148821,0.4941545024886027
PK,-0.0894148618391476,1.5942076592483096,0.17870132571900732
BU,-0.0944831587333873,0.0,0.0
SN,-0.09992147345254543,0.1768509037629713,0.4140416976200818
SF,-0.11052245920648496,0.5385744468760818,-0.17178894264607547
BR,-0.13001404925550863,-0.6448069185477197,0.9976521199975317
PF,-0.14100616408347943,-0.00902587242598496,-0.39980578007426026
RM,-0.14571199520691536,-0.23821895661002923,-0.04212304621987173
EB,-0.16570269763003498,-0.3445258445839785,1.5728647328111869
PG,-0.17228250472393702,0.07871827765601402,-0.14778729659453282
WR,-0.17681866136925783,0.0,0.0
PX,-0.1954049601598319,0.3044051059970738,-0.012799224710882462
SH,-0.21750749123024038,0.43528198725524914,-0.397955766781264
PR,-0.2658920728471188,0.0,0.0
RS,-0.5594655839621173,0.0,0.0
