symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.8245051141078018,-30379.0,-1118.0,-16961.0,-1321.0,W乾坤期货
A,A2501,0.6767095548781269,-32515.0,-1105.0,-32247.0,-952.0,W摩根大通
A,A2501,0.6602948790884897,-2285.0,-49.0,-2285.0,-49.0,W瑞银期货
A,A2501,-0.696613685976617,80.0,-357.0,426.0,-612.0,L中泰期货
A,A2501,-0.7148301244050276,4087.0,280.0,5468.0,299.0,L中信建投
A,A2501,-0.720041599612023,13159.0,460.0,12871.0,485.0,W银河期货
A,A2501,-0.7840601985877952,1798.0,-1074.0,7268.0,-657.0,L国投安信
A,A2503,0.8811309866780452,4610.0,238.0,239.0,-17.0,W海通期货
A,A2503,0.7987890132859312,13159.0,460.0,-245.0,-19.0,W银河期货
A,A2503,-0.6303600522865764,3282.0,505.0,-681.0,0.0,L徽商期货
A,A2503,-0.7615773576376623,-1372.0,405.0,-3.0,166.0,W华泰期货
AG,AG2410,-0.7528973960156663,10720.0,394.0,-242.0,0.0,W银河期货
AG,AG2412,0.6695181616677502,2093.0,-257.0,4600.0,-237.0,W华泰期货
AG,AG2412,-0.6770332788901772,3755.0,518.0,2601.0,140.0,L中信建投
AG,AG2412,-0.6832800715127783,-2885.0,116.0,-4785.0,-6.0,L中泰期货
AG,AG2412,-0.7149978594343069,343.0,686.0,-286.0,466.0,L东方财富
AG,AG2504,-0.6351060971220635,-1648.0,143.0,-125.0,2.0,L方正中期
AG,AG2506,0.698408449097347,19327.0,-177.0,5310.0,-52.0,W国泰君安
AL,AL2412,0.8977755181244933,3911.0,0.0,3911.0,0.0,W瑞银期货
AL,AL2412,0.869207863768446,9379.0,-699.0,9379.0,-699.0,W乾坤期货
AL,AL2412,0.7273637409996161,5830.0,525.0,4615.0,527.0,W大地期货
AL,AL2501,0.8276313491452528,16428.0,-491.0,4328.0,-54.0,W海通期货
AL,AL2501,0.6909722507402339,5830.0,525.0,1609.0,-2.0,W大地期货
AL,AL2501,0.6747521784220044,1974.0,-125.0,2515.0,-30.0,W华泰期货
AL,AL2501,-0.7258398441728411,-14826.0,-722.0,-3043.0,123.0,W银河期货
AL,AL2501,-0.8200835951686212,-8745.0,1754.0,-1641.0,-3.0,L中泰期货
AL,AL2501,-0.8960300513024476,-5563.0,-22.0,-1788.0,4.0,L国投安信
AL,AL2502,0.6088627172668197,1974.0,-125.0,594.0,-118.0,W华泰期货
AL,AL2502,-0.6052264906696603,-3046.0,1659.0,-467.0,-13.0,L方正中期
AL,AL2502,-0.6160288145129376,-3453.0,-307.0,-629.0,3.0,L广发期货
AO,AO2411,0.7675007251106849,-1275.0,287.0,-1275.0,287.0,L平安期货
AO,AO2411,0.7416472532098131,-73.0,402.0,1689.0,287.0,L中泰期货
AO,AO2411,-0.7137987575385647,-7024.0,2556.0,-3427.0,2171.0,L东方财富
AO,AO2412,0.8632535464386768,1654.0,395.0,0.0,-57.0,W瑞达期货
AO,AO2412,0.7774026383078345,1090.0,-233.0,-2292.0,44.0,L南华期货
AO,AO2412,0.7424686421101635,2474.0,163.0,2800.0,-19.0,W华泰期货
AO,AO2412,-0.7634236746172341,-1588.0,742.0,-1095.0,113.0,L中信建投
AO,AO2412,-0.9131546131045092,-8825.0,-587.0,-3871.0,-234.0,L国投安信
AO,AO2412,-0.9718255821652997,-4668.0,45.0,-1903.0,8.0,L方正中期
AO,AO2501,0.8931335293312109,1090.0,-233.0,1561.0,-34.0,L南华期货
AO,AO2501,0.7294370564636905,1654.0,395.0,1654.0,452.0,W瑞达期货
AO,AO2501,0.6904483100246697,1266.0,-2775.0,-1422.0,-1994.0,W海通期货
AO,AO2501,-0.7625541602271733,-4668.0,45.0,-3042.0,-613.0,L方正中期
AO,AO2501,-0.8417366706290295,-8825.0,-587.0,-3797.0,-422.0,L国投安信
