,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
BR,0.21615284309917704,2.22972474178107,-0.39757239412447176
OI,0.1416487352248441,2.136679416437468,0.3463156428883192
NR,0.13383747890631903,0.0,0.0
SH,0.13075110435594572,-0.2583337252135748,0.45639986809252364
AO,0.12440776635848372,1.517592715205995,-0.07372571775445724
RU,0.1108404196387962,0.7612693986305723,-0.14445208418670885
LC,0.09435472356530838,0.6177851589350438,-0.0923080819805081
A,0.07175453874680904,-0.24620613762624022,1.3420699655958996
EG,0.0637021688480075,0.7878309845047964,0.1428113776378641
Y,0.0636225795349259,0.28020631590446654,-0.2804783155078532
CS,0.05879101219253147,0.298095015557168,0.2864567742767672
AU,0.05401378017566838,0.3302446972154345,-0.2134653664640883
CJ,0.04622124478020018,0.3728492865151274,0.09148249279392995
FG,0.03591245648263075,0.41509674749476067,0.06667639744982057
B,0.03531194296003215,1.7487182334488103,-0.2663960647813499
RS,0.03497199868714307,0.0,0.0
JD,0.025946769376793855,0.24599097280833737,-0.02194577938184572
M,0.02400800706876982,0.6371461470028561,-0.330788060490939
SP,0.0214943929035063,0.0,0.0
PG,0.019735592907264676,0.19814187627431235,0.033922593374369425
J,0.019441820242780405,0.0,0.0
SA,0.019192268429376158,0.39663269875017804,-0.22954264812179537
JM,0.017401917756596497,0.0,0.0
ZN,0.01425360623828742,1.5636006587020663,-0.662412301622363
PR,0.011070942473128564,0.0,0.0
PP,0.008740974005853053,0.8942264721876734,-0.14751512644153697
P,0.007937694154501962,0.31691287202527896,-0.050719378011646166
SI,0.007448972894203321,0.08607417485222424,0.01829016260736749
AG,0.001322921694580259,0.9746188908922973,-0.3889539179410568
ZC,0.0,0.0,0.0
JR,0.0,0.0,0.0
RI,0.0,0.0,0.0
LR,0.0,0.0,0.0
PM,0.0,0.0,0.0
BC,-0.004533235602151464,0.0,0.0
I,-0.012348236731253293,0.07897214626642657,0.028325356561979653
FU,-0.012816270290927134,0.0,0.0
CF,-0.014852107003898274,0.6479295706381907,-0.25649625810613097
RB,-0.018125788389691366,0.17573889277099908,-0.21504444674352163
L,-0.01845220005887116,0.15802047169365196,0.052693696275401436
CU,-0.022304206988038144,0.3243221896500177,-0.36537306345804155
SR,-0.02572810290733918,0.2548003820864171,-0.17123233709672403
C,-0.031225514199970217,0.44357463368438954,0.08649343820831468
LU,-0.033651589799068016,0.0,0.0
AL,-0.03752146195370076,1.3265836902686061,-0.4811836549650791
V,-0.03762154932078865,-0.019233686990740018,0.39104131261827857
WR,-0.04070182949354895,0.0,0.0
LH,-0.042923485710997356,0.22361726095316614,0.32771817202370257
UR,-0.04473284115709153,0.415505644657578,-0.07616245441058667
EB,-0.045634947354210254,1.9635967045358242,-0.43736132226562807
HC,-0.04924824373838477,0.0,0.0
PF,-0.05298121678525569,2.205189908956002,-0.4564201677719304
AP,-0.05430458355483048,1.1442124847101875,-0.35357488302193407
MA,-0.05486842186213692,0.503555068859997,-0.25031370076750215
PB,-0.0556717021626032,0.41124272502386505,0.04601665615381334
PK,-0.06253954954790275,-0.29813186287433746,-0.3675004108766192
SF,-0.0627699261784358,0.12991679789025157,-0.5898550527896644
BB,-0.06623098184072529,0.0,0.0
RM,-0.06974351357980879,0.3532603441148101,-0.2556496346802345
PX,-0.07332328004958821,0.18463965937004567,-0.09230941111682067
NI,-0.07483474927779288,0.6120552642091284,-0.03857006339368585
EC,-0.07673241779069295,0.0,0.0
CY,-0.08535888983468476,0.0,0.0
SM,-0.0906644221698596,-0.017436812127557544,-0.44634008193760466
FB,-0.09980650424849369,0.0,0.0
SS,-0.10333114273979283,0.0,0.0
RR,-0.10862256885305532,0.0,0.0
TA,-0.11156458792103607,0.5617902137244479,-0.2964596646671276
BU,-0.11361893865426642,0.0,0.0
SN,-0.11410281078432438,0.23245039096644216,-0.05239220698318725
SC,-0.13829252279204607,0.9276844508547488,0.03972547128685222
