,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
LC,0.15019129259762698,1.2401891568260943,-0.19750403636915814
BR,0.12763052813221343,0.30425171864776845,-0.2762960208922196
JD,0.09058653552117701,0.5711428066809847,-0.03219483468008044
AU,0.0878223713834414,0.540468732304461,-0.3590507979413703
AO,0.0827341397300414,1.6895325621380963,-0.05866173065734648
CS,0.045201486974253635,0.3901126700680273,0.22581465568554449
CJ,0.04210069530356919,0.3826209203355173,-0.12914857089537624
CY,0.037133990885303,0.0,0.0
OI,0.03351541696180127,0.7100943642118662,0.31785663252575036
PP,0.032847801957484046,0.7863285760617689,-0.14050191595428563
EG,0.026988626179901498,1.2521159708211624,0.20690960630648902
AG,0.025288460531197154,1.2916202990536356,-0.4614613405454726
BB,0.021399425325058674,0.0,0.0
EC,0.020932709095996316,0.0,0.0
J,0.020102557351585393,0.0,0.0
SP,0.01969219035372638,0.0,0.0
FG,0.017712872387041667,0.1767424514423348,0.1914086855005268
NR,0.01662300520285931,0.0,0.0
SA,0.011564617713357705,0.2566571582810915,-0.2703829748344929
SH,0.0037222452753109536,-0.34856886560256706,0.19452779392056163
SI,0.0030989070226747906,0.008185389964407763,0.21926485548449293
RB,0.0013595659503964352,0.3989673491276513,-0.36813581455285604
RI,0.0,0.0,0.0
JR,0.0,0.0,0.0
ZC,0.0,0.0,0.0
LR,0.0,0.0,0.0
PM,0.0,0.0,0.0
FB,-0.0017549337402830156,0.0,0.0
SR,-0.0018554544359197234,0.402838702322897,-0.4398509900179711
RU,-0.0021126435050391468,0.029198188919915102,0.12173804048896164
PR,-0.0051630731057683565,0.0,0.0
L,-0.006712645474733048,0.2976344651417926,-0.05297570282511921
M,-0.0071108689973313766,-0.12009572039462912,0.12056156861967837
PG,-0.008546363530450796,0.579672351790709,0.3470567893394114
A,-0.009760387180674845,0.21351260260648175,0.1093102853618686
Y,-0.011901756960262744,-0.16661698497142996,0.03612418006003382
I,-0.01840348414020032,0.24465006392610156,-0.09503376290518972
SF,-0.018546420951580656,0.08777904415390858,-0.5539850080564183
PB,-0.01999270766484329,1.1530440818755068,-0.25591775943233774
JM,-0.021414576397213447,0.0,0.0
FU,-0.022562161309933826,0.0,0.0
BC,-0.027912833650610147,0.0,0.0
UR,-0.030007819776888156,0.6758385799414626,0.0571288885669794
LU,-0.030397324975469653,0.0,0.0
B,-0.03226795292518303,0.558369903919302,0.917964174662826
MA,-0.03267159891309823,0.3591382331418691,-0.19495369480480607
WR,-0.033327552117659254,0.0,0.0
PK,-0.03392962900631358,-0.24333648590880386,-0.5177413291648655
CU,-0.03902486987504916,0.3889309517691466,-0.40175222449449766
PX,-0.041106338897219485,0.17903243401145486,-0.046374995078027004
CF,-0.04110744904302499,0.36502234910397924,-0.16985299734180692
PF,-0.04209781639076593,1.5929309483375773,0.11559824857060197
HC,-0.04356942718408496,0.0,0.0
LH,-0.045536077560924815,0.16756051735572908,0.283756004775618
C,-0.04869220777431238,0.38403078676229785,0.23384269902618438
EB,-0.050966970265161615,1.0437842028163211,0.5556378004035032
SN,-0.05342597368693325,0.5710515672957714,-0.1099610169839097
RS,-0.056572822829277336,0.0,0.0
P,-0.05731805664477796,-0.1794633155725598,0.31605497642837777
ZN,-0.059789249117876864,1.4050632792039295,-0.684686625639175
V,-0.06092791790481,0.03955540991623696,0.14858043175866253
AL,-0.061910114160476426,1.5954527147773505,-0.5498634687006336
NI,-0.06650358659002942,0.43817895582666244,0.06448115886533712
SM,-0.09407249435913312,0.15951906117213177,-0.39320296364683216
SS,-0.09516499860247651,0.0,0.0
BU,-0.09959747089465865,0.0,0.0
SC,-0.10934890695520594,0.1510217259851372,-0.5020009229399103
TA,-0.12003218084155376,0.6335231078630834,-0.3692362594003038
RR,-0.12424498460424627,0.0,0.0
AP,-0.1349780511559694,0.7180002556369409,-0.18296768135619024
RM,-0.13797403443329836,-0.09455444530743773,-0.03625969056314049
