,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
LG,1.20670551734699,8.470590241074778,8.777429261163023
PB,0.262609069949423,0.030192934628392232,-0.6890629952509182
RS,0.13085213876726165,0.0,0.0
BU,0.119809575475601,0.0,0.0
B,0.11700581158957757,-0.13518094052369656,0.5498927735383465
MA,0.11584153235747552,-0.03498735316900181,0.1674308423502071
SR,0.11032548204064918,0.24259391016037535,0.0007178614983056608
CS,0.07930882165930098,-0.17993987050646598,0.19132897499061352
ZN,0.07705996926412761,-0.3816842189376508,-0.33630791145227645
L,0.0726374859804908,0.30755259369742793,0.5327451005072563
JD,0.06253155470318972,0.0009475972930623744,-0.1513444917331107
CY,0.06079223176019144,0.0,0.0
RM,0.059902497338624405,-0.2195328218191942,0.4014445919543326
PK,0.056983705191893774,-0.37000786553070275,0.11668562620469491
WR,0.056021599849154,0.0,0.0
LH,0.045988526440976285,0.02313169642259405,-0.06517800617908853
RR,0.04565598430079998,0.0,0.0
LU,0.043095023002989175,0.0,0.0
V,0.04163937681318908,-0.06050547329920797,-0.003708549501337144
SI,0.037713461948092775,-0.24448549085950044,0.013350042537267237
CJ,0.036988408847625553,-0.34413017774607424,0.20945338565845528
SH,0.036863940170141385,0.3797302671543885,0.013932249120843121
SS,0.03330047772666145,0.0,0.0
FU,0.03193243913960209,0.0,0.0
BR,0.03145160976987471,-0.05365396265876854,-0.4335186537129593
M,0.031094514031177356,-0.1821525700149471,0.33872667531415335
PP,0.028103004826948608,0.15022234301328896,-0.12253994528133105
AP,0.02371105782271754,-0.5164083694742838,-0.0118461422564341
EG,0.005529198095072907,-0.020110312272547448,-0.015293097751263862
AO,0.003759673466072533,-0.6055954188320232,-0.13215929221798017
CF,0.0026960877631809765,0.017693905091487716,-0.09114762826532563
CU,0.002239732995237942,-0.20817036163968994,-0.38172718208104284
C,0.001276697127973625,-0.18126053078987514,0.11453727297057026
SN,0.0002745357462812237,-0.37622446809561116,-0.4668563830607363
PM,0.0,0.0,0.0
JR,0.0,0.0,0.0
LR,0.0,0.0,0.0
ZC,0.0,0.0,0.0
RI,0.0,0.0,0.0
RU,-0.0033143866603163596,-0.06758101067992939,-0.02472370870513907
JM,-0.0067663460566219635,0.0,0.0
J,-0.007043153639868516,0.0,0.0
SA,-0.007178012172660564,0.09586948249632576,-0.14530859724815748
PF,-0.009065258601027693,0.0694614058628713,-0.12588568305241665
PR,-0.010683690471391394,0.0,0.0
A,-0.014008680672941809,-0.08774609311105841,-0.009817960000283454
I,-0.018379483057324397,-0.10962733886078035,-0.15848865505482446
HC,-0.021025479369567,0.0,0.0
NR,-0.02228501977612507,0.0,0.0
SM,-0.02278373455164795,0.056197158712411266,-0.5445429812562943
TA,-0.02576851021313864,-0.22882551471580548,0.08467595034067976
AG,-0.031401864173079774,-0.46339787686646117,-0.22819923263428787
NI,-0.03300308432536303,-0.30989553820995364,-0.5507284288421178
AL,-0.03413539411109501,-0.18317748215872665,-0.35772310158096776
AU,-0.03873742534524027,-0.16800084373468693,-0.21126028124962692
UR,-0.04240097752588512,-0.354306167253042,0.20205251680004732
EB,-0.04384353822401743,-0.07067935585836527,-0.04757399547319607
LC,-0.04819966985999513,-0.4491656431595399,0.12911555018988619
FB,-0.04912561231774182,0.0,0.0
BB,-0.07276029745953905,0.0,0.0
Y,-0.07401726884802551,-0.34530523863673657,0.33143707839056646
SF,-0.07579776483728484,-0.3216016322366744,0.13863726254430397
P,-0.07708467897604343,-0.20412199343009052,0.13289708191994354
OI,-0.08024788074391598,-0.6251769684440274,0.43874257504680214
PX,-0.08161132598051424,-0.25462586069159665,0.2556837052436882
RB,-0.08336639438088345,-0.3114365306830247,-0.1114254892689448
EC,-0.08338464678995827,0.0,0.0
FG,-0.0891260032085156,-0.3854960898832892,-0.002366774076873468
SC,-0.09437054005163281,0.09870060512768153,-0.1555674819522348
BC,-0.10727068412884821,0.0,0.0
PG,-0.11535308913348263,0.02524138698725431,-0.19111267125114717
SP,-0.11592677194936629,0.0,0.0
