symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.8298148221935462,-44374.0,-480.0,-30433.0,-279.0,W乾坤期货
A,A2501,-0.7257143312629518,14617.0,471.0,12546.0,422.0,W银河期货
A,A2501,-0.7309489092565772,8081.0,32.0,8544.0,18.0,L中信建投
A,A2503,-0.6869656382426331,8081.0,32.0,380.0,0.0,L中信建投
A,A2505,0.6974813967597372,-44374.0,-480.0,-1557.0,-175.0,W乾坤期货
AG,AG2412,0.7163382030393705,-345.0,-786.0,-345.0,-786.0,W浙商期货
AG,AG2412,0.6908884369876066,-1049.0,788.0,-1440.0,302.0,W华泰期货
AG,AG2412,0.6368072723387992,-3179.0,410.0,-5885.0,100.0,W永安期货
AG,AG2412,-0.7148155430853945,-469.0,316.0,1501.0,-108.0,L东方财富
AL,AL2412,-0.6816387090002425,-5865.0,3071.0,-5645.0,2242.0,W永安期货
AL,AL2501,0.7123193157981523,20849.0,489.0,10500.0,520.0,W海通期货
AL,AL2501,-0.6126164102972629,-6976.0,-873.0,-4355.0,-636.0,L中泰期货
AL,AL2501,-0.6562048311877732,-9976.0,-195.0,-4152.0,533.0,W银河期货
AL,AL2502,-0.6259116103659444,-6976.0,-873.0,-1927.0,-153.0,L中泰期货
AO,AO2501,0.9411337550791136,4694.0,505.0,4694.0,505.0,W瑞达期货
AO,AO2501,0.8475793990555327,16893.0,-410.0,12528.0,-1932.0,W国泰君安
AO,AO2501,0.8041722563465559,11083.0,1783.0,8215.0,752.0,W浙商期货
AO,AO2501,0.742819039774441,18024.0,3191.0,9645.0,917.0,W永安期货
AO,AO2501,0.7239494893542151,7718.0,121.0,5126.0,-682.0,W海通期货
AO,AO2501,-0.6255741878019305,2734.0,-1258.0,1892.0,-939.0,W银河期货
AO,AO2501,-0.7034546231630816,-10317.0,-1462.0,-7749.0,-342.0,L中信建投
AO,AO2501,-0.722339094433609,-7304.0,-1074.0,-5535.0,-938.0,L广发期货
AO,AO2501,-0.8458776943122598,-6139.0,-202.0,-6681.0,-562.0,L徽商期货
AO,AO2501,-0.8711654373278009,-5712.0,-1207.0,-5712.0,-1207.0,L平安期货
AO,AO2501,-0.936685745692262,-16021.0,-1654.0,-10204.0,-927.0,L东方财富
AO,AO2502,0.6591701991918407,18024.0,3191.0,4334.0,451.0,W永安期货
AO,AO2502,-0.6586987706419561,-16021.0,-1654.0,-2252.0,-226.0,L东方财富
AO,AO2502,-0.8244079870353171,7718.0,121.0,1916.0,232.0,W海通期货
AO,AO2503,0.6881776582841991,3305.0,388.0,1330.0,541.0,L南华期货
AO,AO2503,0.655622569438062,-832.0,-9.0,-832.0,-9.0,W中金财富
AO,AO2503,-0.6585807574582659,7718.0,121.0,1667.0,908.0,W海通期货
AO,AO2505,0.7182372312622498,16893.0,-410.0,7270.0,1412.0,W国泰君安
AO,AO2505,0.6092757335205727,-7304.0,-1074.0,-890.0,-611.0,L广发期货
AO,AO2505,-0.6433193801397936,-10317.0,-1462.0,-2068.0,-715.0,L中信建投
AO,AO2505,-0.671547795041733,-1337.0,464.0,-1337.0,464.0,L国富期货
AP,AP2501,0.8287234811244234,1124.0,-720.0,2233.0,-673.0,W海通期货
AP,AP2501,0.7781646234619726,3555.0,1086.0,3283.0,740.0,W华泰期货
AP,AP2501,0.6656471084954986,3297.0,488.0,2778.0,488.0,W浙商期货
AP,AP2501,0.6080134605192775,1905.0,236.0,979.0,201.0,W银河期货
AP,AP2501,-0.6287053752687946,-3037.0,352.0,-2783.0,257.0,L中泰期货
AP,AP2501,-0.6331460354972694,-2237.0,28.0,-1797.0,8.0,L国富期货
AP,AP2505,0.9234704965683318,2138.0,-259.0,661.0,29.0,L徽商期货
AP,AP2505,0.8835236370091084,1905.0,236.0,1037.0,36.0,W银河期货
AP,AP2505,0.8243151973512926,3733.0,-180.0,1442.0,-74.0,L中信建投
AP,AP2505,0.7515359726766275,3297.0,488.0,765.0,8.0,W浙商期货
AP,AP2505,-0.7978423903754912,-7385.0,3.0,-1959.0,-65.0,W国泰君安
AU,AU2412,0.7533535791416157,6982.0,719.0,4604.0,534.0,W国泰君安
AU,AU2412,-0.7207768088393728,203.0,90.0,-211.0,128.0,L平安期货
AU,AU2502,0.6657745047834983,5720.0,184.0,2342.0,296.0,W银河期货
AU,AU2502,0.6516455929711491,3984.0,-299.0,2717.0,-253.0,W永安期货
AU,AU2502,0.622925846734421,18840.0,-195.0,7583.0,-52.0,W海通期货
AU,AU2502,0.6005675812897963,-2159.0,271.0,1348.0,187.0,L中信建投
AU,AU2504,0.6478229975319223,5720.0,184.0,2849.0,27.0,W银河期货
B,B2501,0.7495704690189338,-1723.0,164.0,-1477.0,175.0,W海通期货
B,B2501,-0.7760431072980122,7820.0,618.0,6368.0,677.0,W华泰期货
B,B2501,-0.8015532550663984,2854.0,32.0,2346.0,102.0,L中信建投
B,B2501,-0.9152733920314743,1678.0,-43.0,1111.0,-50.0,W永安期货
B,B2501,-0.9507763888354935,1798.0,175.0,1457.0,157.0,L东方财富
B,B2505,-0.6072990862349577,-2891.0,467.0,-2031.0,242.0,L国富期货
BR,BR2501,0.929153619846045,-1915.0,-106.0,-1915.0,-106.0,W银河期货
BR,BR2501,0.8524230689469803,-1078.0,-1103.0,-1078.0,-1103.0,W永安期货
BR,BR2501,0.7896522380073904,-739.0,77.0,-739.0,77.0,L广发期货
BR,BR2501,-0.7045007153706662,-671.0,-119.0,-671.0,-119.0,W华泰期货
BR,BR2501,-0.8900440449187322,858.0,-142.0,858.0,-142.0,W瑞达期货
BR,BR2501,-0.9383676116006072,1112.0,-134.0,1112.0,-134.0,W浙商期货
C,C2505,-0.6434826095611471,-42660.0,-1372.0,1471.0,496.0,W华泰期货
C,C2505,-0.6542956957999541,-20986.0,568.0,4346.0,894.0,W银河期货
C,C2505,-0.7414581197123811,-60897.0,-1085.0,-19528.0,-9.0,W浙商期货
CF,CF2501,0.602055373306279,-221.0,305.0,-4150.0,193.0,W华泰期货
CF,CF2503,-0.6465290580908709,12853.0,176.0,428.0,-87.0,W国泰君安
