symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.754889699972714,-22178.0,-4285.0,-8283.0,-3710.0,W乾坤期货
A,A2501,0.6708938235786698,-29451.0,2261.0,-29451.0,2261.0,W摩根大通
A,A2501,0.640491782534999,-2963.0,606.0,-2344.0,515.0,W永安期货
A,A2501,-0.6201949530682557,4519.0,-399.0,3624.0,-12.0,L徽商期货
A,A2501,-0.7545289667451321,3049.0,-533.0,4314.0,-501.0,L中信建投
A,A2501,-0.8342271789904133,4071.0,313.0,3328.0,349.0,L方正中期
A,A2503,0.6844672127111573,-258.0,70.0,-258.0,70.0,W东吴期货
A,A2503,-0.6659759916087966,1076.0,-36.0,259.0,-2.0,L广发期货
A,A2505,0.7457876227935297,4071.0,313.0,743.0,-36.0,L方正中期
A,A2505,0.622918252564401,3049.0,-533.0,-1179.0,-1.0,L中信建投
AG,AG2412,0.6853890397004558,2185.0,-130.0,595.0,280.0,W华泰期货
AG,AG2502,0.6399463053128175,-2255.0,1196.0,-2255.0,1196.0,W乾坤期货
AG,AG2506,0.625571400742201,291.0,-230.0,783.0,-347.0,L广发期货
AG,AG2506,-0.6212707465063378,2185.0,-130.0,-2916.0,-364.0,W华泰期货
AG,AG2506,-0.648939241236841,-3190.0,-2071.0,-529.0,-88.0,L方正中期
AL,AL2412,-0.7960377030929151,-12693.0,2304.0,-10440.0,1153.0,W永安期货
AL,AL2501,0.8094307545542935,23203.0,-982.0,13179.0,200.0,W海通期货
AL,AL2501,0.7185538638812773,5056.0,-1027.0,6735.0,1528.0,W国泰君安
AL,AL2501,-0.6576426055785594,-6740.0,-765.0,-4534.0,-1461.0,L一德期货
AL,AL2501,-0.7757706088807697,-14641.0,-594.0,-9011.0,-1590.0,L中泰期货
AL,AL2501,-0.8007275915670098,-3261.0,87.0,-3764.0,-457.0,L广发期货
AL,AL2501,-0.827076595326021,-8039.0,55.0,-3020.0,-109.0,L建信期货
AL,AL2502,0.6170750691898568,23203.0,-982.0,4705.0,-40.0,W海通期货
AL,AL2502,-0.6161408699821079,-8039.0,55.0,-2105.0,54.0,L建信期货
AL,AL2502,-0.7368589575196992,-3261.0,87.0,-1263.0,-50.0,L广发期货
