,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
FB,0.5245781792378652,0.0,0.0
BC,0.14499214960603735,0.0,0.0
EC,0.14025473986253845,0.0,0.0
Y,0.101083101437065,0.3973555004790539,-0.1895647069987071
RU,0.08991173471456393,0.2684479325561049,0.26334590808393377
LC,0.08893946993556545,0.23959226601170758,-0.14015664834167962
NR,0.08676839559964611,0.0,0.0
CU,0.08621565602817349,-0.14700266333087708,-0.15336970383658854
CJ,0.05928882254204648,0.6022141126878637,-0.3469297460102875
P,0.055863156847179685,0.37477738687059636,-0.16227527749965032
J,0.05575168707560163,0.0,0.0
JM,0.041450202564141,0.0,0.0
SC,0.03994429966680957,0.04670205145818618,0.31867286944699535
OI,0.03322790335922532,0.42618157182544647,-0.18008294285307047
I,0.03205696025352256,0.7533365114007964,-0.34637359780533306
SA,0.019945662968154698,1.105860003637205,-0.37260507321032255
CF,0.01846944372032211,0.3315544715849492,-0.1712840807574304
FG,0.016084491920030475,0.8075296495528683,-0.26216395853700303
A,0.016057039648959437,1.0273463712711228,-0.17663465066303263
AG,0.014649383013739303,0.2642404959529383,-0.08686238964668447
C,0.009271620589624607,0.6641683061388315,0.007619874703584939
ZN,0.00515903982484156,-0.15620380852262883,0.0676921930239136
FU,0.0037496776187357916,0.0,0.0
SR,0.0011549956055290078,0.22546099637792572,-0.0008600633279933767
JR,0.0,0.0,0.0
PM,0.0,0.0,0.0
LR,0.0,0.0,0.0
RI,0.0,0.0,0.0
ZC,0.0,0.0,0.0
CY,-0.0026494025784776776,0.0,0.0
UR,-0.009994729249982126,0.2693326575183179,-0.0007333857030635826
M,-0.013173810278464648,-0.01660644079121465,-0.10441343871747755
AU,-0.014870536191114447,-0.19249718816313643,-0.034708869327193415
BB,-0.016971101905313812,0.0,0.0
AP,-0.02239281652256353,-0.22496292410441943,0.08100219790309704
SM,-0.022568293768934433,0.38493864649879206,-0.09300534967779606
AL,-0.024216795198535146,-0.2947030549462427,-0.1241132607742308
L,-0.025506293403222302,0.283235946000403,0.010853813678870283
NI,-0.027033426014922535,0.3699215497152666,-0.31735979694395455
SP,-0.03932234663135392,0.0,0.0
B,-0.04378985139907876,0.47928177858899,0.020396550508272382
JD,-0.0506578808933591,-0.15891013762043893,0.8306925770521756
RR,-0.0508912319269379,0.0,0.0
EG,-0.05472252262012156,0.5865207905493475,-0.2741754807039628
CS,-0.056795947825666215,0.6604930354639544,0.4138764777187316
RB,-0.05714589556254501,0.2979955228574842,-0.6416234698648975
MA,-0.05758096599067941,0.02973868775425803,-0.055282255644876876
SI,-0.06444612073362987,0.3633705702210923,-0.2788520057122783
PB,-0.06520745965658603,0.09476288790931364,-0.19859874306123848
HC,-0.06734336925197748,0.0,0.0
LH,-0.0870496962656171,0.05888033756277311,0.3459439412681937
TA,-0.08712575082735685,0.027914401692800128,-0.06813323714432418
SF,-0.10303924803456133,0.38152135951908583,-0.33896303319071697
PP,-0.11400688542182369,0.13287578604697603,-0.1968303194024169
V,-0.12202899019841607,1.0176407972876373,-0.3738516733576964
SS,-0.12260117942145476,0.0,0.0
PK,-0.12852929174724692,2.7379492565510044,-0.045200376636116424
LU,-0.13164802277961496,0.0,0.0
SN,-0.1328439598607446,-0.22788022176360356,0.2752604248655617
RM,-0.13362233377689536,0.10638598436609703,-0.26743382517306324
AO,-0.14720688108354474,0.18993871242052274,0.3153419398677497
PF,-0.16140161701494948,-0.18122424326967457,-0.03314197634550975
EB,-0.1835530424836327,-0.2780663840215304,0.9573315849493276
PG,-0.1905682576829686,0.011970016735754374,-0.09540197476808088
BU,-0.19224160621472874,0.0,0.0
WR,-0.21019976215420333,0.0,0.0
PX,-0.2350043498181369,-0.15921757449355112,-0.23551512583797585
BR,-0.24902948513022083,-0.3256819384868709,0.36976135759606854
PR,-0.297094164340145,0.0,0.0
SH,-0.3111749363005042,0.6588745226347406,-0.3384294001809569
RS,-0.5481675098768833,0.0,0.0
