,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
SH,0.5814733900686244,1.9090888851665815,1.605760892759045
FB,0.4773835587617097,0.0,0.0
WR,0.296999848501879,0.0,0.0
BB,0.19407799872573017,0.0,0.0
AO,0.18041684862453766,0.01655819927675295,0.3412671727287515
AG,0.1765651201910423,0.6125894264882732,-0.0835479635090306
RR,0.1534447795986238,0.0,0.0
NR,0.12661142563365102,0.0,0.0
BC,0.1205662662489071,0.0,0.0
RM,0.12033622614812423,-0.2880339823349618,0.3278753722439398
LU,0.11877551641013806,0.0,0.0
C,0.09093574111986968,-0.10013157283438201,0.3713257360989095
NI,0.08541084970009805,-0.3802121495845209,0.6904293800088401
AU,0.08376565121026402,0.2104265679179833,0.0814674094760226
FU,0.07833735527649921,0.0,0.0
B,0.07663890267073392,-0.016969446775942143,0.4419223092697018
TA,0.0697635037451787,0.11153400241846922,-0.20241985010914376
EC,0.06740509283660145,0.0,0.0
EB,0.06293264583261249,1.2900372259705626,-0.2520342334677168
AL,0.05736358584399448,-0.1394454798280531,-0.20938657845256725
CS,0.049408034148257896,-0.0919865586138674,0.12010829518316513
CJ,0.04460965769323266,0.18055070957433395,-0.08354519713962605
MA,0.04363363487729588,0.09781276042277609,0.2032260395216936
RU,0.03220552626656037,0.44407597275646804,-0.2360118624527927
Y,0.031142246450714506,-0.01808484946370359,0.014448412994125581
P,0.028174635890391597,0.0504533117526591,0.15583475263945568
PB,0.027780078524884066,-0.10162385729409784,-0.06850018335166852
SN,0.02231273730400396,-0.4694895151035552,0.7494752554756199
LC,0.016717021849578906,0.8535155905719625,0.351907539298729
SI,0.014715353891239902,0.34509909234308367,0.20096044116968015
CY,0.014542570751485462,0.0,0.0
PX,0.011880855626891451,-0.04849430208813643,-0.519523140846827
CU,0.011709354903429503,0.09881701102418328,-0.08005575509060203
PG,0.010262123182784189,0.18250158434910002,0.5458913116869979
CF,0.009801805877436953,0.09484696935345993,0.036726381266295904
HC,0.007059747115836235,0.0,0.0
PF,0.006002078457856497,0.3092034621574309,0.3142364648837124
M,0.004779307526507903,0.014417848380634757,0.1028622028889481
OI,0.0007911433467022722,-0.17517384831062466,0.39611815188844357
RI,0.0,0.0,0.0
PM,0.0,0.0,0.0
LR,0.0,0.0,0.0
ZC,0.0,0.0,0.0
JR,0.0,0.0,0.0
SP,-0.009747835151609374,0.0,0.0
J,-0.010128839877690754,0.0,0.0
L,-0.01717476784364469,-0.3652907925866127,0.24623917264218997
JD,-0.017409165900603152,-0.07972436800124161,-0.044544786217531995
A,-0.018268997757962202,0.2159668726224988,0.05660893957742652
PP,-0.019678868583669296,-0.25144577023623516,0.22214405124194259
BU,-0.025770937732254473,0.0,0.0
ZN,-0.02915211071175583,-0.21504580733528267,0.22384303217571877
JM,-0.037975780632500955,0.0,0.0
SA,-0.039356033314834615,0.05884566612026543,0.04651614097003787
UR,-0.03974855779710762,-0.20062677324004619,-0.032227258687903326
SR,-0.0408306366864738,-0.3149699134580066,0.15573947866077087
LH,-0.04450379973337282,0.08187048538774566,-0.05887179805247167
FG,-0.04452463466295209,-0.1515198282526109,-0.0749314795984728
SM,-0.044985196473147804,-0.23503508984195332,0.026406680388695314
RB,-0.046604361189058086,-0.27572044762650916,0.37024821188411017
AP,-0.04729324114215394,-0.10944464088184569,0.3153043163398972
V,-0.049356119484240124,-0.32065184408751457,0.6626953503778055
I,-0.050796838528758714,-0.2487118689813037,0.24249941337097347
SS,-0.05674516375239558,0.0,0.0
SF,-0.05965191192036645,-0.22024316552856849,0.863632194996026
BR,-0.06589297912814562,-0.040174343247273425,-0.05995238065114039
PK,-0.06702238461814114,0.18093530569732308,-0.15973308603525427
EG,-0.08094503752794324,-0.24517018077078012,0.4339023041287593
PR,-0.09607638370325478,0.0,0.0
SC,-0.1387230942292248,0.30990039547914305,0.20129819815666838
RS,-0.4498622748506981,0.0,0.0
