,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
AO,0.5464757487049756,1.4014238139144135,0.9135551537401323
SH,0.3551697795979778,0.22913237974983747,-0.06666497170472918
FG,0.2252210218286015,1.2139312177088781,-0.37431413258726065
EC,0.19512347478474656,0.0,0.0
AG,0.1362166835698082,0.7992535248937374,-0.2780653872598966
B,0.13330683869347504,-0.11335647165906004,-0.35019942893330513
RB,0.12378296846566661,0.0025724567642801954,0.10462261448239962
BU,0.12068225952166034,0.0,0.0
PX,0.11299990304640217,-0.5355481150247324,0.255661480228615
AU,0.10532154510017766,0.862079458857754,-0.18009865206403552
LU,0.10438747135146786,0.0,0.0
JM,0.09839527606596721,0.0,0.0
RR,0.09197356359550168,0.0,0.0
RS,0.09170853885277896,0.0,0.0
UR,0.0908024737227422,0.42521068190341715,-0.09758820498449694
SS,0.08893753929559622,0.0,0.0
A,0.08201208297447282,0.42690348240410025,-0.6428441084797987
FU,0.08201071630760648,0.0,0.0
PG,0.07612331550028562,-0.6884646658698863,0.2925861948096038
ZN,0.07194387114908829,0.3892155989982078,-0.091419552017313
EB,0.06941575628145746,-0.6268483082525265,0.1090113100096346
SA,0.0692119569611136,0.30339302458812045,-0.30248258628546865
Y,0.06562879645782727,-0.39370788309224647,0.017432193769962412
MA,0.06467530494928497,-0.2879487050990155,0.17586125529077257
TA,0.06392015114729932,-0.5100839974763861,0.39666980729522927
P,0.05941557176616663,0.06802871558019774,-0.07486319076076009
CJ,0.05914494484614319,0.022038232437511684,-0.015261226723444432
JD,0.04877261845640013,0.2622265948328313,-0.11103606980689329
V,0.04564036232871582,0.1340449386719631,-0.14163185884095175
HC,0.043863220237152056,0.0,0.0
AL,0.04237288963741559,0.13737373365512506,0.24495432657585114
M,0.04135140802922144,-0.05433985149287002,-0.1326401525686709
L,0.038984416589807,-0.2340893019195751,0.3450345207097123
PK,0.0372027698659565,-0.2409763056901677,-0.6772101850648888
PF,0.03715314603253361,-0.4183926661006705,0.46407501393557093
SP,0.03309490689680761,0.0,0.0
SM,0.02847591995423704,-0.32485132622411517,-0.22926821088862148
SR,0.025967088083395096,0.11291704624618193,-0.2720274326817209
OI,0.025209810213368433,-0.2582327994997965,0.06439262199681672
RM,0.022004624512105497,-0.19554996566407223,-0.27395837436155734
CS,0.02141136803988375,-0.0863749508299898,-0.025835949504296907
I,0.019502046771525894,-0.14850645578455612,-0.008486884652540327
SF,0.01794309865015853,-0.5837099728662807,-0.13395226244477
CF,0.01731873923127525,-0.0898581620632174,-0.15606969412774518
CY,0.014750831070236003,0.0,0.0
LH,0.013219318870725472,-0.11158813502006071,0.23161326594841025
EG,0.009086799078747987,-0.2946533811179093,0.02428427018556878
C,0.00501155397725217,-0.24587215380919047,-0.48834010739365785
BR,0.004407090783953294,-0.07213530981896299,-0.2510718436539956
SI,0.00250779138260504,0.06496806421885304,-0.47929084841833425
J,0.0006297667531833806,0.0,0.0
PM,0.0,0.0,0.0
JR,0.0,0.0,0.0
ZC,0.0,0.0,0.0
RI,0.0,0.0,0.0
LR,0.0,0.0,0.0
PP,-0.005612390842868353,-0.266831397702306,0.1696831637493128
LC,-0.007603328065609594,-0.2219790835604475,-0.5511082928938359
AP,-0.009750086258576984,-0.12275166468673415,0.22005506028097677
RU,-0.014026232950916317,-0.06861778216908498,-0.05664342638088049
SN,-0.024453426406007006,0.13936019145692824,0.0817639556488714
BB,-0.03086692578678485,0.0,0.0
WR,-0.03833988936982158,0.0,0.0
SC,-0.05394292395438294,-0.4759891554640163,0.22803000556461583
PB,-0.07161466830852015,0.43150942881865384,-0.029293250497159473
NI,-0.07218285199063401,0.019395159106318616,0.11706907255215282
CU,-0.07327097686574835,-0.012876972419046284,0.12377258235455679
NR,-0.10047004930003911,0.0,0.0
BC,-0.12232866794132868,0.0,0.0
FB,-0.15735418668843282,0.0,0.0
PR,-0.1796327044488436,0.0,0.0
