,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
BB,0.22086743661285535,0.0,0.0
FG,0.20987631412104735,0.5170737391643969,-0.09173429918236664
BC,0.15902948287351193,0.0,0.0
CY,0.1458539810908721,0.0,0.0
ZN,0.1367250720931279,-0.461210267350748,-0.1982212544663866
AP,0.1282789690972661,0.2725889518133848,-0.4790609102447926
NI,0.09357196068018125,-0.14766016416874772,0.19960880192978903
A,0.09341054627915502,0.02044054208612156,0.20802827939729296
SC,0.08763409582057236,-0.4600776640427824,0.9209241276891564
WR,0.08719238192894618,0.0,0.0
PG,0.07755275781285054,-0.2784213331731744,0.5759175775722583
CJ,0.0713645503958833,-0.10068751687662858,-0.14686411711123282
HC,0.06622376168952893,0.0,0.0
M,0.06530829682267925,0.23490478088461786,-0.03536658242021362
TA,0.05747420209050169,-0.3243561318358018,-0.04722049733472544
AO,0.05695429400723473,0.2915377598275375,0.35108124887994396
EB,0.04038341776637133,-0.38045787408741805,1.0122099947686465
L,0.03497715750449548,-0.048086309677053296,0.14912235342623092
UR,0.0327941707020698,-0.08502543278554564,-0.010370986878990296
J,0.02942885621569946,0.0,0.0
SF,0.029307457977209905,2.24083222053097,0.6552337790993694
JM,0.025056251709083766,0.0,0.0
SP,0.019403832851517366,0.0,0.0
RB,0.015954608126556913,0.41598033013024827,-0.38300970196313655
V,0.015515998318830881,0.2221417349838426,-0.11449145476037248
PP,0.011313717848206784,-0.0055210611226743644,0.24727872904817927
C,0.010975811246609624,0.021389455796031687,-0.0011819396903945956
RR,0.010726894259063036,0.0,0.0
I,0.009920134792928748,0.3311728368797968,-0.3811346538695354
AG,0.00666870660050245,-0.22095098525012025,-0.039247475598958914
MA,0.005921912837503207,0.025740037093254786,-0.15521015044862208
SA,0.00561818543992576,-0.01138359788619192,-0.1791266698556948
SN,0.0016220901744568028,-0.04823159479100925,0.019797622659644132
SR,0.0008258150678641663,-0.12908381328207585,0.37898381929820846
CF,0.0006375113983363434,-0.19756779129911894,0.019859849779751082
PR,0.00026105393921360687,0.0,0.0
LR,0.0,0.0,0.0
JR,0.0,0.0,0.0
ZC,0.0,0.0,0.0
RI,0.0,0.0,0.0
PM,0.0,0.0,0.0
RU,-0.002615373300060786,-0.24332198366722635,-0.0344768449160644
SM,-0.0029034879011686776,0.453059841326795,-0.43665109516739986
RM,-0.004636534018045646,-0.17963469731192938,-0.14782676010942608
AU,-0.010544010255640224,-0.00494180383757481,-0.06744851070661373
LH,-0.011073895439666082,-0.20006550183458394,0.13285900475880164
BU,-0.01332480902847788,0.0,0.0
P,-0.014176992278036371,-0.08679431492703538,0.30224849736397585
EG,-0.02883409609393972,-0.18965457576839562,0.30066048309228854
NR,-0.029322403944586406,0.0,0.0
OI,-0.030969697905656624,-0.3776234771043385,0.3627212833760798
EC,-0.03204065195941863,0.0,0.0
CU,-0.033033462512020106,-0.2574276595525986,-0.17533346869863864
Y,-0.03885953267812048,-0.08895931856880479,0.3837534059490353
AL,-0.047355110951822876,-0.48123848252036117,0.4601049671825457
LU,-0.04851143920778078,0.0,0.0
SI,-0.05345208410174607,-0.38873922881862744,0.2897424334215384
PB,-0.0643695801689671,-0.25021583737285236,0.1463220910142362
LC,-0.07364537334074295,-0.2791354031489067,-0.1094817041744458
CS,-0.08496921108956657,-0.07160457590365799,-0.04746577910708005
B,-0.09353186612644471,-0.010133247641965881,0.005371016065127021
PX,-0.101745159196032,-0.49034903657639617,0.4940638014428236
JD,-0.12457817655238412,-0.2668083954538901,0.17933176322386757
FU,-0.1312440900252957,0.0,0.0
PF,-0.13699284980645532,-0.13999356358553983,0.30940609042084866
PK,-0.14385202485727855,-0.23304823283548082,0.29682297294317395
RS,-0.15357677138582893,0.0,0.0
BR,-0.18776145391715637,-0.3259772666554661,-0.24469817608359046
SH,-0.19197293436514362,-0.12639051804664414,-0.36023632327148647
SS,-0.19858819955228502,0.0,0.0
FB,-0.3167661013931544,0.0,0.0
