symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.7293531149366055,-28243.0,-1703.0,-28243.0,-1703.0,W摩根大通
AG,AG2410,0.6359046483905791,2720.0,2592.0,886.0,276.0,W浙商期货
AG,AG2412,-0.6431927395839192,-6183.0,-667.0,-6525.0,-1010.0,L中泰期货
AG,AG2504,0.68972657679117,4602.0,1762.0,-376.0,2.0,W华泰期货
AL,AL2410,-0.6565554758150411,17037.0,-182.0,1307.0,-415.0,W海通期货
AL,AL2412,-0.9311427909455107,1189.0,3061.0,1189.0,3061.0,W乾坤期货
AL,AL2501,0.6998477440720576,7350.0,-19.0,5287.0,602.0,W东吴期货
AL,AL2501,0.681282393363292,-5159.0,-403.0,1034.0,24.0,L中信建投
AO,AO2410,-0.8819534477162906,-2577.0,351.0,-17.0,276.0,L南华期货
AO,AO2411,-0.6016335673673391,-4848.0,-509.0,-3692.0,26.0,L方正中期
AO,AO2411,-0.6331462343378111,-2714.0,336.0,-851.0,244.0,L中信建投
AO,AO2411,-0.6801104716608771,-6996.0,567.0,-4041.0,392.0,L东方财富
AO,AO2411,-0.7435393488287934,-2757.0,83.0,-1986.0,175.0,L徽商期货
AO,AO2501,0.9073006524598624,5822.0,-21.0,2132.0,-242.0,W中信期货
AO,AO2501,0.8928956132735772,-2577.0,351.0,-675.0,78.0,L南华期货
AO,AO2501,0.866804895728496,-124.0,345.0,-752.0,-34.0,W浙商期货
AO,AO2501,0.8378673521525578,2985.0,-328.0,848.0,152.0,W华泰期货
AO,AO2501,0.7497792609092097,1110.0,-374.0,2052.0,473.0,W国泰君安
AO,AO2501,-0.718291626461279,-4848.0,-509.0,-1257.0,-519.0,L方正中期
AO,AO2501,-0.8845487215827728,-2714.0,336.0,-640.0,11.0,L中信建投
AO,AO2501,-0.9061429250099091,-4108.0,-217.0,-2373.0,-25.0,L国投安信
AO,AO2501,-0.9564526102206043,-6996.0,567.0,-1530.0,3.0,L东方财富
AP,AP2411,0.661853565052936,-2308.0,-62.0,333.0,-76.0,W东吴期货
AP,AP2411,0.6028992172372721,-1012.0,-333.0,-83.0,4.0,W宏源期货
AP,AP2501,0.6212253064356565,-3284.0,168.0,-2132.0,64.0,W华泰期货
AU,AU2412,0.6542343043831489,13807.0,1114.0,14136.0,748.0,W中信期货
AU,AU2412,0.6324759918856937,17634.0,906.0,12915.0,2894.0,W东证期货
AU,AU2412,0.6125457318677072,22515.0,868.0,10695.0,619.0,W海通期货
AU,AU2412,0.6083067607640202,-1073.0,260.0,3311.0,257.0,L中信建投
AU,AU2412,-0.6246798548188124,-4567.0,-298.0,-2768.0,-262.0,L方正中期
AU,AU2502,0.636162011733367,22515.0,868.0,7586.0,126.0,W海通期货
AU,AU2502,-0.6763524803633318,-4567.0,-298.0,-605.0,-72.0,L方正中期
AU,AU2506,0.6428679982089343,5838.0,148.0,1252.0,1.0,W浙商期货
AU,AU2506,0.62084110338963,348.0,19.0,348.0,19.0,L东方财富
AU,AU2506,-0.6488717944460465,53.0,34.0,-64.0,3.0,L中泰期货
AU,AU2506,-0.7248234790153718,-42.0,12.0,65.0,21.0,W东吴期货
B,B2410,0.7447360893463336,-5488.0,-176.0,-74.0,-15.0,W乾坤期货
B,B2410,-0.6304822255053558,261.0,-529.0,82.0,-585.0,L徽商期货
B,B2410,-0.8081852036560409,-99.0,-375.0,484.0,117.0,L平安期货
B,B2410,-0.9252227183634336,910.0,-88.0,292.0,-85.0,L永安期货
B,B2411,0.6307652631472811,1631.0,22.0,938.0,18.0,L中信建投
B,B2411,-0.7812597698958279,-16153.0,-54.0,-6909.0,672.0,W国泰君安
B,B2505,-0.6460279867535127,-1954.0,4499.0,-1818.0,64.0,L国投安信
BR,BR2410,-0.7407455735105158,527.0,12.0,-273.0,48.0,L国投安信
BR,BR2411,0.853344599287499,774.0,-222.0,706.0,-223.0,L方正中期
BR,BR2411,0.6021632186281591,1354.0,729.0,1125.0,685.0,L中泰期货
BR,BR2411,-0.8230545519954232,-11741.0,-557.0,-11596.0,-563.0,W国泰君安
BR,BR2411,-0.8320948152624131,527.0,12.0,800.0,-36.0,L国投安信
C,C2411,0.6180387810503333,-14073.0,-1142.0,-8781.0,-1010.0,W海通期货
C,C2411,0.6117403804335219,-25567.0,749.0,-29447.0,488.0,W浙商期货
C,C2411,-0.80606582819038,11339.0,-380.0,9863.0,-447.0,L东方财富
C,C2501,0.7311699057734753,-22426.0,-1885.0,-15234.0,-1879.0,L国投安信
C,C2501,0.6739184065109011,-6505.0,-381.0,-5330.0,-327.0,W宏源期货
C,C2501,-0.6966352031994573,15309.0,2964.0,13555.0,2004.0,L中信建投
C,C2503,0.7040071011126674,-6094.0,-6000.0,-1000.0,0.0,W摩根大通
C,C2503,-0.6338868653867326,-24795.0,1558.0,886.0,-1478.0,W国泰君安
C,C2503,-0.7098425033037834,2579.0,24.0,2982.0,14.0,L中辉期货
C,C2503,-0.80212047639233,11339.0,-380.0,1476.0,67.0,L东方财富
C,C2505,0.8617611239034966,-6505.0,-381.0,-1175.0,-54.0,W宏源期货
C,C2505,0.8579198013806841,-6094.0,-6000.0,2435.0,0.0,W摩根大通
C,C2505,0.8457335919908164,-14613.0,6140.0,-2476.0,-598.0,W中信期货
C,C2507,0.7174510079338972,9672.0,580.0,-624.0,3.0,L平安期货
C,C2507,-0.7815479009330553,-22426.0,-1885.0,3814.0,99.0,L国投安信
C,C2507,-0.8091875605018972,-227.0,-2406.0,1646.0,-18.0,L中泰期货
CF,CF2411,0.7125971428091105,16382.0,-142.0,469.0,208.0,W中信期货
CF,CF2411,0.7114138756705041,-2644.0,469.0,128.0,-6.0,L中泰期货
CJ,CJ2501,0.6589979690764638,-5502.0,18.0,-3544.0,39.0,W浙商期货
CJ,CJ2501,-0.7423074591615006,3170.0,31.0,2594.0,25.0,L方正中期
CJ,CJ2501,-0.7955265718822707,1569.0,87.0,1019.0,79.0,L中辉期货
CJ,CJ2501,-0.8230125377980411,1486.0,64.0,1011.0,83.0,L徽商期货
CJ,CJ2501,-0.8753128902249485,1783.0,123.0,1546.0,94.0,L东方财富
CJ,CJ2505,0.8633207696936667,-636.0,-159.0,-85.0,105.0,L中泰期货
CJ,CJ2505,0.7618572775026747,-5502.0,18.0,-2114.0,-17.0,W浙商期货
CJ,CJ2505,0.7252030784629802,699.0,21.0,657.0,70.0,L中信建投
CJ,CJ2505,0.6245872299292422,-1027.0,290.0,-464.0,85.0,L永安期货
CJ,CJ2505,-0.7173982053770981,3170.0,31.0,470.0,6.0,L方正中期
CJ,CJ2505,-0.7833581186859073,673.0,-239.0,502.0,5.0,W中信期货
CS,CS2411,0.6837635530140223,-2244.0,-143.0,-1677.0,-96.0,W海通期货
CS,CS2411,0.6088850516079798,2069.0,266.0,150.0,224.0,L中信建投
CS,CS2411,-0.6027834589474732,3734.0,1271.0,5482.0,1073.0,L国投安信
CS,CS2411,-0.8465647779820137,2984.0,-1603.0,2970.0,-499.0,L中泰期货
CS,CS2501,0.8652274863572731,-2244.0,-143.0,-593.0,-26.0,W海通期货
CS,CS2501,0.6363988661826836,7061.0,-1405.0,-294.0,196.0,W东证期货
CS,CS2501,-0.6299460135776209,-3927.0,-48.0,732.0,-31.0,W浙商期货
CS,CS2501,-0.7901802670772571,2069.0,266.0,1919.0,42.0,L中信建投
CS,CS2501,-0.8806579998208237,4810.0,594.0,2119.0,567.0,L南华期货
CS,CS2503,-0.616118545626182,3734.0,1271.0,458.0,52.0,L国投安信
CS,CS2503,-0.836523524178169,34.0,-23.0,205.0,10.0,W东吴期货
CU,CU2410,-0.687099762501509,3923.0,-929.0,-1375.0,-165.0,L方正中期
CU,CU2411,0.6418773707072467,1477.0,-3682.0,-794.0,-1225.0,W东证期货
CU,CU2411,0.6034940306060068,1848.0,695.0,3298.0,773.0,W海通期货
CU,CU2412,-0.6676762181426867,1120.0,708.0,1120.0,708.0,W乾坤期货
CU,CU2503,-0.7862871110759162,3604.0,55.0,-322.0,-22.0,W浙商期货
CU,CU2503,-0.854220022467188,-1863.0,323.0,-677.0,-2.0,L永安期货
EB,EB2410,0.660111469027644,1990.0,170.0,1001.0,196.0,W东吴期货
EB,EB2410,0.6217883817542961,-176.0,2154.0,-5946.0,1212.0,W中信期货
EB,EB2410,-0.6186573050714158,-3028.0,462.0,-1390.0,538.0,L中泰期货
EB,EB2410,-0.6276016868897651,1320.0,115.0,-1098.0,260.0,L徽商期货
EB,EB2410,-0.6729481573408215,1745.0,184.0,2078.0,215.0,L平安期货
EB,EB2411,-0.6544285579578933,2971.0,49.0,2146.0,47.0,W浙商期货
EB,EB2411,-0.8170609173144494,6998.0,-3736.0,-14698.0,-7031.0,W国泰君安
EB,EB2412,0.690033435986892,-4003.0,258.0,-1260.0,23.0,L国投安信
EB,EB2412,0.6577672580111579,-1919.0,112.0,-1395.0,389.0,L南华期货
EB,EB2412,-0.6814833081908682,1990.0,170.0,740.0,-54.0,W东吴期货
EB,EB2412,-0.6930240363958412,2971.0,49.0,610.0,-18.0,W浙商期货
EB,EB2412,-0.778895106227988,1240.0,345.0,1615.0,297.0,L中信建投
EB,EB2412,-0.8337425916325285,-176.0,2154.0,997.0,235.0,W中信期货
EG,EG2501,0.9211196079858012,-7675.0,-1320.0,-8877.0,-1321.0,W海通期货
EG,EG2501,0.8326898849228931,-3614.0,-229.0,-3614.0,-229.0,L方正中期
EG,EG2501,0.6791258509876469,-8252.0,-1266.0,-10215.0,-1370.0,W东证期货
EG,EG2501,0.6247331464006973,-3835.0,-242.0,-3835.0,-242.0,W宏源期货
EG,EG2501,-0.8215581614547479,3560.0,-270.0,4430.0,-240.0,L中信建投
EG,EG2501,-0.831714761030667,4095.0,646.0,4538.0,645.0,L中泰期货
FG,FG2410,0.8201243388213748,,,193.0,0.0,L平安期货
FG,FG2410,0.6354229974456755,26884.0,2661.0,207.0,-20.0,L东方财富
FG,FG2410,-0.7613576410973351,14884.0,-179.0,818.0,12.0,L中辉期货
FG,FG2411,0.8724731782098583,-22741.0,1389.0,-3069.0,8.0,L南华期货
FG,FG2411,0.6847215244383458,-11133.0,10647.0,-1766.0,-183.0,L永安期货
FG,FG2411,-0.7767806238137138,,,-300.0,-599.0,L平安期货
FG,FG2411,-0.7949720958089102,-19826.0,-14473.0,2627.0,657.0,W东证期货
FG,FG2411,-0.8340101467434262,27022.0,-4277.0,2106.0,723.0,W海通期货
FG,FG2411,-0.9361430993600125,26884.0,2661.0,489.0,-12.0,L东方财富
FG,FG2501,0.948692555815577,-24325.0,-5225.0,-21647.0,-5379.0,W宏源期货
FG,FG2501,0.9091889876860699,-114803.0,-3214.0,-100090.0,-3345.0,W国泰君安
FG,FG2501,0.8832949644124408,-11133.0,10647.0,-13080.0,10778.0,L永安期货
FG,FG2501,0.8766938469062265,-50046.0,-3932.0,-49615.0,-4246.0,W中信期货
FG,FG2501,0.8234246745121254,-62476.0,-5552.0,-60781.0,-5735.0,W浙商期货
FG,FG2501,0.6959344264213432,-21031.0,-7023.0,-16635.0,-6742.0,W华泰期货
FG,FG2501,0.6022066329669041,-19826.0,-14473.0,-22392.0,-15767.0,W东证期货
FG,FG2501,-0.8007503746912403,,,21806.0,842.0,L平安期货
FG,FG2501,-0.8237150550250008,14884.0,-179.0,25160.0,594.0,L中辉期货
FG,FG2501,-0.8278733215486354,23142.0,3678.0,20985.0,3151.0,L徽商期货
FG,FG2501,-0.9356958496092571,26884.0,2661.0,25015.0,2577.0,L东方财富
FG,FG2503,0.9172099999924163,-114803.0,-3214.0,-1824.0,-44.0,W国泰君安
FG,FG2503,-0.9417414182336216,15322.0,6498.0,188.0,6.0,L中信建投
FG,FG2505,0.8715424525082514,-114803.0,-3214.0,-11141.0,605.0,W国泰君安
FG,FG2505,0.816610129529563,-21031.0,-7023.0,-4249.0,-220.0,W华泰期货
FG,FG2505,0.7799547237945834,3503.0,-1631.0,-6953.0,-13.0,W东吴期货
FG,FG2505,0.7457421934425472,-23417.0,-11481.0,-18348.0,-8027.0,L方正中期
FG,FG2505,-0.7665261406542292,-24325.0,-5225.0,3834.0,96.0,W宏源期货
FG,FG2505,-0.9133797010181688,-11133.0,10647.0,2858.0,70.0,L永安期货
FG,FG2505,-0.9345840077710686,15322.0,6498.0,11704.0,399.0,L中信建投
I,I2411,-0.6213657049917709,-13169.0,-643.0,586.0,5.0,W东吴期货
I,I2501,0.75653670761335,-25262.0,-1194.0,-23798.0,-885.0,W浙商期货
I,I2501,0.7114290167797549,-13169.0,-643.0,-10027.0,-562.0,W东吴期货
I,I2501,0.6116493627925232,-7435.0,1726.0,-9307.0,1713.0,W海通期货
I,I2501,-0.7006280895876541,28925.0,208.0,28371.0,358.0,L中信建投
I,I2501,-0.7531306090704679,5135.0,-37.0,12167.0,25.0,W宏源期货
I,I2505,0.6637629341737014,5135.0,-37.0,-5138.0,-48.0,W宏源期货
I,I2505,0.6561386551828995,-5453.0,-3757.0,-1934.0,106.0,L南华期货
I,I2505,-0.614423890555952,628.0,-1389.0,4449.0,-546.0,W中信期货
I,I2505,-0.6633391679178448,972.0,-2548.0,1620.0,-83.0,W国泰君安
