,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
SH,0.47420341589822645,1.051833161603502,0.6551932247168686
AO,0.36089643589570364,0.6512719068368087,0.8009034494167486
AU,0.14115112404686658,0.5795398564450744,-0.060418583975564655
B,0.127457647218282,0.1272451544176827,-0.30354755963824653
RR,0.11672727616295697,0.0,0.0
EC,0.11284304027509573,0.0,0.0
AG,0.0896137107643813,0.27296004339140256,0.07323786547521594
RM,0.08897413736805082,-0.1114874111362375,-0.060621108723028505
TA,0.08640947471928784,-0.46422406451235665,0.6487912468776385
FG,0.07612394008965606,0.21214073749087325,0.6511229644361587
RS,0.07443550939111332,0.0,0.0
EB,0.06354833636876078,-0.4488761538595244,0.08524426982010436
A,0.05712581096078062,0.14283231141606878,-0.6179686764821828
UR,0.05236577725964153,0.1713550153971981,0.22171412837824
CJ,0.04766336269078386,-0.09049983339674494,-0.19381404449727535
RB,0.04404976854804987,-0.4415471258489244,0.8769164162134038
SS,0.04401435343945037,0.0,0.0
Y,0.040178655631137206,-0.45587980217543067,0.19629570841362876
M,0.021020219635213833,-0.006241449525341447,-0.17408156520963314
PX,0.01944644533942297,-0.407389220948543,0.38518793835845844
MA,0.016624297723014436,-0.3027960241791591,0.6135976938426451
C,0.01371793106950392,-0.33195158452210094,-0.35025423440355274
CS,0.012864591765198163,-0.18033536865442212,0.01481151227455979
RU,0.01082434797314602,-0.1670758410380646,0.1772715937568119
JM,0.00872709361479207,0.0,0.0
PK,0.008703659172463185,-0.1817611554516244,-0.07062822904470623
BU,0.005946179350889258,0.0,0.0
AL,0.004624270853584855,-0.32199652669886836,0.6516024575741632
RI,0.0,0.0,0.0
PM,0.0,0.0,0.0
ZC,0.0,0.0,0.0
JR,0.0,0.0,0.0
LR,0.0,0.0,0.0
LH,-0.0005931094227916711,-0.1213843274414591,-0.013141162539332618
SR,-0.001479780575327383,-0.17131185522218761,0.20467945400139165
PF,-0.0015665211000094326,0.06590388417732895,1.5711949425208878
P,-0.0016387654716173428,-0.054092119049792386,0.2895659860249544
CF,-0.0035422891913617915,-0.23944671864362987,0.30398213396169127
V,-0.0043528913971627725,-0.33184186119567083,0.38103350525572965
LU,-0.010130231490304675,0.0,0.0
FU,-0.012073273868073664,0.0,0.0
OI,-0.015336388632303799,-0.19832729001622262,0.5014191493017066
AP,-0.016424200456204296,0.13123204151276413,0.25108361912055965
SM,-0.01648586705899957,-0.44837073953469797,0.11754394172803306
CY,-0.01667098561856506,0.0,0.0
PP,-0.02112874888275551,-0.5060955317350766,0.4785772791715912
HC,-0.02310694555682813,0.0,0.0
LC,-0.025455822503882897,-0.27410628755485544,-0.3674960003384893
SF,-0.030881475430918348,-0.31182027870067164,1.278913350244427
PG,-0.0319637745400948,-0.7303196911784771,0.866250908881881
JD,-0.03344549020123655,0.044177096851307995,-0.05134412491469986
SI,-0.03452177365777287,-0.0794045377914312,-0.303697569313397
SP,-0.03561932270708634,0.0,0.0
L,-0.038476168827097146,-0.5056575799201957,0.40532872837289147
BR,-0.047293094720924356,-0.43406516174008847,0.015559978665652396
J,-0.049819840877415644,0.0,0.0
SA,-0.05126451809054733,-0.2444184068085078,0.688157867319545
EG,-0.05154524270142047,-0.49677360659346037,0.5662597337985193
I,-0.05263330699341251,-0.41283537479128063,0.6669550152245196
CU,-0.07013919554508374,-0.25089621535342044,0.29200247688319636
PB,-0.07143411285186818,-0.03623176384611826,-0.02518586898860664
NR,-0.07490530727669398,0.0,0.0
NI,-0.07580286896106547,-0.4490042181940441,0.662872012861613
SN,-0.08340151324261358,-0.25632400516427634,0.6883496149744213
BC,-0.08814632580562687,0.0,0.0
ZN,-0.09121183553507395,-0.37268218952604903,0.976526576741346
PR,-0.11828582961457956,0.0,0.0
FB,-0.13133496797933353,0.0,0.0
SC,-0.1329303537594243,-0.5902598180642521,0.516823737399958
WR,-0.139451255519615,0.0,0.0
BB,-0.2154629085926797,0.0,0.0
