symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.844901391996137,-33872.0,-3493.0,-20376.0,-3415.0,W乾坤期货
A,A2501,0.7060073739097678,-2396.0,-111.0,-2396.0,-111.0,W瑞银期货
A,A2501,0.6919996522066483,-32915.0,-400.0,-32621.0,-374.0,W摩根大通
A,A2501,-0.6074714857093517,4827.0,456.0,4827.0,456.0,W海通期货
A,A2501,-0.6691251020635011,-132.0,-212.0,44.0,-382.0,L中泰期货
A,A2501,-0.74231045730506,4399.0,312.0,5688.0,220.0,L中信建投
A,A2501,-0.7515098278118425,14714.0,1555.0,14383.0,1512.0,W银河期货
A,A2501,-0.7910947846832311,3786.0,273.0,3227.0,271.0,L中粮期货
A,A2503,0.8171181085296437,14714.0,1555.0,-243.0,2.0,W银河期货
A,A2503,0.606759199790681,2269.0,54.0,-1395.0,-201.0,W创元期货
A,A2503,-0.7779900342085105,-1536.0,-164.0,86.0,89.0,W华泰期货
AG,AG2412,0.6651874711984345,3793.0,1700.0,6357.0,1757.0,W华泰期货
AG,AG2412,0.6246410866700417,-913.0,675.0,432.0,1332.0,L永安期货
AG,AG2412,-0.6734369920555054,-3815.0,-564.0,-5548.0,-763.0,L中泰期货
AG,AG2412,-0.6826412341642774,2202.0,-733.0,1939.0,-662.0,L中信建投
AG,AG2412,-0.6988650680370387,-6492.0,-1214.0,-5692.0,-1015.0,L东方财富
AG,AG2504,-0.6142850409926599,-2527.0,-879.0,-138.0,-13.0,L方正中期
AG,AG2506,0.7384221878846977,19431.0,-362.0,5381.0,71.0,W国泰君安
AG,AG2506,-0.6581456344599556,-3815.0,-564.0,-736.0,-51.0,L中泰期货
AL,AL2412,0.9048590545654583,3911.0,0.0,3911.0,0.0,W瑞银期货
AL,AL2412,0.879612625396186,9514.0,135.0,9514.0,135.0,W乾坤期货
AL,AL2412,0.7461347456834753,5940.0,110.0,4726.0,111.0,W大地期货
AL,AL2412,-0.6718064803958508,3372.0,1549.0,525.0,933.0,W华泰期货
AL,AL2412,-0.9266601726649248,-19569.0,-661.0,-9801.0,-261.0,L永安期货
AL,AL2501,0.841752875663279,16807.0,379.0,4367.0,39.0,W海通期货
AL,AL2501,0.7000108101682561,3372.0,1549.0,2652.0,137.0,W华泰期货
AL,AL2501,0.6971181702696717,5940.0,110.0,1608.0,-1.0,W大地期货
AL,AL2501,0.6077541268667866,-2311.0,-680.0,1651.0,289.0,W国泰君安
AL,AL2501,-0.7343834601739256,-14457.0,-806.0,-3614.0,-571.0,W银河期货
AL,AL2501,-0.830858220066755,-8494.0,-176.0,-1642.0,-1.0,L中泰期货
AL,AL2502,0.6283692115018582,3372.0,1549.0,798.0,204.0,W华泰期货
AL,AL2502,-0.6105681229468207,-2720.0,663.0,-629.0,0.0,L广发期货
AL,AL2502,-0.625015472318456,-4548.0,-1502.0,-570.0,-103.0,L方正中期
AO,AO2411,0.7813239284452427,-1545.0,-615.0,690.0,-999.0,L中泰期货
AO,AO2411,0.6541099754558204,-3336.0,-646.0,-424.0,-104.0,L徽商期货
AO,AO2411,0.6207846217465058,-1427.0,-962.0,311.0,-370.0,L广发期货
AO,AO2411,-0.6284708010618301,13874.0,21.0,2746.0,-596.0,L永安期货
AO,AO2411,-0.6714711303124755,-11097.0,-2601.0,-6111.0,-1212.0,L东方财富
AO,AO2412,0.8072639845874652,2921.0,447.0,3276.0,476.0,W华泰期货
AO,AO2412,0.7999815403330757,13874.0,21.0,6686.0,375.0,L永安期货
AO,AO2412,-0.6445751705373981,-4465.0,-1110.0,-1341.0,-246.0,L中信建投
AO,AO2412,-0.954201091737134,-5999.0,-1331.0,-3388.0,-1485.0,L方正中期
AO,AO2501,0.9169027572977774,3336.0,2992.0,2976.0,1415.0,L南华期货
AO,AO2501,0.847631280351302,13874.0,21.0,4442.0,242.0,L永安期货
AO,AO2501,0.6593472801488509,6911.0,2763.0,4783.0,1122.0,W国泰君安
AO,AO2501,-0.812172514807793,-5999.0,-1331.0,-3020.0,22.0,L方正中期
AO,AO2501,-0.8428151098512574,-1545.0,-615.0,-705.0,699.0,L中泰期货
AO,AO2501,-0.924141456708837,-11097.0,-2601.0,-4986.0,-1389.0,L东方财富
AU,AU2412,0.8533695682225555,20270.0,-675.0,12940.0,-511.0,W东证期货
AU,AU2412,0.8120653102485114,10837.0,-204.0,7903.0,-181.0,W国泰君安
AU,AU2412,0.8026030620661007,4867.0,514.0,4867.0,514.0,W乾坤期货
AU,AU2412,0.7968385537039772,2477.0,585.0,5010.0,514.0,L南华期货
AU,AU2412,0.7899695629235322,3963.0,210.0,4160.0,164.0,L广发期货
AU,AU2412,0.7654752055047116,2346.0,0.0,2346.0,0.0,W瑞银期货
AU,AU2412,0.7625556699739477,-429.0,147.0,3153.0,169.0,L中信建投
AU,AU2412,0.6262205122381445,20982.0,269.0,10409.0,169.0,W海通期货
AU,AU2412,-0.8224356479658208,-3610.0,-100.0,-2481.0,-62.0,L方正中期
AU,AU2502,0.857706428682196,20270.0,-675.0,7372.0,-56.0,W东证期货
AU,AU2502,0.7923232395375515,8541.0,624.0,1732.0,29.0,L永安期货
AU,AU2502,0.732835180544888,20982.0,269.0,7604.0,86.0,W海通期货
AU,AU2502,0.7263686834946287,7709.0,44.0,2498.0,-47.0,W银河期货
AU,AU2502,-0.8423762504713924,-631.0,-100.0,-631.0,-100.0,L中粮期货
AU,AU2504,0.7364606523504513,7709.0,44.0,2194.0,29.0,W银河期货
AU,AU2504,0.7071636954264108,20982.0,269.0,1589.0,9.0,W海通期货
AU,AU2504,0.6300198511873359,271.0,-24.0,190.0,-31.0,W创元期货
AU,AU2504,-0.7469845060582642,-3610.0,-100.0,-204.0,-11.0,L方正中期
AU,AU2504,-0.828217265605382,2477.0,585.0,-793.0,8.0,L南华期货
AU,AU2506,0.8115842362340311,426.0,24.0,403.0,24.0,L东方财富
AU,AU2506,-0.6223595847859613,8541.0,624.0,99.0,54.0,L永安期货
AU,AU2506,-0.7272893557392799,2477.0,585.0,-663.0,-10.0,L南华期货
AU,AU2506,-0.8594336496048347,-429.0,147.0,-1346.0,-1.0,L中信建投
B,B2411,0.6500890544984094,78.0,-36.0,497.0,-77.0,W创元期货
B,B2501,-0.6041665773365912,497.0,52.0,497.0,52.0,L南华期货
B,B2501,-0.7747450919846963,430.0,-78.0,194.0,-71.0,W银河期货
BR,BR2411,0.800842471793509,623.0,-84.0,623.0,-84.0,L方正中期
BR,BR2411,0.7178277793924522,567.0,-43.0,567.0,-43.0,L中泰期货
BR,BR2411,-0.6492102365764758,-133.0,246.0,-133.0,246.0,W银河期货
C,C2411,0.7851443966317853,2179.0,4987.0,-3256.0,2000.0,W摩根大通
C,C2411,0.692572754822881,-30855.0,-311.0,-7078.0,149.0,L国贸期货
C,C2411,-0.6867999606383763,14813.0,1638.0,3089.0,-221.0,L东方财富
C,C2501,-0.703167802289661,18739.0,-1386.0,20730.0,-425.0,L中信建投
C,C2503,-0.6224775103435705,4435.0,-121.0,502.0,-77.0,L方正中期
C,C2503,-0.6235647191330992,-97761.0,1956.0,26261.0,-1702.0,W东证期货
C,C2505,0.7783925205324403,2179.0,4987.0,2435.0,-13.0,W摩根大通
C,C2505,-0.6838093692540594,-30855.0,-311.0,-1611.0,0.0,L国贸期货
C,C2505,-0.7109401199127976,-13536.0,-5436.0,2942.0,-142.0,W银河期货
CF,CF2411,0.8655677383277487,469.0,-793.0,-45.0,0.0,L中泰期货
CF,CF2501,0.7396776991653824,-11270.0,-2281.0,2068.0,-2363.0,W银河期货
CF,CF2501,0.7245941674634147,567.0,634.0,-735.0,406.0,W华泰期货
CF,CF2501,0.6740350349655579,9255.0,941.0,7010.0,821.0,W海通期货
CF,CF2505,0.7713336802085118,,,-1231.0,-4.0,W大地期货
CF,CF2505,0.7373158131935305,469.0,-793.0,1067.0,29.0,L中泰期货
CF,CF2505,0.6101990743775721,10484.0,648.0,1014.0,-27.0,L徽商期货
CF,CF2505,-0.6209645134318214,-19095.0,-578.0,-3620.0,32.0,L国贸期货
CF,CF2505,-0.6408801957092845,-20442.0,-2522.0,-4193.0,-41.0,L中粮期货
CF,CF2505,-0.6747765400784586,-11270.0,-2281.0,-13595.0,104.0,W银河期货
CJ,CJ2412,0.6179662191353651,-777.0,19.0,207.0,5.0,W华泰期货
CJ,CJ2412,-0.6232091033249493,2866.0,-148.0,19.0,-1.0,L广发期货
CJ,CJ2412,-0.6467891716852655,1852.0,115.0,26.0,0.0,L东方财富
CJ,CJ2501,-0.721370654334153,3276.0,213.0,2374.0,148.0,L徽商期货
CJ,CJ2501,-0.7626097467876711,2897.0,81.0,2025.0,32.0,L方正中期
CJ,CJ2501,-0.8595434347805397,1852.0,115.0,1471.0,91.0,L东方财富
CJ,CJ2505,0.6105665164547451,2866.0,-148.0,765.0,-37.0,L广发期货
CS,CS2411,-0.6123119343108834,-7407.0,1275.0,2601.0,-748.0,W东证期货
CS,CS2411,-0.6188120401362895,4940.0,257.0,1121.0,-1058.0,L国贸期货
