symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.802893115633213,-43646.0,-4657.0,-29559.0,-5007.0,W乾坤期货
A,A2501,0.7332629996651487,-3368.0,-794.0,-2025.0,-246.0,W海证期货
A,A2501,0.6714502376671139,-3329.0,-396.0,-3329.0,-396.0,W瑞银期货
A,A2501,-0.6379503518759236,7678.0,2478.0,8574.0,2496.0,L中信建投
A,A2503,0.650190154037215,-3368.0,-794.0,-25.0,-69.0,W海证期货
AG,AG2412,0.7030398350764314,-1981.0,711.0,-1663.0,350.0,W华泰期货
AG,AG2412,0.624101599679607,-3205.0,1725.0,-4166.0,-166.0,W永安期货
AG,AG2412,-0.6197413273762207,11467.0,-828.0,1982.0,-1048.0,L平安期货
AG,AG2412,-0.688257447392659,3653.0,-564.0,2769.0,-595.0,L东方财富
AG,AG2502,0.8312633655630084,-3167.0,611.0,-3167.0,611.0,W乾坤期货
AG,AG2506,-0.6354322350320782,-2815.0,-275.0,763.0,-83.0,W东吴期货
AL,AL2412,-0.6984609975529475,-10612.0,237.0,-9021.0,47.0,W永安期货
AL,AL2501,0.6544827573733228,8595.0,-406.0,5489.0,-86.0,L光大期货
AL,AL2501,-0.6005443630940488,-791.0,111.0,-4319.0,-60.0,L南华期货
AL,AL2501,-0.6892088429565639,-9645.0,-238.0,-7971.0,-115.0,L中泰期货
AL,AL2501,-0.6961698469084759,-4218.0,-866.0,-3071.0,112.0,L广发期货
AL,AL2502,-0.6853766081759108,-9645.0,-238.0,-354.0,-76.0,L中泰期货
AO,AO2412,0.7535955366888042,831.0,-90.0,846.0,-90.0,W国海良时
AO,AO2412,-0.6070825328702146,-4018.0,442.0,-1593.0,-4.0,L中信建投
AO,AO2501,0.9438599437702968,7299.0,-86.0,3640.0,-348.0,L南华期货
AO,AO2501,0.8418045794734206,19632.0,-482.0,15983.0,-2335.0,W国泰君安
AO,AO2501,0.8049052711816524,4249.0,-549.0,5318.0,-423.0,L光大期货
AO,AO2501,0.7998423559219132,15671.0,3813.0,8784.0,1786.0,W永安期货
AO,AO2501,-0.7034817150205495,-4018.0,442.0,-2741.0,77.0,L中信建投
AO,AO2501,-0.8123392830150236,-12029.0,362.0,-10296.0,380.0,L中辉期货
AO,AO2501,-0.8264817555893698,-6770.0,-215.0,-4976.0,-458.0,L广发期货
AO,AO2501,-0.8377203245130822,-6809.0,107.0,-6285.0,156.0,L徽商期货
AO,AO2501,-0.8930196515820246,-4486.0,-212.0,-4486.0,-212.0,L平安期货
AO,AO2501,-0.9427884474452013,-14412.0,-1394.0,-9228.0,-348.0,L东方财富
AO,AO2502,0.6600291995726915,19632.0,-482.0,-1528.0,-3142.0,W国泰君安
AO,AO2502,-0.6302754413097689,-14412.0,-1394.0,-1678.0,-342.0,L东方财富
AO,AO2505,0.60589751995783,19632.0,-482.0,5395.0,4415.0,W国泰君安
AO,AO2505,-0.6037291809201515,2195.0,-81.0,3215.0,-75.0,L中粮期货
AP,AP2501,0.7132780634531468,2785.0,-326.0,2950.0,-208.0,W华泰期货
AP,AP2501,-0.704823604039232,174.0,58.0,533.0,81.0,L光大期货
AP,AP2505,0.9179861938045839,169.0,-393.0,611.0,-68.0,L徽商期货
AP,AP2505,0.8194120206508408,4017.0,152.0,1407.0,132.0,L中信建投
AP,AP2505,0.6104708285117953,-890.0,-187.0,-280.0,-83.0,W永安期货
AP,AP2505,-0.6480406213339092,174.0,58.0,-805.0,28.0,L光大期货
AP,AP2505,-0.7764319858276287,-8367.0,-595.0,-1906.0,-79.0,W国泰君安
AU,AU2412,0.7235850955513581,5694.0,77.0,3250.0,851.0,W国泰君安
AU,AU2412,-0.6982542962118955,1045.0,82.0,240.0,-101.0,L平安期货
AU,AU2502,0.7276004788114756,4128.0,-560.0,2553.0,-358.0,W永安期货
AU,AU2502,-0.6248693093922068,-1766.0,-66.0,-832.0,-107.0,L中辉期货
AU,AU2502,-0.7708376745431024,-1082.0,-46.0,-91.0,-36.0,L光大期货
AU,AU2506,0.870864709919068,422.0,4.0,356.0,4.0,L东方财富
AU,AU2506,-0.6082138010522337,5694.0,77.0,-614.0,-40.0,W国泰君安
AU,AU2508,-0.751892562417755,-1082.0,-46.0,-92.0,-1.0,L光大期货
B,B2501,0.9342909353128833,1165.0,290.0,1165.0,290.0,L平安期货
B,B2501,0.6098681440408228,-612.0,-47.0,-1147.0,-51.0,W国海良时
B,B2501,-0.694367049471602,3094.0,288.0,2304.0,177.0,L中信建投
B,B2501,-0.7389194855687036,5859.0,3520.0,3752.0,3318.0,W华泰期货
B,B2505,0.6469973312516352,1526.0,364.0,2735.0,2.0,L中粮期货
BR,BR2411,-0.6024029272270565,-3940.0,6.0,-278.0,0.0,W国泰君安
BR,BR2501,0.750847512980069,-350.0,-807.0,-350.0,-807.0,W永安期货
BR,BR2501,0.7268326609189834,-841.0,-53.0,-841.0,-53.0,L广发期货
BR,BR2501,-0.849588479347582,-481.0,-179.0,-541.0,-179.0,W华泰期货
C,C2505,0.6645524321912104,4862.0,1798.0,4862.0,1798.0,L中辉期货
CF,CF2501,0.6102237486288642,-1299.0,-1206.0,-4103.0,823.0,W华泰期货
CF,CF2503,-0.6822163219925708,9653.0,277.0,327.0,33.0,L广发期货
CJ,CJ2412,0.8250222517406405,,,-20.0,0.0,W海证期货
CJ,CJ2412,0.7774957084289527,-1334.0,-34.0,20.0,0.0,W国泰君安
CJ,CJ2412,0.7231223956813392,-1907.0,-36.0,-41.0,34.0,W永安期货
CJ,CJ2412,-0.7531722508192471,1694.0,28.0,13.0,-2.0,L徽商期货
CJ,CJ2505,-0.8391344059596821,4878.0,-28.0,1512.0,24.0,L东方财富
CS,CS2501,0.7300208183330104,-3944.0,196.0,-3944.0,196.0,W中金财富
CS,CS2501,-0.6046237651453555,5788.0,183.0,4259.0,195.0,L中泰期货
EB,EB2501,0.8457220308997199,528.0,-19.0,-4362.0,19.0,W国海良时
EB,EB2501,0.6449555791179045,367.0,-25.0,-1360.0,673.0,L中信建投
EB,EB2502,-0.6735381023292184,7644.0,615.0,1050.0,33.0,W永安期货
FG,FG2412,0.8214388842276326,-29360.0,2142.0,3247.0,-627.0,W国泰君安
FG,FG2412,-0.6233946180459228,6408.0,186.0,-371.0,143.0,L广发期货
FG,FG2412,-0.7151234699927932,28232.0,-260.0,-463.0,-33.0,L平安期货
FG,FG2501,0.7518859764073507,-29360.0,2142.0,-35748.0,4588.0,W国泰君安
FG,FG2501,-0.7155816086160287,,,18848.0,256.0,L东方财富
FG,FG2501,-0.8202272917496924,1080.0,358.0,103.0,398.0,L中辉期货
FG,FG2502,0.6157318006199438,32128.0,1183.0,1500.0,19.0,L中泰期货
FG,FG2505,-0.7912768847379881,-29062.0,1020.0,-9608.0,-182.0,L中粮期货
I,I2503,-0.6063227255658645,1894.0,-11080.0,-330.0,4.0,W国泰君安
I,I2503,-0.7860760241415066,3267.0,-280.0,645.0,-3.0,W华泰期货
I,I2505,0.6406286935192691,1836.0,77.0,-2525.0,-168.0,L平安期货
JD,JD2502,0.7400389335020507,-967.0,-887.0,35.0,-501.0,W东吴期货
JD,JD2502,-0.6261980300751309,-805.0,904.0,-571.0,516.0,L中粮期货
JD,JD2502,-0.7116923041296354,-6069.0,-13.0,-1445.0,26.0,L中泰期货
JD,JD2503,0.74974957734289,-1390.0,-2115.0,529.0,-265.0,W国泰君安
JD,JD2503,0.6892185995911255,792.0,55.0,401.0,39.0,L南华期货
L,L2501,0.7108170167369257,10765.0,1113.0,10765.0,1113.0,W中金财富
LC,LC2505,0.7373757809038093,14214.0,3465.0,1331.0,56.0,W永安期货
LH,LH2501,0.7113962434136325,-1017.0,234.0,-272.0,237.0,L广发期货
LH,LH2501,0.6921543551759042,-1440.0,266.0,-1367.0,316.0,W华泰期货
LH,LH2501,-0.6436152050585613,419.0,-3.0,201.0,14.0,L中信建投
LH,LH2501,-0.700578345730666,2193.0,-50.0,1570.0,-53.0,L平安期货
LH,LH2501,-0.8162326407998775,3004.0,-52.0,1776.0,17.0,L东方财富
LH,LH2503,0.8997382322017342,-2779.0,-18.0,-1535.0,-27.0,W东吴期货
LH,LH2503,0.6107103661622337,-1440.0,266.0,-363.0,-56.0,W华泰期货
LH,LH2503,-0.7872780003208846,3004.0,-52.0,904.0,-67.0,L东方财富
LH,LH2503,-0.8749246163447321,2193.0,-50.0,623.0,3.0,L平安期货
LH,LH2503,-0.8894403452726374,419.0,-3.0,245.0,-6.0,L中信建投
M,M2412,-0.7881505769815026,11795.0,23.0,250.0,22.0,L中辉期货
MA,MA2501,0.6637702657045633,-29491.0,6072.0,-21523.0,7874.0,W乾坤期货
MA,MA2502,-0.6549116150715388,1792.0,-1113.0,-285.0,-2.0,L徽商期货
NI,NI2411,0.6666092751199407,1035.0,121.0,78.0,0.0,L徽商期货
NI,NI2412,0.8862872888247295,-2243.0,-191.0,-1395.0,-165.0,W国海良时
NI,NI2412,0.645083628291899,-7363.0,-1638.0,-4783.0,-1598.0,W国泰君安
