symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.698532863314961,2678.0,-140.0,1260.0,-58.0,L东方财富
A,A2501,0.6218299844184589,-4477.0,407.0,-8020.0,-692.0,W中信期货
A,A2501,-0.7013155452653943,8901.0,-413.0,7712.0,-376.0,L中信建投
A,A2501,-0.8429849431389475,13784.0,-170.0,8494.0,-2041.0,W银河期货
A,A2503,0.6638071875257078,-2267.0,133.0,-652.0,82.0,W海证期货
A,A2503,-0.6400719368138708,-216.0,-80.0,-216.0,-80.0,L宏源期货
A,A2503,-0.8055186789652633,4202.0,74.0,3786.0,-7.0,W海通期货
A,A2503,-0.8145494384865026,8901.0,-413.0,1189.0,-37.0,L中信建投
A,A2503,-0.8320642432169965,3197.0,-523.0,268.0,233.0,L国投期货
A,A2505,0.8144664726914383,-32015.0,1357.0,-19326.0,-1795.0,W乾坤期货
A,A2505,-0.6653381220170806,13784.0,-170.0,4017.0,2000.0,W银河期货
A,A2505,-0.684615387340013,2678.0,-140.0,1418.0,-82.0,L东方财富
A,A2505,-0.8137297241575283,1495.0,202.0,5250.0,-236.0,W国泰君安
A,A2505,-0.8319091842354077,5379.0,-115.0,2378.0,419.0,W永安期货
AG,AG2502,0.709978123717442,-5065.0,-4015.0,-3758.0,-3633.0,W乾坤期货
AG,AG2504,0.6798158003446636,10820.0,1999.0,3868.0,77.0,L平安期货
AL,AL2501,0.7651256731857528,14795.0,-3.0,2541.0,-86.0,W海通期货
AL,AL2501,-0.6533571934677759,-11451.0,897.0,-3793.0,374.0,L中泰期货
AL,AL2502,0.6097521412179243,-10733.0,-10.0,-6484.0,585.0,W银河期货
AL,AL2502,-0.6050512291332117,1752.0,369.0,3738.0,1022.0,L宏源期货
AL,AL2503,0.8820695096913898,2872.0,414.0,-1371.0,331.0,W永安期货
AL,AL2503,-0.6507528438301422,2121.0,-4.0,1062.0,-7.0,W海证期货
AL,AL2503,-0.6545981943473788,14795.0,-3.0,938.0,13.0,W海通期货
AL,AL2503,-0.6809690089859898,13315.0,-308.0,11735.0,2510.0,W中信期货
AO,AO2501,-0.6337189339658403,-5050.0,-452.0,-3230.0,-36.0,L徽商期货
AO,AO2501,-0.7378692343139841,-2569.0,-5.0,-2569.0,-5.0,L平安期货
AO,AO2501,-0.7496919945176885,-11200.0,65.0,-5809.0,-56.0,L东方财富
AO,AO2502,0.6188434770875191,6390.0,247.0,2602.0,1040.0,W永安期货
AO,AO2502,-0.6339218705165113,2679.0,-629.0,380.0,-207.0,L中泰期货
AO,AO2503,-0.732392633305368,683.0,23.0,1520.0,-36.0,L宏源期货
AO,AO2505,0.6977815981215083,4594.0,280.0,-2457.0,-20.0,W银河期货
AU,AU2502,0.6818244108696672,8473.0,-267.0,3671.0,-30.0,W银河期货
AU,AU2502,0.6644249104029414,-1050.0,242.0,2693.0,56.0,L中信建投
AU,AU2504,-0.7381230903770462,-1330.0,427.0,-400.0,16.0,W光大期货
B,B2501,0.9157330534867155,902.0,694.0,-1987.0,596.0,W中信期货
B,B2501,0.8825016210879191,-1734.0,-36.0,-1698.0,12.0,W海通期货
B,B2501,0.816591806029434,2172.0,173.0,780.0,5.0,L方正中期
B,B2501,0.8053712403335614,-1511.0,103.0,-802.0,211.0,W中金财富
B,B2501,0.7937162464212593,-6942.0,2686.0,-5145.0,736.0,W乾坤期货
B,B2501,-0.6116802050484229,-358.0,-1213.0,4819.0,-850.0,L国投期货
B,B2501,-0.6361863666043945,2138.0,-1114.0,484.0,-624.0,W银河期货
B,B2501,-0.6917060269000167,552.0,1433.0,5318.0,1323.0,W国泰君安
B,B2501,-0.7201969673673161,1585.0,146.0,666.0,-37.0,L东方财富
B,B2501,-0.7354030883190662,1497.0,-134.0,638.0,-65.0,L徽商期货
B,B2501,-0.7589385656875517,2386.0,-389.0,2686.0,-94.0,L国富期货
B,B2501,-0.9153275598313019,3054.0,-57.0,3054.0,-57.0,L中信建投
B,B2505,0.909740981682412,-6942.0,2686.0,-5686.0,164.0,W乾坤期货
B,B2505,0.6242839858863074,902.0,694.0,3164.0,-58.0,W中信期货
B,B2505,-0.6998455193143853,-358.0,-1213.0,-2687.0,192.0,L国投期货
B,B2505,-0.7251865428474596,1497.0,-134.0,1372.0,263.0,L徽商期货
B,B2505,-0.8591617293779921,1585.0,146.0,919.0,183.0,L东方财富
BR,BR2501,0.810621813401476,-591.0,522.0,-173.0,240.0,W永安期货
BR,BR2501,0.8001220365490491,-913.0,738.0,-312.0,0.0,W银河期货
BR,BR2501,-0.8699540652329667,420.0,-150.0,239.0,-37.0,L方正中期
BR,BR2502,0.7370181671587892,420.0,-150.0,181.0,-113.0,L方正中期
BR,BR2502,0.6860009682444665,16.0,-433.0,-233.0,-462.0,W华泰期货
BR,BR2502,0.6453675310418678,935.0,134.0,1149.0,56.0,L中信建投
BR,BR2502,-0.6275061271814562,-8349.0,-94.0,-5289.0,-318.0,W国泰君安
C,C2501,-0.6254048847512621,11256.0,-1923.0,11256.0,-1923.0,L东方财富
C,C2503,0.7068338963270051,-6032.0,-2958.0,-11636.0,-2683.0,L中泰期货
C,C2503,-0.7388981882557167,28662.0,-2659.0,4645.0,-141.0,L中信建投
C,C2505,0.6998745673282462,-49099.0,-808.0,-14916.0,-976.0,W华泰期货
C,C2505,0.6833859967560798,-9461.0,10290.0,-23461.0,1817.0,W中信期货
C,C2505,-0.8658303535986317,-17884.0,892.0,-12484.0,-503.0,W中金财富
C,C2505,-0.872289063951273,22393.0,3016.0,15077.0,2221.0,L国投期货
C,C2507,0.6093869961024101,-2850.0,173.0,-2544.0,-109.0,W海通期货
C,C2507,-0.785871015455867,753.0,-2897.0,335.0,-48.0,L方正中期
C,C2509,0.8809434405492335,-6032.0,-2958.0,-1066.0,1.0,L中泰期货
C,C2509,-0.6465241478141979,22393.0,3016.0,1928.0,-36.0,L国投期货
C,C2509,-0.8024634835685285,229.0,387.0,1782.0,39.0,L平安期货
C,C2509,-0.9037390911472053,774.0,8.0,774.0,8.0,L徽商期货
CS,CS2501,0.7266878709757987,-2156.0,110.0,-1782.0,130.0,W海证期货
CS,CS2501,0.6610304423496658,-6113.0,-135.0,-2220.0,626.0,W中金财富
CS,CS2501,-0.6091616218737409,10057.0,-165.0,1839.0,-179.0,L国投期货
CS,CS2503,0.68045875528385,-1330.0,473.0,-1743.0,-337.0,W光大期货
CS,CS2503,-0.7771239867137679,-6060.0,-5756.0,7666.0,-4854.0,W国泰君安
CS,CS2503,-0.7964261779186279,-2156.0,110.0,3223.0,126.0,W海证期货
CS,CS2503,-0.8709584180851917,3365.0,160.0,1919.0,714.0,L东方财富
CS,CS2505,0.7739784954103286,-6060.0,-5756.0,-8206.0,1192.0,W国泰君安
CS,CS2505,-0.7666134241894443,3833.0,-151.0,1447.0,-29.0,L徽商期货
CS,CS2507,0.9569872220768778,-23557.0,-196.0,-3994.0,-28.0,W银河期货
CS,CS2507,-0.8295441336099804,-904.0,793.0,383.0,50.0,W永安期货
CS,CS2507,-0.8539520154055366,10057.0,-165.0,3138.0,100.0,L国投期货
CS,CS2507,-0.8881205155503609,143.0,447.0,1155.0,93.0,W海通期货
CU,CU2412,-0.6005104712235845,-5.0,0.0,-5.0,0.0,L国富期货
CU,CU2502,0.7244874859520114,3764.0,-146.0,3764.0,-146.0,W乾坤期货
CU,CU2502,0.6495927818409424,-4992.0,411.0,-3657.0,-163.0,W光大期货
CU,CU2502,-0.6494561744487326,-3372.0,-718.0,-316.0,-253.0,W海通期货
CU,CU2503,0.6727802442339774,-3372.0,-718.0,699.0,-51.0,W海通期货
CU,CU2504,0.7584173320888921,14400.0,-713.0,2389.0,1.0,W银河期货
CU,CU2504,0.7220827214434626,300.0,-2505.0,-263.0,-196.0,W国泰君安
CU,CU2504,-0.8862568168339178,-5709.0,659.0,-1271.0,9.0,L物产中大
EB,EB2502,-0.6584930629802486,-2396.0,-39.0,-4939.0,29.0,L中泰期货
EB,EB2502,-0.6634604696566204,-530.0,1358.0,-1061.0,374.0,W银河期货
EB,EB2503,0.7991007740418856,-2396.0,-39.0,1540.0,76.0,L中泰期货
EB,EB2503,0.6281229772891904,-1130.0,-4.0,848.0,0.0,L物产中大
EB,EB2503,-0.6470089740138079,3853.0,-182.0,-104.0,-44.0,L中信建投
EB,EB2503,-0.8940146697927002,-3475.0,171.0,-2492.0,0.0,L平安期货
EG,EG2501,0.6469939759040197,8744.0,293.0,4015.0,-452.0,W海通期货
EG,EG2501,0.6099852299596912,7061.0,516.0,3767.0,-156.0,W中金财富
EG,EG2505,0.6222722638204916,18403.0,664.0,15632.0,1663.0,L国投期货
EG,EG2505,0.6153553349981933,8744.0,293.0,4729.0,745.0,W海通期货
I,I2501,-0.6124029368302242,8053.0,1017.0,253.0,589.0,L国投期货
I,I2501,-0.6217845502145369,-1551.0,-345.0,-4042.0,-747.0,L物产中大
I,I2501,-0.81983097453057,3038.0,-3.0,-1376.0,-149.0,W海证期货
I,I2502,-0.7083648297344,-11408.0,427.0,-1382.0,14.0,W永安期货
I,I2502,-0.7913667228808774,8053.0,1017.0,-514.0,691.0,L国投期货
I,I2503,0.7931920976161553,7045.0,1081.0,233.0,0.0,W海通期货
I,I2503,-0.6458347774234195,-9672.0,97.0,-1510.0,0.0,L平安期货
I,I2503,-0.7799879446656206,-67.0,-62.0,-1012.0,-11.0,L宏源期货
I,I2504,0.7231089456387306,7045.0,1081.0,2509.0,0.0,W海通期货
I,I2504,-0.7519477362642486,2132.0,203.0,-154.0,-7.0,L中信建投
I,I2505,0.7635114971439678,3038.0,-3.0,5269.0,211.0,W海证期货
I,I2505,0.613420714288033,8053.0,1017.0,8252.0,-267.0,L国投期货
I,I2505,-0.7043781856858508,2318.0,-1193.0,-2465.0,-1644.0,L方正中期
I,I2505,-0.8118187357010447,-9672.0,97.0,-5290.0,-90.0,L平安期货
I,I2509,0.7537761921056083,2318.0,-1193.0,603.0,61.0,L方正中期
I,I2509,-0.6010801565826471,-5755.0,-214.0,-586.0,-156.0,W光大期货
I,I2509,-0.8265705031342954,2132.0,203.0,-616.0,5.0,L中信建投
