symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.7551279801421559,-36382.0,-7384.0,-22101.0,-7081.0,W乾坤期货
A,A2501,0.6046465900645782,-1837.0,-570.0,-1837.0,-570.0,W中金财富
A,A2501,-0.7054485897328086,4824.0,1487.0,5732.0,1227.0,L中信建投
A,A2501,-0.8033760242967962,12912.0,3808.0,10370.0,3004.0,W银河期货
A,A2503,0.7179008469746937,12912.0,3808.0,336.0,47.0,W银河期货
A,A2503,0.6579206446710919,-272.0,-17.0,-272.0,-17.0,W东吴期货
A,A2503,-0.6378865475156369,1197.0,25.0,295.0,16.0,L广发期货
A,A2505,0.64789340364306,4824.0,1487.0,-1211.0,-69.0,L中信建投
AG,AG2412,0.6926682043308381,-1452.0,-192.0,-1323.0,-194.0,W华泰期货
AG,AG2412,0.6241534055701679,-3483.0,700.0,-2673.0,598.0,L南华期货
AG,AG2412,-0.6548752656168335,7855.0,-1544.0,1250.0,-1618.0,L平安期货
AG,AG2412,-0.6722113180053765,-648.0,-1622.0,348.0,-1112.0,L东方财富
AG,AG2502,0.7680156221256254,-3042.0,777.0,-3042.0,777.0,W乾坤期货
AG,AG2506,0.6259388716308338,-864.0,-634.0,899.0,244.0,L广发期货
AL,AL2501,-0.662900022604635,-1300.0,-61.0,-4639.0,86.0,L南华期货
AL,AL2501,-0.7234239441320757,-8805.0,1041.0,-6316.0,780.0,L中泰期货
AL,AL2501,-0.7341457924346673,-13826.0,5931.0,-11209.0,1703.0,W银河期货
AL,AL2501,-0.7683051943834671,-3193.0,-87.0,-3467.0,89.0,L广发期货
AL,AL2502,0.654950995197066,-13826.0,5931.0,-1820.0,-219.0,W银河期货
AL,AL2502,0.6545896965423563,1872.0,83.0,1052.0,82.0,W东海期货
AL,AL2502,-0.6082022316738555,-3958.0,-35.0,-1955.0,29.0,L建信期货
AL,AL2502,-0.6925332737514139,-3193.0,-87.0,-1314.0,-129.0,L广发期货
AO,AO2412,0.6298502259178131,607.0,-14.0,622.0,-14.0,W国海良时
AO,AO2412,-0.6864263892190585,-3633.0,-823.0,-1746.0,18.0,L中信建投
AO,AO2412,-0.7790455389728304,-3722.0,-11.0,356.0,66.0,L建信期货
AO,AO2501,0.9528747060954483,7610.0,155.0,6034.0,-361.0,L南华期货
AO,AO2501,0.8315610996120373,22432.0,1868.0,21509.0,1399.0,W国泰君安
AO,AO2501,-0.6178441543670556,833.0,1620.0,2661.0,-79.0,W银河期货
AO,AO2501,-0.7211354636429802,-3633.0,-823.0,-3364.0,-480.0,L中信建投
AO,AO2501,-0.8259487595902013,-7572.0,-350.0,-7075.0,-148.0,L徽商期货
AO,AO2501,-0.829568616225079,-8100.0,-89.0,-4517.0,885.0,L广发期货
AO,AO2501,-0.897351302292955,-5213.0,-161.0,-4399.0,-98.0,L平安期货
AO,AO2501,-0.9407304240352871,-13797.0,-170.0,-9483.0,20.0,L东方财富
AO,AO2502,0.778990265840898,22432.0,1868.0,2139.0,296.0,W国泰君安
AO,AO2502,0.7751943129754657,4005.0,261.0,1067.0,259.0,L中粮期货
AO,AO2502,-0.6622329356629003,-3722.0,-11.0,-2012.0,-54.0,L建信期货
AO,AO2502,-0.8143635802266251,7610.0,155.0,1774.0,542.0,L南华期货
AO,AO2502,-0.8681659204255294,-13797.0,-170.0,-1351.0,-182.0,L东方财富
AO,AO2505,-0.6653393843997254,3307.0,-91.0,3307.0,-91.0,L国贸期货
AO,AO2505,-0.7171196495269093,-13797.0,-170.0,-1401.0,69.0,L东方财富
AO,AO2505,-0.7863418008796987,833.0,1620.0,1483.0,380.0,W银河期货
AO,AO2505,-0.8510628145721915,4005.0,261.0,3298.0,2.0,L中粮期货
AP,AP2501,0.6715458744767784,3007.0,223.0,3096.0,277.0,W华泰期货
AP,AP2505,0.9103888878756103,3058.0,130.0,696.0,21.0,L徽商期货
AP,AP2505,0.8932576349921394,1767.0,1014.0,1411.0,235.0,W银河期货
AP,AP2505,0.8044487139164238,3655.0,-100.0,1059.0,-45.0,L中信建投
AP,AP2505,-0.7634075541279886,-7426.0,112.0,-1367.0,-229.0,W国泰君安
AP,AP2505,-0.7934168914535522,,,-610.0,82.0,W东吴期货
AU,AU2412,0.68956362618021,9260.0,-610.0,5699.0,569.0,W国泰君安
AU,AU2412,-0.6617940506748717,163.0,254.0,121.0,-90.0,L平安期货
AU,AU2502,0.7413089873132443,6331.0,404.0,2849.0,378.0,W银河期货
AU,AU2502,0.673397294407842,-2724.0,29.0,968.0,1.0,L中信建投
AU,AU2502,0.6058781867079919,689.0,-59.0,828.0,-28.0,L广发期货
AU,AU2502,-0.7646824080967694,-1265.0,-10.0,-1265.0,-10.0,L建信期货
AU,AU2504,0.8473007264368246,6331.0,404.0,3009.0,50.0,W银河期货
AU,AU2504,0.7452016371176853,217.0,30.0,-1040.0,-9.0,L国贸期货
AU,AU2504,0.6310041682325623,1382.0,67.0,336.0,2.0,W东吴期货
AU,AU2506,0.8776979510571021,474.0,17.0,408.0,7.0,L东方财富
AU,AU2506,0.6176466654254946,6331.0,404.0,1211.0,62.0,W银河期货
B,B2501,0.7267954823260695,1784.0,35.0,1256.0,37.0,W兴证期货
