symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.6360173718227409,-6610.0,-2133.0,-9213.0,-1193.0,W中信期货
A,A2501,-0.6909362066814331,7940.0,242.0,6352.0,-157.0,L中信建投
A,A2501,-0.8020085106819532,14169.0,385.0,6641.0,-1853.0,W银河期货
A,A2503,0.6825366557351124,-2547.0,-280.0,-660.0,-8.0,W海证期货
A,A2503,-0.6088680383363094,-1769.0,-446.0,372.0,2.0,W中金财富
A,A2503,-0.8096392268819386,4393.0,191.0,3777.0,-9.0,W海通期货
A,A2503,-0.8264252215815304,7940.0,242.0,1588.0,399.0,L中信建投
A,A2503,-0.833136362795136,4006.0,809.0,721.0,453.0,L国投期货
A,A2505,0.8326784598872582,-32370.0,-355.0,-20064.0,-738.0,W乾坤期货
A,A2505,0.7798620571293824,-36102.0,481.0,-31428.0,-2334.0,W摩根大通
A,A2505,0.7597977409581436,-1769.0,-446.0,-2141.0,-448.0,W中金财富
A,A2505,0.6013180467661727,-2819.0,-368.0,-1277.0,-230.0,L方正中期
A,A2505,-0.6292239062586826,1629.0,43.0,1629.0,43.0,L平安期货
A,A2505,-0.6754671149694148,14169.0,385.0,6149.0,2132.0,W银河期货
A,A2505,-0.6837097844537967,2162.0,469.0,1738.0,320.0,L东方财富
A,A2505,-0.832390036767849,-1016.0,-2511.0,3852.0,-1398.0,W国泰君安
A,A2505,-0.852246766793187,6564.0,1185.0,2584.0,206.0,W永安期货
A,A2505,-0.8529501119273667,1940.0,223.0,2094.0,171.0,L广发期货
AG,AG2502,0.7123228851475549,-5045.0,20.0,-3669.0,89.0,W乾坤期货
AG,AG2504,0.6725645571438728,10862.0,42.0,3742.0,-126.0,L平安期货
AL,AL2501,0.7650857788551825,13111.0,243.0,2417.0,-124.0,W海通期货
AL,AL2501,-0.646477799986745,-9350.0,1008.0,-1936.0,714.0,L中泰期货
AL,AL2501,-0.6621909638238761,1010.0,-1862.0,-1510.0,-1431.0,W永安期货
AL,AL2501,-0.6738599044064537,-10131.0,602.0,1151.0,148.0,W银河期货
AL,AL2502,0.6223454035033174,-10131.0,602.0,-2780.0,3704.0,W银河期货
AL,AL2502,0.6096000598382191,-4473.0,1303.0,-5426.0,293.0,L方正中期
AL,AL2503,0.8539337575040298,1010.0,-1862.0,-1348.0,23.0,W永安期货
AL,AL2503,-0.6684859673083419,13111.0,243.0,1009.0,71.0,W海通期货
AL,AL2503,-0.6710352518236136,3332.0,8.0,1062.0,0.0,W海证期货
AL,AL2503,-0.7017244176616168,12002.0,-1313.0,11704.0,-31.0,W中信期货
AO,AO2501,-0.6020743452995276,-1583.0,-446.0,-480.0,-44.0,L中信建投
AO,AO2501,-0.6397736727493325,-4775.0,275.0,-3114.0,116.0,L徽商期货
AO,AO2501,-0.7211893871375318,-2557.0,12.0,-2557.0,12.0,L平安期货
AO,AO2501,-0.7508882305111879,-11570.0,-370.0,-5783.0,26.0,L东方财富
AO,AO2502,0.6183670469633773,7891.0,1501.0,3912.0,1310.0,W永安期货
AP,AP2501,-0.6628132035523183,-1938.0,108.0,-644.0,125.0,L徽商期货
AP,AP2505,-0.8675862446821687,1879.0,148.0,1409.0,153.0,L南华期货
AU,AU2502,0.6745176132350592,8337.0,-136.0,3579.0,-92.0,W银河期货
AU,AU2502,0.654204920238308,-607.0,443.0,2972.0,279.0,L中信建投
AU,AU2502,0.6277602616733753,1646.0,-995.0,1867.0,-926.0,L南华期货
B,B2501,0.9158948576150016,1296.0,394.0,-1512.0,475.0,W中信期货
B,B2501,0.882965440700435,-431.0,1303.0,-1146.0,552.0,W海通期货
B,B2501,0.8046991314502087,-650.0,152.0,-650.0,152.0,W中金财富
B,B2501,0.786085328924904,-6322.0,620.0,-4373.0,772.0,W乾坤期货
B,B2501,0.7069541473572647,-23845.0,-423.0,-6606.0,3443.0,W摩根大通
B,B2501,-0.6091335079507199,587.0,-79.0,587.0,-79.0,L东方财富
B,B2501,-0.6220221204305648,-1001.0,-643.0,4337.0,-482.0,L国投期货
B,B2501,-0.6257599769989137,1200.0,-634.0,-31.0,-515.0,W银河期货
B,B2501,-0.6925056554570551,1729.0,-595.0,1215.0,-1007.0,L广发期货
B,B2501,-0.6931228543771388,1236.0,684.0,4993.0,-325.0,W国泰君安
B,B2501,-0.7192293340002622,1546.0,49.0,619.0,-19.0,L徽商期货
B,B2501,-0.9160275388763455,3021.0,-498.0,3809.0,-14.0,L中信建投
B,B2502,0.605286575499706,-441.0,39.0,623.0,240.0,L南华期货
B,B2502,-0.6192212413577184,1546.0,49.0,-504.0,9.0,L徽商期货
B,B2502,-0.6714827582665812,-431.0,1303.0,715.0,751.0,W海通期货
B,B2502,-0.765803868666814,-1001.0,-643.0,-2643.0,-153.0,L国投期货
B,B2505,0.9045547831872629,-6322.0,620.0,-5727.0,-41.0,W乾坤期货
B,B2505,0.7058488202778884,-23845.0,-423.0,-15141.0,-3866.0,W摩根大通
B,B2505,0.6396956592946872,1296.0,394.0,3108.0,-56.0,W中信期货
B,B2505,-0.7157021977619586,-1001.0,-643.0,-2695.0,-8.0,L国投期货
B,B2505,-0.7394258819420125,1546.0,49.0,1431.0,59.0,L徽商期货
BR,BR2501,0.8061446698063395,-825.0,-234.0,-140.0,33.0,W永安期货
BR,BR2501,0.7889236957589784,-276.0,637.0,-289.0,23.0,W银河期货
BR,BR2501,-0.8623311299388212,404.0,-16.0,221.0,-18.0,L方正中期
BR,BR2502,0.717051837735396,404.0,-16.0,183.0,2.0,L方正中期
BR,BR2502,0.6585102764778283,1034.0,99.0,1259.0,110.0,L中信建投
BR,BR2502,-0.6349542885152138,-1175.0,59.0,-1062.0,62.0,L南华期货
BR,BR2502,-0.6454829476983569,-9085.0,-736.0,-5792.0,-503.0,W国泰君安
C,C2503,0.7274973847555184,-14840.0,-4268.0,-13759.0,-2123.0,L中泰期货
C,C2503,0.714117518892907,-49331.0,-674.0,-15069.0,100.0,L国贸期货
C,C2503,-0.6832099608182123,-24325.0,-6373.0,5000.0,-4116.0,W摩根大通
C,C2503,-0.6975502678797565,35037.0,12644.0,5123.0,3514.0,L国投期货
C,C2503,-0.7498712117322472,29916.0,1254.0,4495.0,-150.0,L中信建投
C,C2505,0.7017447085501684,-6636.0,2825.0,-29258.0,-5797.0,W中信期货
C,C2505,0.6015810889802147,-103769.0,-16324.0,-24282.0,181.0,W国泰君安
C,C2505,-0.6413595852259738,29916.0,1254.0,3325.0,2373.0,L中信建投
C,C2505,-0.7611738172878931,-18043.0,-2260.0,-14652.0,-2168.0,W中金财富
C,C2505,-0.8766959376449966,35037.0,12644.0,20608.0,5531.0,L国投期货
C,C2507,0.6011087443189547,-3315.0,-465.0,-2585.0,-41.0,W海通期货
C,C2507,-0.790604467722499,-4336.0,161.0,332.0,-3.0,L方正中期
C,C2509,0.8776789447782924,-14840.0,-4268.0,-1063.0,3.0,L中泰期货
C,C2509,-0.8071560829886819,4816.0,-1120.0,1785.0,3.0,L平安期货
C,C2509,-0.9074655880973476,769.0,-5.0,769.0,-5.0,L徽商期货
CF,CF2503,0.8203956179622671,,,120.0,82.0,W海证期货
CF,CF2503,0.7363533800974885,,,-183.0,5.0,L平安期货
CF,CF2503,-0.6514404077993676,-13365.0,-1368.0,455.0,36.0,L广发期货
CF,CF2503,-0.8732078000497946,934.0,251.0,58.0,-103.0,L方正中期
CF,CF2505,0.759911486172381,-9629.0,-392.0,-8908.0,-488.0,W中金财富
CF,CF2509,0.9400605380190958,12489.0,637.0,-12734.0,-1504.0,W国泰君安
CF,CF2509,0.9241269396586763,-45456.0,2178.0,-5064.0,-832.0,W银河期货
CF,CF2509,0.8461372595602612,,,-280.0,38.0,W海证期货
CF,CF2509,-0.6806076482124324,,,832.0,98.0,L徽商期货
CF,CF2509,-0.8476004395466823,,,577.0,48.0,L南华期货
CF,CF2509,-0.901090480884062,-13365.0,-1368.0,326.0,-51.0,L广发期货
CF,CF2509,-0.9312564890170376,,,1161.0,1.0,L中信建投
