symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.8652529834288185,-33139.0,677.0,-19881.0,519.0,W乾坤期货
A,A2501,0.7618536939670607,-1906.0,336.0,-1906.0,336.0,W瑞银期货
A,A2501,0.7249976624608733,-32800.0,410.0,-32506.0,410.0,W摩根大通
A,A2501,0.6143630147364071,-3347.0,-79.0,-3347.0,-79.0,W中金财富
A,A2501,-0.6271531403422315,4759.0,237.0,4759.0,237.0,W海通期货
A,A2501,-0.7776471852067619,4461.0,11.0,5980.0,120.0,L中信建投
A,A2501,-0.8221126083051069,3536.0,-191.0,2999.0,-194.0,L中粮期货
A,A2503,0.6439776760657531,780.0,558.0,-1401.0,-12.0,W创元期货
A,A2503,0.630108494321298,-32800.0,410.0,-294.0,0.0,W摩根大通
A,A2503,-0.6549651649544806,4461.0,11.0,72.0,-127.0,L中信建投
A,A2503,-0.8173751899420327,-1095.0,822.0,207.0,144.0,W华泰期货
A,A2505,-0.7823973466113665,2751.0,898.0,1739.0,-206.0,W国泰君安
A,A2505,-0.8118597655399991,45.0,-466.0,-150.0,-98.0,L中泰期货
A,A2505,-0.9940127322533862,-1095.0,822.0,-519.0,-78.0,W华泰期货
AG,AG2412,0.657269259852608,2394.0,968.0,5447.0,936.0,W华泰期货
AG,AG2412,-0.6642971213592987,-4514.0,-1005.0,-4876.0,215.0,L中泰期货
AG,AG2412,-0.692643061116509,5282.0,132.0,4467.0,-149.0,L中信建投
AG,AG2412,-0.7071635790038623,-5386.0,-23.0,-4891.0,-80.0,L东方财富
AG,AG2502,-0.6804026356687647,-8758.0,-963.0,-4082.0,-668.0,L金瑞期货
AG,AG2506,0.762509995392127,16734.0,4213.0,5016.0,-253.0,W国泰君安
AG,AG2506,0.6495801155890116,2390.0,1265.0,630.0,87.0,W东证期货
AG,AG2506,-0.6478078185121687,-8758.0,-963.0,-2131.0,-157.0,L金瑞期货
AL,AL2412,0.9043132996043204,4702.0,127.0,3911.0,0.0,W瑞银期货
AL,AL2412,0.876887697459948,8898.0,-1025.0,8898.0,-1025.0,W乾坤期货
AL,AL2412,0.7736640296971623,6143.0,57.0,4930.0,57.0,W大地期货
AL,AL2501,0.8526238812396714,16925.0,-152.0,4566.0,44.0,W海通期货
