,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
RS,0.436507774671699,0.0,0.0
LU,0.2873040296243303,0.0,0.0
A,0.2112897260752653,-0.26179503730279063,1.8281342211244755
P,0.20003444652053326,0.9518239777675468,-0.34029197114857024
CJ,0.14056566012565463,0.32849939164198494,0.23172113692847152
NR,0.13422041405646978,0.0,0.0
Y,0.11158894353768334,0.6627870778050788,-0.383501144207257
RU,0.11097411664822898,0.5162927799396699,0.06755519812545607
SH,0.10801094006611334,-0.1425001578724211,0.710186240579884
AU,0.10226697514365557,0.4346316309634659,-0.22492823436384635
SI,0.09929191758620548,-0.43738242852417586,0.36632992687326116
BR,0.09311122712127728,0.16504165826101969,0.15397867263185372
AO,0.08602014984184891,1.150584363434683,0.4359421878083125
CY,0.0681344747339716,0.0,0.0
ZN,0.06776679731558732,0.34672032965490107,-0.42656692582965183
SR,0.05589700139838283,0.634344214073489,-0.2072102616025716
AG,0.05066833480878863,0.7392391733369363,-0.3712398750774192
PP,0.050259401580809326,0.16962614342079663,-0.05598076483816872
OI,0.04699418736748395,0.4773868732051365,0.015660116654180767
CF,0.04316453187804381,0.9248639639234537,-0.38989996827752793
JD,0.032273985874544,0.6693621012506967,-0.03616007959636003
FG,0.03127028936608678,0.20298523873183627,0.06769464545761261
SA,0.027396234735924452,0.1934435577622844,0.2428203526057069
CU,0.023322258727273226,0.7325336910165703,-0.4206547065699219
PG,0.020916020045784967,0.028323127509574997,-0.2310951926370175
AL,0.02044077380523146,0.7721724336938744,-0.2542510860890236
FU,0.01714348791926823,0.0,0.0
CS,0.01643761790785092,0.0509323039356282,0.7177216013249952
UR,0.016169819297798815,-0.0019045493434513006,-0.04890524735337154
C,0.016116835909906646,-0.004342726689343324,0.30174500535661863
PK,0.006262626969759655,0.027812006721319893,-0.18865765763196252
M,0.006188839419978942,0.06820773716337203,-0.09825676156384655
L,0.0061007113521835965,-0.011088639375130716,0.07438354720506268
PX,0.00549275834133911,0.1307551652063259,0.026184547154729954
AP,0.004468509389829567,0.6043829076354261,-0.0854887990654255
EG,0.0028762646383555523,0.05635135692514037,0.11076047373611808
RB,0.0012701851298524414,-0.18395960714218762,0.08378363677870238
ZC,0.0,0.0,0.0
JR,0.0,0.0,0.0
RI,0.0,0.0,0.0
LR,0.0,0.0,0.0
PM,0.0,0.0,0.0
I,-0.004812568280567864,-0.17773485455840143,0.41080436129984754
EB,-0.00791385116026988,0.2851103215703297,-0.3950583917869872
V,-0.008159730343513583,-0.2065825111923335,0.3847163263244049
MA,-0.0181272024754513,-0.015949827954500062,0.1203452680495618
J,-0.022039539053920865,0.0,0.0
TA,-0.029933098672833114,0.1981855729187345,-0.019724167568382134
JM,-0.030443491690452795,0.0,0.0
LH,-0.03339952685780301,0.09706979708462993,-0.023457468657614444
B,-0.03423915405777089,0.49448587476074435,-0.2326253751535603
HC,-0.0382426506427872,0.0,0.0
PF,-0.03907985616186449,-0.0012054108234997862,0.472908589515213
BU,-0.043084383192798725,0.0,0.0
LC,-0.04673417812940017,-0.2958484899665692,0.0759729600962118
BC,-0.04846444012066131,0.0,0.0
SN,-0.053816838931904365,0.4249740367032879,-0.1341981340752465
SP,-0.055393320063103046,0.0,0.0
SS,-0.05857647919440301,0.0,0.0
RR,-0.06926797348548541,0.0,0.0
SM,-0.09352008253018318,0.041965164149735834,-0.23135866679854533
NI,-0.09486270052388568,0.21577635719698507,-0.012362844004539464
SC,-0.09666035326633438,-0.0297516770624926,-0.2095449825849679
SF,-0.10030502084977144,0.3444860158548586,0.6452974075580116
BB,-0.10230834446613901,0.0,0.0
EC,-0.12643786290153236,0.0,0.0
PB,-0.13634042167320903,0.19522021846420134,0.09348542242780278
RM,-0.1412713097182653,-0.21121375502187534,0.03656702099637954
PR,-0.18010366407631506,0.0,0.0
FB,-0.4540551089921394,0.0,0.0
WR,-0.49319805986855325,0.0,0.0
