,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
LG,2.3019566597393992,8.773553380843591,3.903174420705171
MA,0.18714992716205492,0.8054969551514737,-0.4418684855726186
L,0.1444379655617909,0.977923483956864,0.30499840611540363
BU,0.11857072272310254,0.0,0.0
SH,0.10237305242327044,0.6272986797712832,-0.1906245157560995
RM,0.10159920065464956,-0.1424428001566641,-0.12049412502143608
LC,0.0944698455775157,0.5490863338317389,-0.3507639320334608
PP,0.09435829573757126,0.5632540574425307,-0.3022359486676137
SR,0.09373696921184105,0.6266476569163393,-0.28427569444535483
B,0.08938255110062387,-0.0769389555279324,0.13851078373844916
JD,0.07630273475370175,0.05303436547508045,-0.02405798707244644
CY,0.07225849828126218,0.0,0.0
EC,0.06728079416525556,0.0,0.0
ZN,0.0650398987952614,0.5248521307717184,-0.41534688170313294
BR,0.05720254328008334,-0.032050015175363655,-0.08138140988514664
EB,0.057100869533293075,0.7283684307623446,-0.37323030789787137
CS,0.05460955568686088,-0.008322919573420018,-0.06012710290518508
RR,0.05439342357481114,0.0,0.0
PK,0.05394399641020553,-0.051091597833519686,-0.17880030892272114
SP,0.05306002129019549,0.0,0.0
EG,0.05046351810183802,0.0886905330447687,-0.14653744849115957
J,0.04607328872848426,0.0,0.0
V,0.04551831771244497,0.27457877799067965,-0.09374936394537059
LU,0.04207880473943293,0.0,0.0
AU,0.04146028111763744,0.7459679119257154,-0.4979979097940589
CF,0.040990413307086415,-0.02034846392017542,-0.07499571657586179
CJ,0.0406895415327968,-0.22679037969540772,-0.16513322093196137
SA,0.03847152710083335,0.04485593961122092,-0.20510100933833586
AG,0.03376377003222464,0.24307955023474004,-0.4102630133482168
RU,0.033563862321827065,0.030762224450559872,-0.17559398375551072
LH,0.03351714023096508,0.06836078884714358,-0.21555289514926268
M,0.027155041133670066,-0.03133300770376479,-0.031418173536518434
RS,0.02168314500941615,0.0,0.0
AO,0.02121632054550493,-0.03154622334642587,-0.11676168098217243
BB,0.018984889577682962,0.0,0.0
A,0.010405367177056979,-0.10682800069266052,-0.15250566635582286
OI,0.008812512996385635,-0.32420040922611815,0.018358311528760662
LR,0.0,0.0,0.0
RI,0.0,0.0,0.0
ZC,0.0,0.0,0.0
PM,0.0,0.0,0.0
JR,0.0,0.0,0.0
JM,-0.0006287867784408041,0.0,0.0
C,-0.004801931175050345,0.05003079933658494,-0.339373352403764
SI,-0.010900378180559112,0.02121411330325973,-0.14203173690627424
HC,-0.01775846646361723,0.0,0.0
FU,-0.019258140413319635,0.0,0.0
AL,-0.024757910396128846,-0.03015098210726941,0.05543672235180175
PG,-0.027949526851022033,0.7068536527485803,-0.2711298706176416
PF,-0.028108652863563233,-0.08670090252611373,-0.24187435396807166
SS,-0.031962754898725576,0.0,0.0
SN,-0.033106739776631366,0.017652823701076903,-0.12182573861895396
NR,-0.03371668640110825,0.0,0.0
PR,-0.03633925743355326,0.0,0.0
I,-0.043692432207902976,0.4548232729460435,-0.5554076228551632
SM,-0.046092438676637815,0.1078202770063863,-0.2898504378870962
SF,-0.04715189304051404,0.5294050339804217,-0.41734800663898197
CU,-0.0479835174737947,0.1943859147633773,-0.295667967529068
Y,-0.049629021708955445,-0.26843440121257944,0.355568681900581
FG,-0.050426214399488356,-0.0060078072711425845,-0.3156907440998308
SC,-0.050461517166271896,0.6020933825721835,-0.2596566618421493
NI,-0.052012963197950346,0.3096696245992143,-0.43193695351308303
RB,-0.05479385822309635,0.4083357145150248,-0.4635928810135421
PX,-0.059250336840851014,1.2393055031582407,0.1556967045840949
TA,-0.06676512658666556,0.2730109801580478,-0.43042038800307036
UR,-0.07642703513811322,0.11627816324939588,-0.09547644053909898
P,-0.07753577314023441,-0.26129645702643733,0.727103164992279
FB,-0.08472827268368466,0.0,0.0
PB,-0.08857640734079697,0.016391438394319335,-0.23699727682645733
AP,-0.10804830448096037,-0.14112714583960273,-0.4972475662918331
WR,-0.19033456257460468,0.0,0.0
BC,-0.3525056326862652,0.0,0.0
