,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
SC,0.3445278860263201,0.05777670090752429,-0.5519131626273872
MA,0.1795741788085905,0.2131128545096015,-0.44166732486546745
EG,0.1527873552422907,0.21807424732360192,-0.2949963084492875
SR,0.11186948953119202,-0.06001180607156131,-0.42343228065574234
EB,0.10302070188049917,0.4523923839965258,-0.40258215226761807
AU,0.08749312810644727,0.1405590559650325,-0.11455060133921535
SP,0.07697706900263368,0.0,0.0
SI,0.07126156408727047,0.1862638580931264,0.29378835914657997
AG,0.06987373402293784,-0.06077248209467767,0.12253368686107402
NI,0.06738845942906946,0.5545719587605973,-0.07329240919372748
LU,0.06269758115942814,0.0,0.0
FU,0.06250599063820284,0.0,0.0
PF,0.048765542598618206,-0.05563190158693143,-0.5844445264837541
PK,0.04415601865097818,-0.22675222871195821,-0.5353109070732383
BC,0.040738372603198014,0.0,0.0
SS,0.035636197436115014,0.0,0.0
SF,0.03166300597986105,0.024118909155751878,-0.3712004356701928
CF,0.03125578939507134,-0.3469664479088358,-0.2109265198365271
I,0.028571997626060774,-0.3067244647252201,0.038114719765023564
B,0.02544865992809453,0.2148120520737229,-0.19592777967534436
CY,0.023933630097611847,0.0,0.0
C,0.02086955306789373,0.13954128750819494,-0.2879956353092826
ZN,0.018824019607518006,0.0963081591444006,-0.08259543058087593
M,0.015372561415143426,0.0858513870223705,-0.05449680107183397
SN,0.008095198218242672,0.24463116717870426,-0.24974324152878846
RM,0.004175762091585655,0.3416182674209711,-0.41041466070277377
ZC,0.0,0.0,0.0
RI,0.0,0.0,0.0
JR,0.0,0.0,0.0
PM,0.0,0.0,0.0
LR,0.0,0.0,0.0
EC,-0.0005498250980557895,0.0,0.0
CU,-0.0019093956155098457,-0.030777735651369542,-0.035973717404074845
LH,-0.002584876274902448,0.21249901453976183,-0.05291835452452032
RS,-0.010306492509420062,0.0,0.0
TA,-0.015383859427388069,0.5962748600527037,-0.8111511804620757
FG,-0.01552981004793863,0.2522443149886293,-0.6142657168831572
SM,-0.015892125819659042,-0.15357468798737683,-0.5679843705901856
SH,-0.016808502658108848,-0.00978748232523663,-0.5662453151147192
PX,-0.016846547134173218,0.8855564341097781,-0.20695820452612257
HC,-0.01891250641979092,0.0,0.0
AL,-0.025005400157882884,0.0564458479772707,-0.0803822347826949
A,-0.025988414564555917,-0.07979626227122505,0.0043300714074070434
RR,-0.027459305794215516,0.0,0.0
JD,-0.028548128734480538,-0.21610967920324808,0.05646757618500131
OI,-0.028761263219735156,-0.11908419075685517,-0.6555896999394177
RU,-0.03025261747763497,-0.13280243112280266,0.19546702238106017
Y,-0.03046963682405479,0.09810196538786209,-0.14893395537961762
PP,-0.032266275301799485,0.05726425076048147,-0.12704932832587024
CS,-0.033442127769715335,-0.005598954591328753,-0.18522615207106186
PR,-0.034087359658116045,0.0,0.0
RB,-0.03741685738050693,0.03291297801390214,-0.1099503044477087
FB,-0.041751569293737245,0.0,0.0
PG,-0.046686598436629256,0.3319360020106106,-0.5224971254857673
AO,-0.04847156001526287,0.05501744745852566,-0.21188458195934512
LC,-0.0557300503345719,0.15393052929832796,0.19608991190254033
CJ,-0.058075822497573815,0.06699342225650251,-0.12182635646387285
JM,-0.0633468864865323,0.0,0.0
BR,-0.06341554712686559,0.015686918787580773,-0.07850950162774994
BU,-0.06977161249801067,0.0,0.0
V,-0.07250017777059303,-0.03641546314430566,-0.3255091619099222
BB,-0.07279486486834152,0.0,0.0
SA,-0.07284665489708597,-0.16910428140055545,-0.5493151505834963
UR,-0.07362719737996037,-0.09777789422508687,-0.3176028792391278
PB,-0.08585095272382948,-0.3912793562649386,0.18185308769987607
L,-0.08873366261263427,-0.0818568395940048,-0.3598995569234199
AP,-0.0898602539769785,0.5084912784628084,0.4003306957956716
NR,-0.09551000818765065,0.0,0.0
J,-0.10060242902001237,0.0,0.0
P,-0.15119760127304804,-0.23061233440594742,-0.2049981854570604
LG,-0.1664399741635758,0.06132225524024015,-0.02342137149549739
WR,-0.37284301041301315,0.0,0.0
