symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.6623811351003701,-27873.0,731.0,-27737.0,506.0,W摩根大通
A,A2501,0.6140366975493337,-21380.0,-3535.0,-10408.0,-1888.0,W乾坤期货
AG,AG2412,-0.6702113395367296,-5651.0,146.0,-6041.0,484.0,L中泰期货
AG,AG2504,0.6627902922256848,4275.0,-327.0,-330.0,46.0,W华泰期货
AL,AL2412,0.7083755882645256,-2135.0,-1404.0,-1988.0,-122.0,L广发期货
AL,AL2412,-0.6243354897248777,2181.0,992.0,2181.0,992.0,W乾坤期货
AL,AL2501,0.6963786595089487,6886.0,-213.0,4877.0,-410.0,W东吴期货
AL,AL2501,0.6738743345632783,-4167.0,992.0,1050.0,16.0,L中信建投
AL,AL2501,-0.6406410228356106,-2135.0,-1404.0,-1216.0,-158.0,L广发期货
AL,AL2501,-0.7853293708190081,-10661.0,2896.0,-1053.0,27.0,L中泰期货
AO,AO2410,0.8477524884497669,3489.0,579.0,886.0,-47.0,W海证期货
AO,AO2410,-0.833277414148189,-2682.0,-105.0,-33.0,-16.0,L南华期货
AO,AO2411,-0.6204079759752303,-5361.0,-2.0,-3461.0,231.0,L方正中期
AO,AO2411,-0.6550281476428781,-2238.0,129.0,-710.0,141.0,L中信建投
AO,AO2411,-0.6894967144288967,-6572.0,424.0,-3699.0,342.0,L东方财富
AO,AO2411,-0.7531690691207424,-2959.0,-202.0,-2120.0,-134.0,L徽商期货
AO,AO2501,0.8890924247969278,6925.0,1103.0,2521.0,389.0,W中信期货
AO,AO2501,0.871029339575812,-347.0,-223.0,-880.0,-128.0,W浙商期货
AO,AO2501,0.8627803028413831,-2682.0,-105.0,-761.0,-86.0,L南华期货
AO,AO2501,0.7735708540853578,681.0,-679.0,-22.0,-227.0,W华泰期货
AO,AO2501,0.7177527699145414,662.0,-448.0,2606.0,554.0,W国泰君安
AO,AO2501,-0.6419886698149502,-984.0,-35.0,-984.0,-35.0,L紫金天风
AO,AO2501,-0.843380926539298,-2238.0,129.0,-882.0,-242.0,L中信建投
AO,AO2501,-0.9334718571571721,-6572.0,424.0,-1660.0,-130.0,L东方财富
AP,AP2411,0.6170106220224478,,,239.0,-94.0,W东吴期货
AP,AP2501,0.623463349472818,-2535.0,749.0,-1397.0,735.0,W华泰期货
AU,AU2412,0.6766571463548063,13242.0,-734.0,13848.0,-288.0,W中信期货
AU,AU2412,0.6716304901244006,19514.0,1609.0,13657.0,742.0,W东证期货
AU,AU2412,0.6410490702910048,-2131.0,-378.0,3465.0,154.0,L中信建投
AU,AU2412,0.6258008629241497,21564.0,-981.0,10566.0,-129.0,W海通期货
AU,AU2412,-0.6944225587006648,-5035.0,-311.0,-3099.0,-331.0,L方正中期
AU,AU2502,0.650804279515519,21564.0,-981.0,7555.0,-31.0,W海通期货
AU,AU2502,0.6147623843501389,19514.0,1609.0,5559.0,109.0,W东证期货
AU,AU2502,-0.7098653708024212,-5035.0,-311.0,-734.0,-129.0,L方正中期
AU,AU2502,-0.8818549759156665,-401.0,-52.0,-501.0,-12.0,W海证期货
AU,AU2506,0.641623524648812,351.0,3.0,351.0,3.0,L东方财富
AU,AU2506,0.634018764971712,6059.0,146.0,1153.0,-12.0,W浙商期货
AU,AU2506,-0.6356595065594857,-61.0,3.0,-61.0,3.0,L中泰期货
B,B2411,0.617679557852664,1212.0,69.0,1013.0,75.0,L中信建投
