,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
FB,0.48465012609817304,0.0,0.0
BC,0.11184766776481325,0.0,0.0
LC,0.10651132585204426,0.37069828405010785,-0.14490058807106854
CU,0.10553180524309669,0.34423502669845685,-0.28651523590857886
CJ,0.07375125740739352,1.9969254640232528,-0.3749040223241994
RU,0.07115179440494379,0.7410348448101689,0.02462810146938299
NR,0.06865410197458943,0.0,0.0
AL,0.05969878024260211,0.765490850019229,-0.4694151840071752
ZN,0.055343658463015144,0.3598577001377441,-0.2745851014915004
Y,0.05164432093765314,0.4408610157569304,-0.12355213924553876
P,0.03842786432341061,0.4543918332648249,-0.010050423310551948
J,0.03708880853641361,0.0,0.0
OI,0.03696029118990363,0.314276291704531,-0.19530640624381368
AG,0.032554816475129034,0.4499548094233079,-0.13152474220761645
CY,0.03157284737848354,0.0,0.0
SM,0.0014463589514526198,1.502828461956256,0.2946450106295353
LR,0.0,0.0,0.0
JR,0.0,0.0,0.0
RI,0.0,0.0,0.0
PM,0.0,0.0,0.0
ZC,0.0,0.0,0.0
CF,-0.0014507062163514606,0.6770922220618978,-0.36585614742667216
M,-0.0017510101823876578,0.020213952404033675,-0.05638808702939113
C,-0.006166928217167467,1.6794921475443374,-0.3479230404733846
SA,-0.006322873084173231,1.4397095996850573,-0.26591418261535704
BB,-0.006482216832299437,0.0,0.0
I,-0.020593109823724753,1.5821710618460023,-0.6036281222395017
L,-0.023142821924020618,1.3856463865362847,-0.3159487456319412
FU,-0.02472036144501255,0.0,0.0
JM,-0.02806650830255286,0.0,0.0
EC,-0.031361268455923574,0.0,0.0
SR,-0.037395398904275234,0.4890664297265528,0.002731582676378963
NI,-0.03872731091907611,0.7111606042411625,-0.3337376585693681
SC,-0.039823277134674595,0.2481445519939367,0.36541380278373947
SP,-0.0442612356197839,0.0,0.0
PB,-0.053365116284603054,1.2965851913142652,-0.4213511280702835
AU,-0.05400269927805079,-0.20612275012655346,0.1666769981815468
FG,-0.05523524966064386,0.9961316882783291,-0.2922774368549297
HC,-0.055935881753081174,0.0,0.0
B,-0.07109660152493169,0.7372937858546098,0.051908596628279735
EG,-0.0715398312590576,1.189656774001771,-0.421773357155097
AP,-0.08239091519185726,0.2786167782460969,0.003498314188008278
RR,-0.08278016842619584,0.0,0.0
SI,-0.09301399474049377,0.5409160287015125,-0.3675697294475435
TA,-0.0942255857722617,0.8933516149386358,-0.26490791228822563
A,-0.09676472876656383,1.513374249807562,-0.32369926842025154
JD,-0.09908663833608788,0.17046340919489444,0.30424403675105194
SF,-0.10013137499846791,2.0174260442749645,-0.2900167919108687
RB,-0.11198215778642395,1.4056829140551406,-0.7586747367947422
MA,-0.11554800129828557,0.5756206284228886,-0.5216383486879015
LH,-0.12636050491343964,0.30902842740034386,0.3590853824967122
CS,-0.13280418878814537,1.3056104751158135,-0.05546953364091223
UR,-0.14474272569146207,0.6746776700274402,-0.1596707177203791
RM,-0.1457774388802242,0.2271950351022991,-0.21570965554122867
V,-0.14676666313987985,1.4079839567087884,-0.48720630199007453
PK,-0.1493695439825583,2.255259351395637,0.4077735373095126
EB,-0.1568565702462198,0.2961590204836313,-0.5054369476125365
AO,-0.1747404948241683,0.5458778497192656,-0.002165903661888291
WR,-0.176430560771642,0.0,0.0
PF,-0.18711769349371177,0.6949060978227604,-0.5533450936780508
PG,-0.19054016077035696,0.6428358984147842,-0.3705270327894923
PP,-0.1960213560309214,0.8004703930113037,-0.42478014709856504
BR,-0.19673975424325085,0.4710842473137782,-0.14930133133460677
SN,-0.21483546201199666,-0.10798185170818653,0.060766186002900735
LU,-0.2246799313867821,0.0,0.0
SS,-0.23025487004114287,0.0,0.0
PX,-0.24605114623170732,0.7911654470219267,-0.4615719829135131
BU,-0.2640622271074058,0.0,0.0
PR,-0.3816450271249654,0.0,0.0
SH,-0.3915532354657201,1.2897087440584425,-0.4886471358281046
RS,-0.6941565609798506,0.0,0.0
