symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.8100645836133298,-21331.0,-361.0,-8512.0,-365.0,W乾坤期货
A,A2501,0.7209512417190644,-33829.0,64.0,-33829.0,64.0,W摩根大通
A,A2501,0.6490001511414475,-1985.0,-19.0,-1985.0,-19.0,W中金财富
A,A2501,-0.6388063876466021,3814.0,38.0,2818.0,-82.0,L徽商期货
A,A2501,-0.6401550587380863,6592.0,-421.0,5367.0,-89.0,W海通期货
A,A2501,-0.7845044976613381,5080.0,295.0,6419.0,267.0,L中信建投
A,A2501,-0.8597973092802216,2714.0,95.0,2714.0,95.0,L方正中期
A,A2503,0.7364087435905038,-344.0,-24.0,-344.0,-24.0,W东吴期货
A,A2503,-0.7066627629376787,1202.0,6.0,283.0,-1.0,L广发期货
A,A2503,-0.7432165142671038,490.0,-1083.0,358.0,-17.0,W华泰期货
A,A2505,0.9095271140788849,549.0,-18.0,549.0,-18.0,W安粮期货
AG,AG2412,0.6725371414888567,5101.0,-645.0,4016.0,481.0,W华泰期货
AG,AG2412,-0.7018128663439551,6604.0,-603.0,1712.0,-230.0,L平安期货
AG,AG2502,0.6983701628539494,12662.0,-113.0,3773.0,-104.0,W中财期货
AG,AG2502,-0.6441296830662107,-1410.0,-330.0,-1999.0,120.0,L方正中期
AG,AG2504,0.6987661956587836,24793.0,793.0,8115.0,704.0,W海通期货
AG,AG2504,0.609754816067784,416.0,8.0,416.0,8.0,W安粮期货
AG,AG2504,-0.6631479248174279,-1410.0,-330.0,-310.0,-8.0,L方正中期
AG,AG2506,0.8097313644909675,-913.0,2.0,-606.0,2.0,L中原期货
AG,AG2506,0.7654553524733065,4495.0,-54.0,1505.0,102.0,L广发期货
AG,AG2506,-0.7806393980230026,5101.0,-645.0,-2407.0,79.0,W华泰期货
AL,AL2501,0.7737110266387839,22987.0,1025.0,11880.0,140.0,W海通期货
AL,AL2501,0.6404797241658511,5262.0,2037.0,2031.0,532.0,W国泰君安
AL,AL2501,-0.6486589049094473,-2917.0,416.0,-2717.0,-334.0,L广发期货
AL,AL2501,-0.6839109893194157,-4263.0,-1089.0,-3800.0,-66.0,L一德期货
AL,AL2501,-0.6968429077281659,-9335.0,-2287.0,-5986.0,-651.0,L中泰期货
AL,AL2502,0.7622451601427693,378.0,-176.0,728.0,-291.0,W华泰期货
AL,AL2502,-0.6290215460954915,-9335.0,-2287.0,-1355.0,-204.0,L中泰期货
AL,AL2502,-0.7715454472961473,-654.0,-18.0,-654.0,-18.0,L中原期货
AO,AO2411,0.6116413431780127,-150.0,30.0,-150.0,30.0,W中金财富
AO,AO2411,-0.7426944923918158,1108.0,512.0,195.0,-105.0,W中财期货
AO,AO2412,0.8400463275712791,-9728.0,-1395.0,-739.0,13.0,L徽商期货
AO,AO2412,0.6127562995601734,27047.0,943.0,4643.0,-86.0,W国泰君安
AO,AO2412,-0.686015086698077,-946.0,-35.0,-946.0,-35.0,L国联期货
AO,AO2412,-0.7696185245823048,-6721.0,1219.0,-2910.0,915.0,L方正中期
AO,AO2412,-0.8298948910875601,-9188.0,-1959.0,-2613.0,10.0,L中信建投
AO,AO2501,0.7419914771009607,27047.0,943.0,20801.0,1353.0,W国泰君安
AO,AO2501,-0.735804706277538,-9728.0,-1395.0,-7841.0,-1360.0,L徽商期货
AO,AO2501,-0.757699939503379,-9188.0,-1959.0,-9866.0,-2031.0,L中信建投
AO,AO2501,-0.7633966239362998,-6306.0,32.0,-7200.0,-334.0,L广发期货
AO,AO2501,-0.8337519487029935,-4439.0,-893.0,-4439.0,-893.0,L平安期货
AO,AO2501,-0.842208487923106,-6721.0,1219.0,-4251.0,-904.0,L方正中期
AP,AP2501,0.7003320163499867,932.0,-558.0,2114.0,-469.0,W海通期货
AP,AP2505,0.8908807013628995,3039.0,-616.0,559.0,-43.0,L徽商期货
AP,AP2505,-0.7185236585702415,-4781.0,1510.0,-2344.0,-24.0,W国泰君安
AP,AP2505,-0.8096056147618613,,,-943.0,-4.0,L申银万国
AU,AU2412,0.7588597551079214,10635.0,-527.0,4817.0,-1389.0,W国泰君安
AU,AU2412,-0.7524912805100554,-765.0,-104.0,-48.0,923.0,L平安期货
AU,AU2502,0.7790810383726414,32048.0,-43.0,9591.0,23.0,W中财期货
AU,AU2502,0.7765420141764595,1544.0,25.0,1273.0,-112.0,L广发期货
AU,AU2502,0.7511231454806414,-2473.0,-54.0,1256.0,71.0,L中信建投
AU,AU2502,-0.8259423595046934,-1426.0,20.0,-1061.0,31.0,L方正中期
AU,AU2504,0.8151107354863034,32048.0,-43.0,7911.0,4.0,W中财期货
AU,AU2504,0.7272138632643131,18556.0,228.0,6040.0,3.0,W海通期货
AU,AU2504,-0.7757564232238625,10635.0,-527.0,699.0,-185.0,W国泰君安
AU,AU2506,0.601337788635244,32048.0,-43.0,5799.0,0.0,W中财期货
AU,AU2506,-0.8226105783814799,-1426.0,20.0,-352.0,2.0,L方正中期
AU,AU2508,0.6878543621621782,-46.0,-1.0,-46.0,-1.0,W东吴期货
AU,AU2508,-0.6768204819935977,-1426.0,20.0,-235.0,0.0,L方正中期
AU,AU2508,-0.8277609188405048,1544.0,25.0,-354.0,7.0,L广发期货
B,B2501,0.8018924907203213,1618.0,-113.0,1230.0,-141.0,L方正中期
B,B2501,0.6889574390587359,2552.0,319.0,1354.0,148.0,L中泰期货
B,B2501,0.6336083825245884,4063.0,-9.0,4063.0,-9.0,L中原期货
B,B2501,-0.7225789383919189,-1631.0,-151.0,-706.0,-136.0,L徽商期货
B,B2505,0.6994768817669862,1618.0,-113.0,388.0,28.0,L方正中期
BR,BR2411,0.8201238893156697,-597.0,105.0,2.0,0.0,L方正中期
C,C2505,0.6880406967721395,3399.0,-13.0,3399.0,-13.0,W紫金天风
CJ,CJ2412,0.769037022647627,-2094.0,149.0,23.0,0.0,L中泰期货
CJ,CJ2412,0.7405213717022627,-619.0,-205.0,73.0,-11.0,W国泰君安
CJ,CJ2412,-0.8180052821575019,5141.0,-269.0,5.0,3.0,L徽商期货
CS,CS2501,0.7043654533374242,1757.0,-132.0,1757.0,-132.0,L方正中期
CS,CS2501,0.607043788344998,-2687.0,-320.0,-2687.0,-320.0,W中金财富
CU,CU2502,-0.6646628972476131,-3674.0,145.0,-678.0,10.0,L广发期货
FG,FG2411,-0.7089138807747615,,,277.0,0.0,L中原期货
FG,FG2412,0.8925055156175932,-7365.0,6813.0,5815.0,439.0,W国泰君安
FG,FG2412,0.678055184142627,26949.0,15165.0,2108.0,-40.0,W华泰期货
FG,FG2412,-0.6235950163350603,,,-979.0,-48.0,L平安期货
FG,FG2412,-0.6795517903205313,-187.0,-5640.0,-658.0,78.0,L广发期货
FG,FG2501,0.8874201600035536,-7365.0,6813.0,-22607.0,6410.0,W国泰君安
FG,FG2502,0.795004967051355,,,1995.0,-150.0,W中财期货
FG,FG2502,-0.7346372453546397,5910.0,-12768.0,-186.0,-25.0,L中信建投
FG,FG2505,0.7509145743536385,-7365.0,6813.0,7333.0,-423.0,W国泰君安
FG,FG2505,0.6873223964449657,15958.0,5364.0,660.0,-1313.0,L方正中期
FG,FG2505,0.6400875427379595,,,5574.0,650.0,W安粮期货
FG,FG2505,-0.6690720315854741,-55695.0,-245.0,-9823.0,3349.0,L申银万国
FG,FG2505,-0.9037173494065782,-47601.0,5983.0,-19002.0,7386.0,L一德期货
FG,FG2509,0.7302894008583319,,,379.0,208.0,W中财期货
FG,FG2509,0.6950944246241852,,,803.0,0.0,W紫金天风
FG,FG2509,-0.7190230309442388,,,-652.0,-9.0,W东吴期货
FG,FG2509,-0.7486413478969393,-47601.0,5983.0,-1028.0,0.0,L一德期货
I,I2501,-0.6299339065505886,7911.0,-267.0,6672.0,-252.0,L中泰期货
I,I2505,-0.6247766344359481,-4406.0,-3208.0,862.0,-687.0,L方正中期
I,I2505,-0.6766246348646117,-1462.0,-30.0,-1462.0,-30.0,W中金财富
JD,JD2412,0.6024735776508163,443.0,14.0,606.0,10.0,W安粮期货
JD,JD2412,-0.6521656113774189,3948.0,757.0,-532.0,-5.0,L广发期货
JD,JD2412,-0.7194556936767466,-42.0,-338.0,-1765.0,8.0,W华泰期货
JD,JD2501,-0.7266645813984118,443.0,14.0,-446.0,-2.0,W安粮期货
JD,JD2503,0.7650905236782479,3560.0,-1784.0,524.0,10.0,W国泰君安
L,L2501,0.6849513327946133,6897.0,1296.0,6897.0,1296.0,W中金财富
L,L2501,0.6235016457338194,-2955.0,5024.0,-18930.0,2950.0,W国泰君安
L,L2501,-0.6595395087182706,5096.0,239.0,5096.0,239.0,L方正中期
L,L2505,0.7245057660677312,-652.0,34.0,7339.0,-42.0,W中财期货
LC,LC2412,-0.6520317811321441,974.0,-10.0,974.0,-10.0,L国联期货
LC,LC2501,0.7477448467217569,4296.0,853.0,4296.0,853.0,W安粮期货
LH,LH2501,0.8256251430570432,-1938.0,-114.0,-1461.0,-123.0,W华泰期货
LH,LH2501,0.7875867779601455,-737.0,-50.0,-737.0,-50.0,L广发期货
LH,LH2501,0.7473685407854715,-2729.0,-382.0,-1320.0,-212.0,W东吴期货
LH,LH2501,-0.6004013593230373,1064.0,-44.0,1064.0,-44.0,L徽商期货
LH,LH2501,-0.7144567994576666,1892.0,41.0,1231.0,48.0,L申银万国
LH,LH2501,-0.7162605430251533,978.0,349.0,727.0,380.0,L方正中期
LH,LH2501,-0.7418905820707935,1219.0,-285.0,1136.0,-267.0,L中信建投
LH,LH2501,-0.7827633466445141,-1709.0,300.0,-1709.0,300.0,L中原期货
LH,LH2501,-0.8355235056722458,2020.0,-47.0,1414.0,-51.0,L平安期货
LH,LH2503,0.9343033522530957,-2729.0,-382.0,-1409.0,-170.0,W东吴期货
LH,LH2503,0.6476529203072017,-1938.0,-114.0,-477.0,9.0,W华泰期货
LH,LH2503,-0.799602212328764,1892.0,41.0,661.0,-7.0,L申银万国
LH,LH2503,-0.828929764324841,2020.0,-47.0,606.0,4.0,L平安期货
LH,LH2503,-0.8710065130082894,1219.0,-285.0,83.0,-18.0,L中信建投
LH,LH2503,-0.9127278874058197,1084.0,-164.0,398.0,-42.0,W海通期货
M,M2412,0.6414134521769705,-2193.0,-680.0,-370.0,20.0,W紫金天风
M,M2501,0.6870136316325876,-238201.0,-3839.0,-107880.0,-611.0,W摩根大通
M,M2501,-0.8202336439745952,26051.0,3967.0,19225.0,3247.0,L徽商期货
M,M2505,-0.7308111544660544,59529.0,6929.0,32140.0,1915.0,L方正中期
M,M2507,0.7561715069842039,-4432.0,-647.0,-1892.0,-4.0,W中财期货
M,M2507,-0.7563368710891497,96275.0,1561.0,1723.0,28.0,L申银万国
M,M2509,0.6895692828192083,-40175.0,-9697.0,-38846.0,-1119.0,W国泰君安
M,M2509,-0.6473636659900011,-11970.0,2853.0,2478.0,-855.0,L中泰期货
MA,MA2412,0.7466255579523596,-7581.0,120.0,53.0,51.0,W华泰期货
MA,MA2501,0.7184406522383834,-36497.0,5184.0,-36497.0,5184.0,W乾坤期货
MA,MA2505,0.6614229308969208,,,3487.0,271.0,W中财期货
NI,NI2412,0.7274817891528369,9078.0,254.0,2201.0,219.0,W中财期货
NI,NI2412,0.6546597458162801,-1905.0,-55.0,-1905.0,-55.0,W中金财富
NI,NI2412,0.6450886783762078,-9047.0,-41.0,-4979.0,521.0,W国泰君安
NI,NI2412,-0.8275738694546496,1892.0,54.0,1892.0,54.0,L中原期货
NI,NI2412,-0.845925538716104,1067.0,-2.0,1103.0,-2.0,L国联期货
OI,OI2411,0.649836273555229,-5659.0,-1297.0,700.0,0.0,W海通期货
OI,OI2501,0.813834093630705,18290.0,-6126.0,17207.0,-5915.0,W摩根大通
OI,OI2501,0.6111721749460555,12938.0,-7229.0,12130.0,-6659.0,W国泰君安
OI,OI2501,-0.6556501370632306,,,-5614.0,282.0,L方正中期
OI,OI2501,-0.66980258249142,9979.0,4300.0,2335.0,5104.0,L一德期货
OI,OI2501,-0.7205628051421896,-3945.0,-891.0,-8511.0,-393.0,W华泰期货
OI,OI2501,-0.7369636298615392,,,-3453.0,-142.0,W紫金天风
OI,OI2505,0.7697452828413522,9979.0,4300.0,8596.0,-1434.0,L一德期货
