symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.7113578453621585,-1396.0,-7.0,-1396.0,-7.0,W浙商期货
A,A2501,0.6760558677470314,-21222.0,1945.0,-8444.0,1943.0,W乾坤期货
A,A2501,0.6311993260275413,-31907.0,644.0,-31907.0,644.0,W摩根大通
A,A2501,-0.6892926373296511,2497.0,-644.0,2580.0,-713.0,L中泰期货
AG,AG2410,-0.6996614057443611,12990.0,-172.0,844.0,-34.0,W银河期货
AG,AG2412,0.6125198556730449,4884.0,1348.0,5450.0,1384.0,W华泰期货
AG,AG2412,-0.6143676344638035,2929.0,564.0,2672.0,599.0,L中信建投
AG,AG2412,-0.6964531195619196,-6088.0,508.0,-5953.0,522.0,L东方财富
AG,AG2412,-0.7277024641988361,-6144.0,101.0,-6421.0,865.0,L中泰期货
AG,AG2504,-0.6156625671224869,-1312.0,505.0,-145.0,-4.0,L方正中期
AL,AL2501,-0.6226037485676014,-2799.0,-73.0,-1257.0,21.0,L建信期货
AL,AL2501,-0.6529094326798484,-2150.0,497.0,-1758.0,-256.0,L国投安信
AL,AL2501,-0.776604045576281,-2594.0,-70.0,-967.0,223.0,L广发期货
AL,AL2501,-0.7809794441087496,-11213.0,1105.0,-901.0,-1.0,L中泰期货
AO,AO2410,0.7777651171757505,-2275.0,-41.0,-295.0,202.0,L建信期货
AO,AO2410,-0.6509681406178276,1582.0,-65.0,-265.0,-41.0,L南华期货
AO,AO2411,-0.6289826620548307,-1910.0,277.0,-2700.0,-85.0,W浙商期货
AO,AO2411,-0.6433423906795877,-2079.0,-82.0,-1635.0,42.0,L徽商期货
AO,AO2411,-0.6557149355526126,-4678.0,-23.0,-1797.0,90.0,L方正中期
AO,AO2411,-0.6985034734482265,-2145.0,-140.0,-564.0,154.0,L中信建投
AO,AO2411,-0.7937143940036085,-5599.0,523.0,-3418.0,401.0,L东方财富
AO,AO2412,0.8112511514033883,2619.0,-175.0,1063.0,-19.0,W华泰期货
AO,AO2412,0.6648320180284093,-1910.0,277.0,1917.0,42.0,W浙商期货
AO,AO2412,0.6418232474190783,1582.0,-65.0,-1336.0,-29.0,L南华期货
AO,AO2412,-0.6729685243606257,-2493.0,3729.0,-245.0,-19.0,L广发期货
AO,AO2412,-0.717039029304874,-6872.0,-402.0,-2076.0,-71.0,L国投安信
AO,AO2501,0.7965101517679005,3387.0,1656.0,2049.0,-240.0,W国泰君安
AO,AO2501,0.6729104170980724,2619.0,-175.0,-633.0,35.0,W华泰期货
AO,AO2501,-0.6819266212276376,300.0,-111.0,-824.0,17.0,L中泰期货
AO,AO2501,-0.7353798866785202,-4678.0,-23.0,-1992.0,63.0,L方正中期
AO,AO2501,-0.8889767836006639,-2145.0,-140.0,-454.0,411.0,L中信建投
AO,AO2501,-0.9273787827376053,-6872.0,-402.0,-2525.0,-6.0,L国投安信
AO,AO2501,-0.9410334627792282,-5599.0,523.0,-1816.0,-34.0,L东方财富
AP,AP2410,0.7726264523744012,,,-304.0,100.0,L建信期货
AP,AP2501,0.6596736889931891,-166.0,902.0,904.0,779.0,W华泰期货
AP,AP2501,-0.8509217558260032,-4008.0,-103.0,-3450.0,-111.0,W创元期货
AU,AU2412,0.7724592796827945,2302.0,102.0,2446.0,292.0,W创元期货
AU,AU2412,0.7708432170134814,18716.0,-433.0,13653.0,-229.0,W东证期货
AU,AU2412,0.7379156413295014,3783.0,320.0,3778.0,147.0,L国投安信
AU,AU2412,0.7112423791668324,-775.0,-85.0,3106.0,-142.0,L中信建投
AU,AU2412,0.7074207572157457,12222.0,513.0,8577.0,701.0,W国泰君安
AU,AU2412,0.6896348027259271,3077.0,-143.0,3427.0,-52.0,L广发期货
AU,AU2412,0.6715596528236212,21523.0,17.0,10883.0,6.0,W海通期货
AU,AU2412,0.6009776883983107,453.0,-119.0,3110.0,-79.0,L南华期货
