symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.7977500937967775,-29261.0,-863.0,-15640.0,-1067.0,W乾坤期货
A,A2501,0.6663200865797445,-31295.0,-494.0,-31295.0,-494.0,W摩根大通
A,A2501,0.6186680380655523,-2236.0,-18.0,-2236.0,-18.0,W瑞银期货
A,A2501,-0.6851311397731129,3807.0,446.0,5169.0,411.0,L中信建投
A,A2501,-0.70240205534682,437.0,0.0,1038.0,-99.0,L中泰期货
A,A2501,-0.7452338271661194,3341.0,96.0,2817.0,-19.0,L中粮期货
A,A2503,0.8720602877368417,4372.0,302.0,256.0,13.0,W海通期货
A,A2503,-0.6344841264982277,437.0,0.0,-37.0,-17.0,L中泰期货
A,A2503,-0.8451376732076387,-1777.0,-412.0,-169.0,-95.0,W华泰期货
A,A2503,-0.8506608761563409,3023.0,-127.0,-435.0,-68.0,L徽商期货
AG,AG2412,0.6659745911284424,2350.0,1314.0,4837.0,1507.0,W华泰期货
AG,AG2412,0.6184268814093477,720.0,-834.0,394.0,-1333.0,L永安期货
AG,AG2412,-0.6724151192928375,3237.0,1818.0,2461.0,1619.0,L中信建投
AG,AG2412,-0.6872193494403196,-2965.0,-298.0,-4779.0,-353.0,L中泰期货
AG,AG2412,-0.7197179249885663,-1304.0,-38.0,-752.0,-60.0,L东方财富
AG,AG2506,0.7231030347882395,19504.0,-1232.0,5362.0,-25.0,W国泰君安
AL,AL2412,0.8931945895231017,3911.0,0.0,3911.0,0.0,W瑞银期货
AL,AL2412,0.8669300952264481,10078.0,1474.0,10078.0,1474.0,W乾坤期货
AL,AL2412,0.7137956593782182,5305.0,3.0,4088.0,48.0,W大地期货
AL,AL2412,-0.6880765712919682,8658.0,563.0,2431.0,440.0,L南华期货
AL,AL2412,-0.934138251010554,-19006.0,-116.0,-9794.0,-385.0,L永安期货
AL,AL2501,0.8165524336380501,18922.0,-2584.0,4382.0,-2.0,W海通期货
AL,AL2501,0.6825884884212289,5305.0,3.0,1611.0,3.0,W大地期货
AL,AL2501,0.6487649302680187,2250.0,-475.0,2545.0,57.0,W华泰期货
AL,AL2501,-0.714660103421528,-4082.0,-493.0,-1053.0,-211.0,L广发期货
AL,AL2501,-0.8083785031327608,-12532.0,-1382.0,-1638.0,-82.0,L中泰期货
AL,AL2502,0.6683774167091021,2250.0,-475.0,712.0,-10.0,W华泰期货
AL,AL2502,-0.8167975346042211,5305.0,3.0,-394.0,-48.0,W大地期货
AO,AO2411,0.8451023370577029,-1562.0,-392.0,-1562.0,-392.0,L平安期货
AO,AO2411,0.7943559717142354,1697.0,129.0,1685.0,118.0,W瑞达期货
