symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.6675443661975288,-31315.0,520.0,-31029.0,638.0,W摩根大通
A,A2501,0.6643729070619686,-25398.0,-5637.0,-11804.0,-4821.0,W乾坤期货
A,A2501,-0.697482973545978,3352.0,267.0,2470.0,232.0,L中泰期货
A,A2503,0.9834957831193484,319.0,1.0,319.0,1.0,W海证期货
A,A2503,0.7780812426189283,5878.0,-371.0,330.0,-174.0,W海通期货
A,A2503,0.7761236374198021,-8998.0,-775.0,350.0,108.0,L南华期货
A,A2503,-0.611535024643043,3352.0,267.0,882.0,35.0,L中泰期货
A,A2503,-0.6534031610623579,363.0,-76.0,-347.0,52.0,L徽商期货
A,A2503,-0.8761576778106125,3277.0,1539.0,-364.0,-14.0,L中信建投
A,A2503,-0.885948481353946,-184.0,-112.0,-184.0,-112.0,L国贸期货
A,A2503,-0.9619376176944934,303.0,132.0,4.0,-118.0,W华泰期货
AG,AG2412,0.6446994663340608,435.0,-2304.0,2842.0,-1990.0,W华泰期货
AG,AG2412,-0.6074740790021131,-1523.0,838.0,-682.0,765.0,L方正中期
AG,AG2412,-0.6360421785260502,5225.0,1346.0,4380.0,1368.0,L中信建投
AG,AG2412,-0.7377126581478661,-5381.0,-545.0,-4768.0,129.0,L中泰期货
AG,AG2502,0.648251279669099,8675.0,-365.0,732.0,340.0,L国投安信
AL,AL2410,-0.7726101466588251,12374.0,-98.0,2480.0,30.0,L金瑞期货
AL,AL2412,0.773145619246494,9254.0,12.0,9254.0,12.0,W乾坤期货
AL,AL2501,0.7231103320896859,17010.0,367.0,2679.0,124.0,W海通期货
AL,AL2501,-0.6335767344437135,-18612.0,603.0,-3474.0,729.0,W银河期货
AL,AL2501,-0.7678854801809702,-10946.0,-855.0,-1965.0,-579.0,L中泰期货
AL,AL2501,-0.770652917584931,-3969.0,-453.0,-1775.0,0.0,L国投安信
AO,AO2411,0.6526258960620356,-1285.0,-303.0,420.0,-164.0,W东证期货
AO,AO2411,-0.6244760413815349,-4281.0,-516.0,-2513.0,-266.0,L东方财富
AO,AO2412,0.7827706835163797,1766.0,-54.0,1031.0,-68.0,W华泰期货
AO,AO2412,-0.7335325287482833,-5002.0,-753.0,-1298.0,-393.0,L方正中期
AO,AO2412,-0.7605424799758386,-6235.0,-284.0,-2196.0,-139.0,L国投安信
AO,AO2412,-0.9045529070637542,-2523.0,-47.0,-1448.0,8.0,L中信建投
AO,AO2501,0.8911787918584541,5625.0,-866.0,5236.0,-95.0,W中信期货
AO,AO2501,0.8609721720828534,1924.0,-20.0,1160.0,-18.0,L金瑞期货
AO,AO2501,-0.7161626352013144,-5002.0,-753.0,-1884.0,-113.0,L方正中期
AO,AO2501,-0.7722347319162097,-1285.0,-303.0,-1076.0,77.0,W东证期货
AO,AO2501,-0.7873324939403594,-1140.0,110.0,-791.0,-23.0,L中泰期货
AO,AO2501,-0.8639985445420357,-4281.0,-516.0,-1768.0,-250.0,L东方财富
AO,AO2501,-0.9576130756932737,-6235.0,-284.0,-2677.0,-79.0,L国投安信
AU,AU2410,0.6904397989226391,21.0,0.0,21.0,0.0,L徽商期货
AU,AU2412,0.8158247494757751,20255.0,2070.0,14341.0,1896.0,W东证期货
AU,AU2412,0.775067237313253,12695.0,1351.0,9306.0,1149.0,W国泰君安
AU,AU2412,0.7737444587112106,2988.0,-23.0,2700.0,-104.0,L国投安信
AU,AU2412,0.7478289295267377,12698.0,1364.0,11902.0,1035.0,W中信期货
AU,AU2412,0.730960756833418,-186.0,-14.0,3013.0,-94.0,L中信建投
AU,AU2412,0.7085556562866429,23035.0,910.0,10994.0,447.0,W海通期货
