,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
CY,0.4079357687266989,0.0,0.0
AP,0.38345313527475344,4.798039354661516,0.328897141031784
CJ,0.3213106795455545,0.5630995386560067,-0.2843929011158576
WR,0.2849656852716351,0.0,0.0
BU,0.14952679510309208,0.0,0.0
PG,0.12815213479596244,0.12664751684461595,0.9622943136734028
ZN,0.10573940468257215,0.38438100543001164,-0.021744884634747774
BB,0.09531313870183489,0.0,0.0
L,0.08013413567130678,-0.10232062990041224,-0.13147487458982732
C,0.07458166176212422,0.3100721845311938,-0.2025918788052452
PP,0.0728603129816241,0.09619791611341788,0.24316435097894917
NI,0.0649983509055998,-0.07478436932445165,0.274948639545717
AG,0.060701820893325875,-0.005657710680416539,0.054765315131992454
TA,0.058496194954433145,-0.18437906021692085,0.15595202854140666
BC,0.05775712109119446,0.0,0.0
FG,0.05392594076565027,-0.3522830375431313,0.021196099841005234
P,0.05268387349685,0.02743990928577067,-0.17532060261976856
EC,0.040273933451424826,0.0,0.0
MA,0.033595688179443695,0.3390031036952543,-0.24947014839094717
HC,0.029571771442028494,0.0,0.0
A,0.028711654966129485,0.3563073765588478,-0.19583324167584581
EB,0.02381401643456127,-0.033938458961794926,0.4551460495072499
RM,0.019703876722459768,-0.1104266990718884,0.1353751085654331
AU,0.017305866764996125,0.2833641963852669,0.04860925576802666
SA,0.01650474081145714,0.11370981726475882,-0.23804555444523
M,0.015456133911851744,0.21774184111128614,-0.12938567655123911
UR,0.015183534043064384,-0.07972699614084167,-0.03482817144750272
J,0.012146430494697658,0.0,0.0
V,0.006483430120284295,-0.03341044206875521,-0.006629680463263399
CF,0.0051774806953557295,-0.18392164690234236,0.3050941795055533
I,0.0029548470918003833,0.05888638611979391,-0.21241780207593408
RB,0.002086360220586503,0.18538012637089163,-0.11660320498113819
PM,0.0,0.0,0.0
ZC,0.0,0.0,0.0
JR,0.0,0.0,0.0
LR,0.0,0.0,0.0
RI,0.0,0.0,0.0
SH,-0.0007394126450132044,0.5572242760320394,-0.514478733821195
EG,-0.0017551556273787128,-0.06673928958131503,0.026625663491585128
PR,-0.0028214781308224524,0.0,0.0
AO,-0.011882035277785308,-0.00714823693302169,0.43001425670812243
CU,-0.012547260051572584,0.4230253543496756,0.18361351555410943
RR,-0.015882653883979803,0.0,0.0
SN,-0.016340715262688876,0.05328927738638223,-0.1428072587145428
JM,-0.0181678823251763,0.0,0.0
SC,-0.018829232780631533,-0.22613323951788789,0.033899012129592565
SM,-0.019643175541786073,-0.1481454357419194,-0.2945889655775845
NR,-0.02423618520098525,0.0,0.0
SP,-0.02583107079768865,0.0,0.0
LH,-0.026175795731382623,0.07796212350262266,0.02332770191089506
PB,-0.03473236404454583,-0.14379807870426842,0.362385387907449
AL,-0.04114829637564699,0.031002494319522844,0.3386798158640649
Y,-0.04171997564742791,-0.29831312327859316,0.23619159034694825
RU,-0.047620131251833286,-0.03040072874186661,-0.13490650394555725
B,-0.05033393166782896,0.2823798565491453,-0.10249680124207894
SR,-0.0523473139306917,-0.2036550016006905,0.09596029596580702
CS,-0.06103409252034697,0.005628060062395246,-0.08927828193183274
FB,-0.07873943430091734,0.0,0.0
FU,-0.08841317719045627,0.0,0.0
OI,-0.0955112187720637,-0.5335834623915607,0.47877733231052066
SI,-0.09826576737653603,-0.2309015198829104,-0.008830139751793142
PX,-0.10429894504703874,0.01580274796621639,-0.44745559742533403
LC,-0.11156504697803016,-0.12560880952207343,-0.0783215549879086
JD,-0.11624889205481115,-0.0873889381060553,0.037527870441571576
BR,-0.12785939356535225,0.541304491373825,0.2763520508085726
SS,-0.13671321291291272,0.0,0.0
LU,-0.1556349976760527,0.0,0.0
SF,-0.15788735310500923,-0.4711191408098957,-0.24337229197736587
PK,-0.20164197069778445,0.18399298913136342,0.35456706967852347
PF,-0.2330850203456195,-0.13597100895273428,-0.11710368704259311
RS,-0.8015067147068458,0.0,0.0
