,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
RS,0.7521231762005274,0.0,0.0
CY,0.7250021800094952,0.0,0.0
B,0.37233203487131883,-0.39538579463570667,-0.022124470882889602
AL,0.33208309646876155,1.3149928911123854,-0.30690911988083347
NR,0.27982627674963845,0.0,0.0
WR,0.2793454790269214,0.0,0.0
BU,0.2521491177188133,0.0,0.0
BR,0.21914128028959357,0.3357175038877611,0.21710950089246395
L,0.19952954480782714,0.1762785017416768,-0.35764353801186255
PF,0.17454993902586668,0.46324398466197936,-0.16505474355849026
EC,0.16880447853999314,0.0,0.0
PX,0.16768927473316464,0.039470795594249486,-0.6635772943824787
AO,0.15223537906224172,0.43854721153879894,-0.23529279860511543
CS,0.14972354045560654,-0.16030806979102263,0.18083499129003888
FB,0.1339415143287861,0.0,0.0
CF,0.11886409456335612,0.04161355531349886,-0.3105216374441988
SC,0.10864021164073923,-0.1537191532424076,-0.1259309198664179
LU,0.10809406135151,0.0,0.0
SH,0.1019822454795829,0.06870700988464185,-0.4621799157624473
FG,0.09753684868522017,-0.06230518964847109,-0.025698387560029623
SF,0.08991302676631152,-0.22670172862760107,0.08188121664620551
RU,0.08887315039888666,0.47548862117269985,-0.25725488579444333
P,0.08827784689735796,0.1862928521674727,0.014075025866889357
RR,0.0866483582333013,0.0,0.0
A,0.08177186146884652,0.04683103086059037,-0.19887613582791874
PK,0.0724952369573093,-0.17611009459473725,-0.11725559809077835
C,0.06971263983092668,-0.1304799861755841,0.2000222633137534
V,0.0591815339225763,-0.24491765725010828,-0.009265464443044324
PR,0.05894230738430695,0.0,0.0
I,0.052583972817587865,-0.01754207496845861,-0.0037988211638629865
FU,0.044205986546134834,0.0,0.0
SM,0.04239162893808324,-0.349635715637834,0.25411106458640553
PP,0.04220329147999613,-0.0330405235939758,-0.15714756834984622
JD,0.041412361232348927,0.07075936769351698,-0.3075880232327358
Y,0.04046964191611835,0.20852167004846622,-0.10389450379084197
PG,0.035662791785468384,0.0544033802145103,-0.5807038978776538
PB,0.03400044480943509,0.011772249663798418,-0.07259258257913204
TA,0.03053007515890971,0.1359802253044533,0.33131294468898065
AU,0.027640292597372218,-0.2285535647161373,0.034830769071845236
M,0.02661786485716755,0.00629726903575234,-0.16420342340509353
SS,0.02230348867783638,0.0,0.0
JM,0.017004178217998822,0.0,0.0
RB,0.013809061888797824,-0.11590956502724592,0.2048205358176849
OI,0.008830964164812105,0.46588424755480107,-0.21380947803958184
EG,0.008161311041455788,0.3131013077627913,-0.24021045789130524
SP,0.004429338601973587,0.0,0.0
HC,0.003990061271329282,0.0,0.0
EB,0.0035702929325738264,-0.39308149017442495,-0.2677701605799594
LR,0.0,0.0,0.0
PM,0.0,0.0,0.0
JR,0.0,0.0,0.0
RI,0.0,0.0,0.0
ZC,0.0,0.0,0.0
MA,-0.00036018470800414093,-0.06100318839671015,-0.18773805881445693
RM,-0.0008191692033330256,-0.05447165286908384,-0.15748641180054646
BC,-0.005413915491362942,0.0,0.0
LH,-0.006886521308685611,-0.07106062847466421,0.0377272007473235
SA,-0.007555082911454125,-0.0675765410048933,-0.10254269869554355
NI,-0.020202932202250445,0.5062289693651143,-0.3231313491022981
CJ,-0.020451236170187626,-0.4729848023516099,0.15006831411185395
SI,-0.02658780960132434,-0.4241949655587737,-0.06373129797935739
LC,-0.02753088689774119,-0.3696710992744503,-0.05509033872314162
J,-0.028880708510567343,0.0,0.0
AG,-0.029885079378774826,-0.3248598502928507,0.1307702999180098
SR,-0.0346711806438057,-0.1594086411444796,-0.14778800634921563
AP,-0.037896723261416354,-0.2289398714322579,-0.44070859143040364
ZN,-0.04548689328980726,-0.08929232924672581,-0.006915931230798034
SN,-0.05050000210398886,-0.2420071055956361,-0.08093737732349593
CU,-0.05335515254103784,-0.145243739299867,0.036381697666846735
UR,-0.05717182314753522,-0.16732453557812776,0.13767995398591393
BB,-0.09017619991769854,0.0,0.0
