symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.7782170462952029,-17893.0,3550.0,-4573.0,3785.0,W乾坤期货
A,A2501,0.6885369981451374,-31712.0,1076.0,-31712.0,1076.0,W摩根大通
A,A2501,-0.6153957475714562,8633.0,1811.0,7114.0,1551.0,W海通期货
A,A2501,-0.6348668875370602,4918.0,1018.0,3636.0,859.0,L徽商期货
A,A2501,-0.7541481552832555,3582.0,-966.0,4815.0,-998.0,L中信建投
A,A2501,-0.8431386119415866,3758.0,464.0,2979.0,183.0,L方正中期
A,A2503,0.6835586391454955,-67.0,26.0,-67.0,26.0,W东吴期货
A,A2503,-0.642493771931274,3889.0,2710.0,489.0,111.0,W华泰期货
A,A2503,-0.6753235263303106,1112.0,-34.0,261.0,-9.0,L广发期货
A,A2505,0.7045133216096684,3758.0,464.0,779.0,281.0,L方正中期
AG,AG2412,-0.6953250095592287,7857.0,-451.0,2381.0,-701.0,L平安期货
AG,AG2502,-0.6268387883647106,-5881.0,-1862.0,-6846.0,-397.0,L金瑞期货
AG,AG2504,0.7626445334214956,4604.0,-22.0,1911.0,-9.0,W广州期货
AG,AG2504,-0.6443396559935852,1679.0,-963.0,-231.0,-27.0,L广发期货
AG,AG2506,0.6469600006475367,1679.0,-963.0,1130.0,-233.0,L广发期货
AG,AG2506,0.6095100898994967,4604.0,-22.0,2693.0,-13.0,W广州期货
AG,AG2506,-0.6742770448797413,572.0,-1960.0,-2552.0,-27.0,W华泰期货
AL,AL2501,0.7897261075394676,24185.0,1968.0,12979.0,1369.0,W海通期货
AL,AL2501,0.6543565006215559,6083.0,1112.0,5207.0,1138.0,W国泰君安
AL,AL2501,-0.6891187735172017,-6270.0,269.0,-3073.0,472.0,L一德期货
AL,AL2501,-0.7328878816871555,-14483.0,-3893.0,-7421.0,-799.0,L中泰期货
AL,AL2501,-0.7410650261591534,-3348.0,-836.0,-3307.0,-362.0,L广发期货
AL,AL2502,0.6715397380851862,-807.0,-930.0,691.0,-45.0,W华泰期货
AL,AL2502,-0.6918309014301395,-3348.0,-836.0,-1213.0,-56.0,L广发期货
AL,AL2502,-0.7235770420343277,-14483.0,-3893.0,-1995.0,-494.0,L中泰期货
AL,AL2503,0.6361760337237737,6083.0,1112.0,1866.0,-439.0,W国泰君安
