symbol,informed_total,informed_chg,uninformed_total,uninformed_chg,net_total,net_chg
L,107028.0,-3370.0,-15921.0,-322.0,122949.0,-3048.0
SR,97579.0,2252.0,11280.0,-208.0,86299.0,2460.0
Y,72286.0,9151.0,-4914.0,1230.0,77200.0,7921.0
P,49167.0,9360.0,-27340.0,-7275.0,76507.0,16635.0
I,58642.0,-578.0,6517.0,-4153.0,52125.0,3575.0
ZN,51596.0,3314.0,-245.0,-175.0,51841.0,3489.0
MA,39354.0,7347.0,-5033.0,-1445.0,44387.0,8792.0
HC,48292.0,6280.0,6028.0,-760.0,42264.0,7040.0
AG,40046.0,-2273.0,-1521.0,2562.0,41567.0,-4835.0
AU,42634.0,5603.0,2352.0,1544.0,40282.0,4059.0
BU,12419.0,-2754.0,-23251.0,614.0,35670.0,-3368.0
CF,35327.0,3986.0,4020.0,-350.0,31307.0,4336.0
AL,26562.0,-2588.0,-2454.0,389.0,29016.0,-2977.0
PF,13389.0,1854.0,-6273.0,-698.0,19662.0,2552.0
AO,5930.0,1121.0,-10031.0,2764.0,15961.0,-1643.0
EB,12662.0,5330.0,1929.0,-707.0,10733.0,6037.0
PB,4747.0,336.0,-1189.0,520.0,5936.0,-184.0
EG,4778.0,709.0,341.0,-343.0,4437.0,1052.0
NR,1365.0,-1906.0,-2876.0,509.0,4241.0,-2415.0
FU,6298.0,3543.0,2273.0,-15.0,4025.0,3558.0
JD,652.0,-4434.0,-3181.0,2835.0,3833.0,-7269.0
BR,1844.0,1102.0,-1307.0,-133.0,3151.0,1235.0
EC,948.0,-259.0,-734.0,58.0,1682.0,-317.0
SN,2397.0,-9.0,874.0,144.0,1523.0,-153.0
SH,276.0,746.0,-788.0,-998.0,1064.0,1744.0
CY,319.0,20.0,65.0,19.0,254.0,1.0
PR,-843.0,90.0,-393.0,-100.0,-450.0,190.0
J,-436.0,377.0,145.0,-86.0,-581.0,463.0
AP,-1614.0,-571.0,573.0,-339.0,-2187.0,-232.0
CU,-1013.0,778.0,2223.0,-1135.0,-3236.0,1913.0
SF,-913.0,524.0,4141.0,-516.0,-5054.0,1040.0
SP,-4849.0,-400.0,420.0,541.0,-5269.0,-941.0
PX,-6485.0,216.0,-816.0,446.0,-5669.0,-230.0
NI,-2449.0,-1655.0,3424.0,727.0,-5873.0,-2382.0
LH,328.0,179.0,6316.0,290.0,-5988.0,-111.0
PG,-5039.0,-44.0,1216.0,-756.0,-6255.0,712.0
PP,-895.0,-664.0,6748.0,1209.0,-7643.0,-1873.0
SM,-13685.0,-687.0,-3860.0,469.0,-9825.0,-1156.0
OI,-5278.0,16223.0,4824.0,-3268.0,-10102.0,19491.0
CJ,-1348.0,23.0,8847.0,228.0,-10195.0,-205.0
RU,-2724.0,2557.0,9094.0,-3.0,-11818.0,2560.0
SI,-872.0,2823.0,11066.0,-930.0,-11938.0,3753.0
LU,-15458.0,-3195.0,979.0,630.0,-16437.0,-3825.0
PK,-16189.0,-521.0,3150.0,-1260.0,-19339.0,739.0
SS,-15541.0,966.0,6974.0,47.0,-22515.0,919.0
B,-17455.0,1309.0,6522.0,-327.0,-23977.0,1636.0
JM,-11037.0,772.0,13599.0,111.0,-24636.0,661.0
UR,-25229.0,-314.0,4867.0,1207.0,-30096.0,-1521.0
CS,-20917.0,3003.0,12306.0,-143.0,-33223.0,3146.0
LC,-42627.0,2726.0,6789.0,-3464.0,-49416.0,6190.0
A,-39862.0,-501.0,21204.0,352.0,-61066.0,-853.0
FG,4408.0,3439.0,85233.0,-809.0,-80825.0,4248.0
SA,-68553.0,11053.0,24908.0,-7691.0,-93461.0,18744.0
RB,-30.0,4047.0,101505.0,2234.0,-101535.0,1813.0
C,-35519.0,1868.0,69158.0,-10547.0,-104677.0,12415.0
V,-117398.0,6321.0,37772.0,-4042.0,-155170.0,10363.0
RM,-163320.0,1777.0,48464.0,-1207.0,-211784.0,2984.0
TA,-192827.0,8469.0,53485.0,-8105.0,-246312.0,16574.0
M,-89579.0,-2122.0,194804.0,28136.0,-284383.0,-30258.0
