symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.8302532617659999,-2883.0,-38.0,-2883.0,-38.0,W瑞银期货
A,A2501,0.6932844628710202,-35550.0,1103.0,-6461.0,823.0,W乾坤期货
A,A2501,0.6081022694810505,2832.0,115.0,1527.0,31.0,L东方财富
A,A2501,-0.7530961341541523,7870.0,70.0,6683.0,39.0,L中信建投
A,A2501,-0.8696108095792443,13502.0,-396.0,10310.0,-1536.0,W银河期货
A,A2503,-0.7866889907494898,2450.0,-142.0,3797.0,9.0,W海通期货
A,A2503,-0.8181623826838952,7870.0,70.0,1187.0,31.0,L中信建投
A,A2505,0.7719049919272281,-35550.0,1103.0,-15682.0,-16.0,W乾坤期货
A,A2505,-0.6158441234112658,13502.0,-396.0,1796.0,373.0,W银河期货
A,A2505,-0.7222699849025851,4395.0,-151.0,1768.0,-350.0,L徽商期货
A,A2505,-0.7781525445053354,983.0,-1492.0,4246.0,349.0,W国泰君安
A,A2505,-0.8446373387117065,-1006.0,-56.0,-1006.0,-56.0,W中金财富
AG,AG2412,0.6944133385218323,-102.0,0.0,-102.0,0.0,L徽商期货
AG,AG2412,0.6433347183865349,5443.0,1033.0,1390.0,0.0,W华泰期货
AG,AG2502,0.7471931594778825,6145.0,2854.0,6145.0,2854.0,W乾坤期货
AL,AL2501,0.7723109410012983,14583.0,-652.0,2757.0,-468.0,W海通期货
AL,AL2501,0.753538201962367,12420.0,-2829.0,-494.0,-144.0,W中信期货
AL,AL2501,-0.6642284061084576,-9758.0,-660.0,-1618.0,372.0,L中泰期货
AL,AL2501,-0.6800812527996848,-13377.0,1456.0,-2277.0,1069.0,W银河期货
AL,AL2502,-0.6144468181440994,1706.0,207.0,3143.0,247.0,L宏源期货
AL,AL2503,-0.6158098511206228,14583.0,-652.0,920.0,-62.0,W海通期货
AL,AL2503,-0.6634907342624585,12420.0,-2829.0,10127.0,773.0,W中信期货
AO,AO2501,0.6483783679675577,3344.0,-715.0,1959.0,-336.0,L南华期货
AO,AO2501,0.6434993770523947,1951.0,-421.0,1960.0,-103.0,L宏源期货
AO,AO2501,-0.6345485269598782,-5659.0,504.0,-3247.0,318.0,L徽商期货
AO,AO2501,-0.7575877822542593,-10440.0,458.0,-6018.0,669.0,L东方财富
AO,AO2503,-0.738173428500581,1951.0,-421.0,1029.0,-143.0,L宏源期货
