,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
LC,0.47865916569115385,2.2114955684061606,-0.3487330226988692
RS,0.4530587278434641,0.0,0.0
AP,0.24881915565124268,0.04104761416043634,-0.5890963203782368
PB,0.18589765603214636,0.5890442429358644,0.08280133147869706
CS,0.17433627642813598,-0.12327363029506144,0.3016423190793751
SN,0.1649656171256837,-0.5046824319078804,1.285072970550948
SR,0.15073118179243972,0.28397584490777406,-0.07256596596592757
CY,0.12366735859465505,0.0,0.0
SS,0.11202612657648903,0.0,0.0
BR,0.10829354190512386,-0.24565468906812127,0.970071094802033
L,0.10650785135351537,-0.1075005199874165,-0.17604557408855104
SF,0.1033850243349621,-0.5375761398294467,-0.1900300362429943
AO,0.0695922228567194,0.011907972923579369,0.061251433825983304
PX,0.06443034257640923,-0.2891023251114123,0.5531532154841388
C,0.06122193073509008,-0.25008882706664737,0.46725181379195946
PF,0.053378372902246785,-0.3042734751368631,-0.3562126268299163
V,0.044707439451140196,-0.4118326043612053,0.27491646470246356
JM,0.042091255227589386,0.0,0.0
SI,0.039817594051459126,0.5084697611674014,0.3370823161692904
CJ,0.03605073617335908,-0.47597527113137916,0.07946627943920626
UR,0.02372752526161448,-0.3685698581511284,-0.24714591431733046
RB,0.015695618015304502,-0.41689861073602474,0.21894948510385692
PK,0.008415801593163241,-0.3357386904441212,-0.32269796701239395
LH,0.007965944259095359,-0.042731463388293145,-0.06893342133272873
JD,0.004277164651954823,-0.1348985234347546,0.06229893547437726
RM,0.0031746446273330786,-0.28556503218834317,-0.07308777518903209
EB,0.0030852090323509884,0.3741207864602871,0.6206121167079608
J,0.002734452203918325,0.0,0.0
MA,0.0026040313028059536,-0.38716986890278327,-0.047953160192356514
SP,0.0024019327536353163,0.0,0.0
FB,0.0022518120669237085,0.0,0.0
LR,0.0,0.0,0.0
RI,0.0,0.0,0.0
ZC,0.0,0.0,0.0
JR,0.0,0.0,0.0
PM,0.0,0.0,0.0
PP,-0.0008272849701435048,-0.2839025477318985,0.14621847913918917
AU,-0.003506129616875464,-0.2424108138943265,0.03646264732845417
FG,-0.017678099085376986,-0.44256049042741596,-0.10543024352252972
HC,-0.026801978717353236,0.0,0.0
FU,-0.027299742308794284,0.0,0.0
TA,-0.028300486053193796,-0.4049839310590312,-0.02027661733042474
SA,-0.030271758379748492,-0.3069363618827323,-0.12798851725962868
BC,-0.03282988706228673,0.0,0.0
SC,-0.03741649937376479,-0.6215184668792082,-0.3165641522990821
I,-0.040029312996274324,-0.3570729693149415,0.3978507437021632
CF,-0.04353722142242056,-0.3398768851192675,0.15694727101796802
NI,-0.04799351439935284,-0.3205434951182754,0.044540514531849595
RR,-0.04801496143521966,0.0,0.0
LU,-0.04959864020509863,0.0,0.0
RU,-0.05051327633050995,-0.3043512118550288,0.2942496606289431
BU,-0.05163966529260067,0.0,0.0
AG,-0.053080971562543544,-0.1513698708789638,-0.13963186389989835
ZN,-0.053686805320621866,-0.42331566402432674,0.46559020069921386
M,-0.057442718044516505,-0.2145865795292814,0.029509538678687663
OI,-0.05771800627269785,-0.23093654687890441,0.45955201566216486
CU,-0.062432379070288535,-0.21629264681946525,0.4505041888745531
SM,-0.06356783737860572,-0.5613840310137,-0.09387179306621596
PG,-0.06745698670870848,0.4616286948533843,0.09875080336197617
EC,-0.07778943685782802,0.0,0.0
PR,-0.0826260983346917,0.0,0.0
SH,-0.08743901361799133,-0.5440194222571064,0.3500625520444849
EG,-0.09157733068293428,-0.341864419292662,0.3674350389316705
B,-0.10034084591440495,-0.41731830674444637,0.9716732577882574
WR,-0.10752668155869938,0.0,0.0
A,-0.11049216930843997,-0.4929354803381526,0.5770430901066146
AL,-0.12461002288217948,-0.55185090056475,1.5237068446729656
BB,-0.1447171167470992,0.0,0.0
Y,-0.15276916518299455,-0.5094148525861648,3.191909111178653
NR,-0.156851981992556,0.0,0.0
P,-0.17296189964689568,-0.037007625780718256,1.3426635733583931
