symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.7293149297087743,-36653.0,1360.0,-7284.0,1306.0,W乾坤期货
A,A2501,-0.7696730531110392,7800.0,-123.0,6644.0,-138.0,L中信建投
A,A2503,-0.6072706708217671,2475.0,1194.0,457.0,-577.0,W国泰君安
A,A2503,-0.7796673629030553,2592.0,-142.0,3788.0,1.0,W海通期货
A,A2503,-0.8271516028143903,7800.0,-123.0,1156.0,15.0,L中信建投
A,A2505,0.7568925433919118,-36653.0,1360.0,-15666.0,-184.0,W乾坤期货
A,A2505,0.6410242020738907,-34732.0,-102.0,-13597.0,-2635.0,W摩根大通
A,A2505,-0.6036336215214819,3537.0,-115.0,1828.0,-150.0,L中粮期货
A,A2505,-0.7399599665899973,4297.0,-84.0,2118.0,-40.0,L徽商期货
A,A2505,-0.7580123636671177,2475.0,1194.0,3897.0,269.0,W国泰君安
A,A2505,-0.7665206697610776,7005.0,585.0,1766.0,78.0,W永安期货
AG,AG2412,0.7011180266873935,-102.0,176.0,-102.0,176.0,L徽商期货
AG,AG2412,0.6382442644851776,4410.0,2729.0,1390.0,-96.0,W华泰期货
AL,AL2501,0.770641512138557,15615.0,-841.0,3225.0,-1260.0,W海通期货
AL,AL2501,-0.6564828758115109,-9098.0,692.0,-1990.0,546.0,L中泰期货
AL,AL2503,0.8280795559282171,2425.0,2740.0,-1928.0,-132.0,W永安期货
AL,AL2503,-0.640037875333542,15249.0,-6167.0,9354.0,1157.0,W中信期货
AO,AO2501,0.6425675288591063,2885.0,-170.0,2295.0,-285.0,L南华期货
AO,AO2501,-0.6945858933543622,-6163.0,-1098.0,-3565.0,400.0,L徽商期货
AO,AO2501,-0.7705639447948767,-11657.0,429.0,-6687.0,692.0,L东方财富
AO,AO2501,-0.8225935206985847,-3025.0,249.0,-3025.0,249.0,L平安期货
AP,AP2412,0.8954593963457897,2308.0,-82.0,11.0,1.0,L中粮期货
AP,AP2412,0.7761787639090318,-1547.0,940.0,-10.0,-10.0,L中泰期货
AP,AP2412,0.6841009625395836,,,-10.0,9.0,W永安期货
AP,AP2505,0.7122179344029937,2133.0,-346.0,1471.0,-207.0,L中信建投
AP,AP2505,-0.9948945208732795,2369.0,4.0,1081.0,40.0,L南华期货
B,B2501,0.9083744229012111,-233.0,658.0,-3193.0,717.0,W中信期货
B,B2501,0.8737992757404678,-1477.0,-33.0,-1477.0,-33.0,W海通期货
B,B2501,0.821099891946075,-216.0,3.0,-1197.0,52.0,L方正中期
B,B2501,0.7853854256948085,-12796.0,703.0,-8546.0,703.0,W乾坤期货
B,B2501,0.778348194881011,-2104.0,1.0,-1561.0,54.0,W中金财富
B,B2501,0.6783779251024962,-23993.0,2157.0,-18691.0,2420.0,W摩根大通
B,B2501,-0.6372047506960197,1492.0,-2124.0,168.0,-1402.0,W华泰期货
B,B2501,-0.6546625145629679,1515.0,-703.0,3867.0,-1245.0,W国泰君安
B,B2501,-0.6943646879649965,2370.0,-152.0,2370.0,-152.0,L国富期货
B,B2501,-0.9107482086630972,4413.0,-375.0,3748.0,-309.0,L中信建投
B,B2505,0.9075215149595565,-12796.0,703.0,-4250.0,0.0,W乾坤期货
B,B2505,0.8162731951796384,-1892.0,300.0,-562.0,218.0,W创元期货
B,B2505,0.6778119820960818,-23993.0,2157.0,-5302.0,-263.0,W摩根大通
B,B2505,-0.6366249403887636,801.0,-11.0,801.0,-11.0,L徽商期货
BR,BR2501,0.831986000613298,-906.0,1407.0,-429.0,43.0,W永安期货
BR,BR2501,-0.8788263003381473,610.0,-159.0,351.0,-81.0,L方正中期
BR,BR2502,0.7892244658110681,138.0,-52.0,173.0,12.0,W华泰期货
BR,BR2502,0.7588684317891049,610.0,-159.0,259.0,-78.0,L方正中期
BR,BR2502,0.7548740328627508,1995.0,-332.0,1404.0,-266.0,L中粮期货
