symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.8355944541256484,-20970.0,346.0,-8147.0,351.0,W乾坤期货
A,A2501,0.7325448118234194,-33893.0,242.0,-33893.0,242.0,W摩根大通
A,A2501,0.707225102642335,-6263.0,280.0,-4822.0,225.0,L南华期货
A,A2501,0.6412708370908522,-1966.0,-21.0,-1966.0,-21.0,W中金财富
A,A2501,-0.631943730679981,7013.0,44.0,5456.0,118.0,W海通期货
A,A2501,-0.6342624145461233,4041.0,135.0,2900.0,71.0,L徽商期货
A,A2501,-0.7830110740178458,4785.0,207.0,6152.0,187.0,L中信建投
A,A2501,-0.8488217403190854,2619.0,70.0,2619.0,70.0,L方正中期
A,A2501,-0.8919316570834435,4799.0,284.0,3849.0,390.0,L中粮期货
A,A2503,0.6960935565789065,3439.0,-272.0,-1111.0,50.0,W创元期货
A,A2503,0.6722409677154623,-320.0,1.0,-320.0,1.0,W东吴期货
A,A2503,-0.7031996971419512,1196.0,64.0,284.0,8.0,L广发期货
A,A2503,-0.7505535693049068,1573.0,554.0,375.0,100.0,W华泰期货
AG,AG2412,0.6810127322519641,5746.0,1898.0,3535.0,599.0,W华泰期货
AG,AG2502,0.6994566007168078,12775.0,27.0,3877.0,50.0,W中财期货
AG,AG2502,-0.6978370543803255,-1509.0,-579.0,-2119.0,-624.0,L方正中期
AG,AG2504,0.7996433792068558,6959.0,159.0,1919.0,-3.0,W广州期货
AG,AG2504,0.7133006611639264,24000.0,1353.0,7411.0,9.0,W海通期货
AG,AG2506,0.779080198175704,6959.0,159.0,2723.0,1.0,W广州期货
AG,AG2506,0.7782811243532444,4345.0,-963.0,1403.0,51.0,L广发期货
AG,AG2506,-0.7589578610645268,-1509.0,-579.0,-429.0,-38.0,L方正中期
AG,AG2506,-0.7635876458562866,-6378.0,-112.0,-2041.0,18.0,L南华期货
AG,AG2506,-0.7925364719254407,5746.0,1898.0,-2486.0,-6.0,W华泰期货
AL,AL2411,0.7170953019337359,467.0,-30.0,755.0,-30.0,W广州期货
AL,AL2501,0.770302971940205,21962.0,590.0,11740.0,209.0,W海通期货
AL,AL2501,0.6751276178784502,3225.0,681.0,1499.0,19.0,W国泰君安
AL,AL2501,-0.6857128648829961,-7048.0,388.0,-5335.0,-133.0,L中泰期货
AL,AL2501,-0.7810235218621605,13340.0,992.0,13340.0,992.0,W乾坤期货
AL,AL2502,0.7536689662479503,325.0,311.0,1019.0,124.0,W华泰期货
AL,AL2502,0.6529737419638149,2862.0,-377.0,3264.0,-1.0,L南华期货
AL,AL2502,-0.6073227210943799,-7048.0,388.0,-1151.0,-163.0,L中泰期货
