,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
LG,1.530727495084422,8.224509601486682,7.857088698430751
PB,0.19901743090742152,0.09994898314681877,-0.5713305401391868
SI,0.19801956156663691,-0.37800465805062755,1.0932486198246947
RS,0.19483420153475617,0.0,0.0
ZN,0.1633750709023276,-0.17487258386182114,-0.1787502799552072
WR,0.10554025099479647,0.0,0.0
MA,0.1004077431061765,-0.0009809150405168943,0.2647800565431164
SS,0.09084336073941612,0.0,0.0
SR,0.0833593877041523,0.014509771969783536,0.3478518147332008
B,0.07918101748181039,0.2836680149845894,0.19044453957596374
CY,0.07845913555326334,0.0,0.0
FU,0.07375560122819524,0.0,0.0
BC,0.06824428812711902,0.0,0.0
BU,0.05331210830171762,0.0,0.0
NR,0.05289125203744227,0.0,0.0
LH,0.04297737297588111,-0.16629370013490852,0.2600679146918632
BR,0.03718011236459118,-0.23084391193242315,-0.3989000081605406
CS,0.03382090576237129,-0.029470678634179626,-0.024227514085438884
V,0.03332077256827004,-0.289101252893469,0.0555312066724849
CJ,0.03135110595851209,-0.253268211530857,0.26968782046983275
RR,0.030253712098460728,0.0,0.0
JD,0.02736595405636444,0.15180495583488507,-0.29423051462533245
JM,0.020441662280435757,0.0,0.0
PR,0.01769823880262189,0.0,0.0
PK,0.010561121090395753,-0.3150819141127005,-0.10119728665332839
L,0.008527855527486361,-0.3214809112758429,0.04632963856038175
PP,0.007697617928260847,-0.04703406496055473,-0.06628041164393517
SH,0.007296168522225921,-0.11502101074212223,0.00028022282234108076
C,0.004616009290003609,-0.009845871096887726,-0.034616691391722076
TA,0.0023885146767432808,-0.39890499294967596,0.3083218338901361
RM,0.00030834021618630914,-0.2586095896388354,0.480031559123701
SN,0.00024502969305983946,-0.37102951978247123,-0.44587096434342266
RI,0.0,0.0,0.0
PM,0.0,0.0,0.0
LR,0.0,0.0,0.0
JR,0.0,0.0,0.0
ZC,0.0,0.0,0.0
M,-0.00016616356567988877,0.03443342862652399,0.044748454949444794
CF,-0.004999561066840408,-0.16229219354059,-0.08091106459589714
CU,-0.005418621237717414,-0.31672230433550896,-0.1332047345714762
AP,-0.013159391297119627,-0.33415154832714833,-0.12935119620899183
FB,-0.01501045754510244,0.0,0.0
J,-0.017387847922813227,0.0,0.0
I,-0.01791111734309747,-0.046324690618079756,-0.1728790881035166
A,-0.022209300955191136,0.08666180598508855,-0.05464909449163091
SM,-0.027125452949919304,-0.004348946747155247,0.02835112617421265
SA,-0.02933533174606684,0.1433915344046699,-0.23931739666010898
HC,-0.030893053139959825,0.0,0.0
EG,-0.0316200199611103,-0.2467645625920386,0.08572443664113427
UR,-0.033954335037616135,-0.29217640708615156,-0.30016547059108767
P,-0.035742768569495875,-0.15178729685325576,0.054779588485583286
PF,-0.03693071851367058,-0.2572834245265748,0.2645434816045169
AG,-0.04432761361605708,-0.4316226023991725,-0.1782896163794726
RU,-0.04470429948222254,-0.21828357324971437,0.1540311543614874
LU,-0.049543384652367295,0.0,0.0
AL,-0.050550310706054535,-0.47700877767021266,-0.08460008751150472
AU,-0.05880184467987404,-0.2510473747525146,0.03150493144004107
Y,-0.061502450060328506,-0.3537566918339996,0.27078085171010735
RB,-0.06577825712054586,-0.23898371816910868,-0.13765179851720066
NI,-0.06991361971244348,-0.3488097444305266,-0.4847892809516754
PX,-0.07273351460000577,-0.2785187247668105,0.31687851275935075
SF,-0.07599331596422321,-0.1184777281381364,0.01728299138947076
LC,-0.07810919085573664,-0.6286114781845222,0.3183488619138992
FG,-0.07939061094727717,-0.0914283006453187,0.04748198673832116
PG,-0.08469058644259408,-0.15001274754592264,-0.031655736519933475
OI,-0.09008060580624122,-0.7067659866063741,1.6459761661075256
SP,-0.11446201820735413,0.0,0.0
SC,-0.11597003306201703,-0.13563202178188627,0.13623438054286274
EB,-0.12739954128892828,-0.33617174941410854,0.4102374480578528
AO,-0.12970221286532946,-0.6339758850869683,0.17520540101983162
EC,-0.15268020233627744,0.0,0.0
BB,-0.2320961673362668,0.0,0.0
