,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
CY,0.5751529392656884,0.0,0.0
CJ,0.41163983426169604,1.3783146118378702,-0.2878794328968184
BR,0.20746109156028014,0.054337854762619875,0.6134739901855919
BU,0.17092947179015727,0.0,0.0
P,0.13085984230590686,0.3768541119531874,-0.17691631370025884
PK,0.12844074652168036,0.7966778791786144,0.019766463964586256
EC,0.11740778292071119,0.0,0.0
AO,0.10885782451768677,0.08983557339795034,0.1288833019789064
L,0.09887920565188169,0.19315208824107333,-0.15756505962073608
B,0.09656002757313842,0.32509825042915397,-0.24711863501947606
PG,0.09169333032774629,0.2069751512944562,0.2525044481979932
ZN,0.08120778724976119,0.32764230707662434,0.12725219926692022
J,0.08053192758937122,0.0,0.0
RR,0.06209719799511926,0.0,0.0
SM,0.0599449322491048,0.48876003068243334,-0.25160975636340843
JM,0.05753294377965679,0.0,0.0
PP,0.05646713677657744,-0.0457983514097805,-0.10627644261741198
CF,0.04799019256625514,0.20924470801473904,0.004150630032864644
AP,0.04618448792438867,2.6264506091746695,1.17498653863412
Y,0.044435618490997975,0.21909405816742367,-0.2292497288332611
JD,0.0437617715297316,0.6286742806733618,-0.08526772870900334
TA,0.043693111232250725,0.07291720028928772,-0.19448381649196067
C,0.03992597473817061,-0.039625356740674356,0.10218481830148973
BC,0.033580008189856736,0.0,0.0
CU,0.03273626831236265,0.7649212706202724,0.0641667550513052
LH,0.03236210718166155,0.3425524950764196,-0.16817062869117239
PB,0.026504834943056776,0.3372143123664242,-0.07854815077782085
PF,0.025658686543615916,0.07289703128841696,-0.3391698526581798
M,0.021834764800297224,-0.07038307166667235,0.07474805178304789
UR,0.02134958881416482,0.3743083863306427,-0.22119078491586075
SN,0.013422524683821546,0.8117958525843316,-0.439293873077663
SA,0.009380757467971401,-0.20131198711900855,-0.13235336987859303
NI,0.009192393846975788,0.4645917801267856,-0.07247555275550877
HC,0.0051781761577500696,0.0,0.0
SP,0.0025097501926303334,0.0,0.0
EG,0.0005032675891141203,0.15814554647130863,-0.2761751315939187
JR,0.0,0.0,0.0
RI,0.0,0.0,0.0
LR,0.0,0.0,0.0
PM,0.0,0.0,0.0
ZC,0.0,0.0,0.0
MA,-0.0025606732351868278,0.12777501088389465,-0.22822388859595089
V,-0.00274427278742162,0.04871278190054684,-0.1024776620420107
SH,-0.006978719515743137,-0.2186725450890563,0.2670373721718027
EB,-0.008324045646991851,0.3437568838877638,-0.29292407056307
AL,-0.011625214921669347,0.19366620967158488,0.07647722233970122
PX,-0.012425278800638706,0.23120645150080033,-0.04188516181871549
SF,-0.017053646720035842,-0.438065778996939,-0.05860940494324607
RU,-0.019007981828606968,-0.061894266441839374,-0.06501355225133987
A,-0.019291640641902807,0.13066686792432836,-0.14569657975895534
OI,-0.019720528287713757,0.0807957632028764,-0.12101802819445595
SR,-0.019980641138638955,-0.0050170195605885315,-0.05391582536310513
I,-0.02461621536713643,-0.07955492146063359,-0.08937977411193576
NR,-0.029633418937400124,0.0,0.0
SS,-0.032857231029837064,0.0,0.0
RB,-0.033582005265082926,-0.014745895753840998,-0.01876398566823101
RM,-0.038431071045160636,0.014594867294934977,0.1103402584226143
LC,-0.048571550164470234,0.38538915012736674,-0.2685127986101654
SI,-0.06607072970219219,1.81178681235572e-05,-0.05609267359397496
CS,-0.06694696288715096,-0.12278031950111457,0.12488373557284516
FG,-0.06856978224638699,-0.2730105302846394,0.031183803994323078
AU,-0.07240310109787551,-0.15729502000153806,0.48963879193214055
AG,-0.07880503097779312,-0.29209437646598135,0.31991275072388947
LU,-0.0819678901990657,0.0,0.0
FU,-0.08886276241634294,0.0,0.0
PR,-0.09006888969083193,0.0,0.0
RS,-0.13044633615029277,0.0,0.0
FB,-0.15404395612413535,0.0,0.0
WR,-0.1553262388476836,0.0,0.0
SC,-0.21873284954594252,0.3120337569919327,-0.4571111246125312
BB,-0.23795903434710086,0.0,0.0
