symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.8832097530004219,-28022.0,3024.0,-15000.0,3004.0,W乾坤期货
A,A2501,0.786647443031329,-1541.0,-46.0,-1541.0,-46.0,W瑞银期货
A,A2501,0.7523177284831997,-33934.0,-258.0,-33725.0,-343.0,W摩根大通
A,A2501,-0.6688558770621136,2946.0,246.0,2946.0,246.0,L方正中期
A,A2501,-0.6705547669873948,6499.0,72.0,6499.0,72.0,W海通期货
A,A2501,-0.7809133590120211,5008.0,189.0,6561.0,212.0,L中信建投
A,A2501,-0.8388585306276944,9050.0,-4162.0,8955.0,-3864.0,W银河期货
A,A2503,0.977682463441142,-29.0,-22.0,237.0,-22.0,W海证期货
A,A2503,0.854322762048969,9050.0,-4162.0,-203.0,11.0,W银河期货
A,A2503,0.6525956074380439,2755.0,164.0,-1407.0,1.0,W创元期货
A,A2503,0.6069063473433884,-33934.0,-258.0,-209.0,85.0,W摩根大通
A,A2503,-0.6430978517262466,3628.0,518.0,289.0,12.0,L广发期货
A,A2503,-0.6719097898158517,5008.0,189.0,126.0,-3.0,L中信建投
A,A2505,0.7860442579248726,-29.0,-22.0,-266.0,0.0,W海证期货
A,A2505,0.6425659228366436,-5166.0,106.0,531.0,8.0,L南华期货
A,A2505,-0.6691448214601771,304.0,138.0,304.0,138.0,L国信期货
A,A2505,-0.7430613903976658,5282.0,3001.0,823.0,-159.0,W国泰君安
AG,AG2412,-0.6044726070661858,7026.0,124.0,1800.0,538.0,L平安期货
AG,AG2412,-0.70605787690369,524.0,528.0,1571.0,559.0,L中信建投
AG,AG2412,-0.7253186066921022,-6815.0,593.0,-6311.0,181.0,L东方财富
AG,AG2502,0.641662315857769,24826.0,67.0,10051.0,79.0,W海通期货
AG,AG2502,-0.6176200532468574,-3109.0,178.0,-1413.0,-16.0,L方正中期
AG,AG2504,0.7118074468233279,24826.0,67.0,4984.0,63.0,W海通期货
AG,AG2506,0.7834822334611834,2553.0,1128.0,1157.0,287.0,L广发期货
AG,AG2506,-0.6812782378841888,4174.0,-417.0,-331.0,-314.0,L中泰期货
AG,AG2506,-0.7196975568237173,-4138.0,1305.0,-2566.0,-41.0,L南华期货
AG,AG2506,-0.7512558008842044,-3109.0,178.0,-389.0,10.0,L方正中期
AG,AG2506,-0.8042777050913579,-3191.0,-82.0,-731.0,-17.0,L国信期货
AL,AL2412,0.9124856408268721,3911.0,0.0,3911.0,0.0,W瑞银期货
AL,AL2412,0.8929896713261958,13170.0,2406.0,10090.0,-639.0,W乾坤期货
AL,AL2412,0.7951392861147896,5541.0,-108.0,4326.0,-109.0,W大地期货
AL,AL2412,0.6548130713729646,19680.0,334.0,10940.0,-1242.0,W海通期货
AL,AL2501,0.8730622665654595,19680.0,334.0,7554.0,1578.0,W海通期货
AL,AL2501,0.7017097602415121,5541.0,-108.0,1609.0,1.0,W大地期货
AL,AL2501,0.6726904521402193,-3953.0,2055.0,2718.0,205.0,W国泰君安
AL,AL2501,-0.7763218256393879,-11862.0,1159.0,-9081.0,-2044.0,W银河期货
AL,AL2501,-0.8224443744312736,-3972.0,1.0,-2072.0,1.0,L建信期货
AL,AL2501,-0.8470881817857151,-7948.0,-1051.0,-3966.0,-1165.0,L中泰期货
AO,AO2411,0.7568124147477989,-2093.0,-1.0,985.0,-125.0,L中泰期货
AO,AO2411,0.6155393422019916,-4339.0,-555.0,-534.0,57.0,L徽商期货
AO,AO2411,-0.6446671744064777,-7961.0,701.0,-1934.0,392.0,L中信建投
AO,AO2411,-0.7974060999542701,-10722.0,-207.0,-4847.0,386.0,L东方财富
AO,AO2412,0.6981409449045055,-4138.0,-654.0,511.0,-151.0,L广发期货
AO,AO2412,-0.7753090975970489,-2093.0,-1.0,685.0,87.0,L中泰期货
AO,AO2412,-0.7866899813487351,-7961.0,701.0,-2625.0,259.0,L中信建投
AO,AO2412,-0.8943748611443447,-10075.0,-1979.0,-4634.0,-145.0,L方正中期
AO,AO2501,0.938870687583484,2066.0,-446.0,2499.0,-99.0,L南华期货
AO,AO2501,0.9370383015729615,5113.0,326.0,4101.0,101.0,W海证期货
AO,AO2501,0.8313561266117844,13454.0,1278.0,5458.0,-331.0,W国泰君安
AO,AO2501,0.7466513479215516,2033.0,-61.0,784.0,-109.0,L国信期货
AO,AO2501,-0.6995484079203899,-4339.0,-555.0,-3805.0,-612.0,L徽商期货
AO,AO2501,-0.7761610056185704,-2093.0,-1.0,-3763.0,37.0,L中泰期货
AO,AO2501,-0.9032259096648754,-10075.0,-1979.0,-4985.0,-1280.0,L方正中期
AO,AO2501,-0.9385186635969228,-10722.0,-207.0,-5875.0,-593.0,L东方财富
