symbol,contract,net_pos_corr,net_pos,net_chg,c_net_pos,c_net_chg,broker
A,A2501,0.8580800558841921,-21316.0,1552.0,-8498.0,1557.0,W乾坤期货
A,A2501,0.7472526879875584,-34135.0,262.0,-34135.0,262.0,W摩根大通
A,A2501,0.667535380730824,-1945.0,166.0,-1945.0,166.0,W中金财富
A,A2501,-0.630023216709566,3681.0,-86.0,2829.0,-29.0,L徽商期货
A,A2501,-0.6447195980311602,6969.0,-122.0,5338.0,388.0,W海通期货
A,A2501,-0.7172505008674459,853.0,-985.0,6498.0,-883.0,L国投期货
A,A2501,-0.7821059104143375,4578.0,-87.0,5965.0,-101.0,L中信建投
A,A2501,-0.8358870526821468,2996.0,-168.0,2549.0,-170.0,L方正中期
A,A2501,-0.8496794942479206,9319.0,-1170.0,8380.0,-1268.0,W银河期货
A,A2503,0.7822001550509161,9319.0,-1170.0,69.0,61.0,W银河期货
A,A2503,-0.7006446001633673,1132.0,36.0,276.0,-5.0,L广发期货
A,A2503,-0.7367347833631912,853.0,-985.0,-741.0,19.0,L国投期货
A,A2503,-0.7526139145245607,1019.0,10.0,275.0,40.0,W华泰期货
A,A2505,0.8122348685471756,853.0,-985.0,-4904.0,-121.0,L国投期货
AG,AG2412,0.6888885516466526,3848.0,-2202.0,2936.0,-1975.0,W华泰期货
AG,AG2412,0.6643562938592349,-5676.0,-1408.0,-3892.0,-834.0,W东吴期货
AG,AG2502,-0.7012957150103464,-539.0,1033.0,-1495.0,-107.0,L方正中期
AG,AG2504,0.8009999729422409,6800.0,-11.0,1922.0,2.0,W广州期货
AG,AG2504,0.7293474796269002,22647.0,-305.0,7402.0,23.0,W海通期货
AG,AG2504,-0.6769164993797454,-539.0,1033.0,-281.0,14.0,L方正中期
AG,AG2504,-0.6790054530897666,6492.0,340.0,-251.0,101.0,L广发期货
AG,AG2506,0.8209323248616074,-914.0,11.0,-607.0,11.0,L中原期货
AG,AG2506,0.8055254376380128,6800.0,-11.0,2722.0,3.0,W广州期货
AG,AG2506,0.7889618743486049,6492.0,340.0,1352.0,-109.0,L广发期货
AG,AG2506,-0.8041374063266173,3848.0,-2202.0,-2480.0,-14.0,W华泰期货
AL,AL2411,0.7690028150659577,497.0,-10.0,785.0,-10.0,W广州期货
AL,AL2412,0.6209987884652824,21372.0,1301.0,6338.0,869.0,W海通期货
AL,AL2501,0.7744878556556029,21372.0,1301.0,11531.0,432.0,W海通期货
AL,AL2501,0.7041244729515734,2544.0,3838.0,1480.0,13.0,W国泰君安
AL,AL2501,-0.6816498509513547,-7436.0,-736.0,-5202.0,52.0,L中泰期货
AL,AL2501,-0.7540479074737726,-17789.0,-473.0,-7181.0,-996.0,W银河期货
AL,AL2501,-0.8051088498393129,12348.0,379.0,12348.0,379.0,W乾坤期货
AL,AL2502,0.7506111730386417,-721.0,513.0,895.0,-178.0,W华泰期货
AL,AL2502,0.6497905749284998,-17789.0,-473.0,-3191.0,105.0,W银河期货
AL,AL2502,-0.6040190352477675,-7436.0,-736.0,-988.0,-57.0,L中泰期货
AL,AL2502,-0.6561731275702469,2544.0,3838.0,-706.0,160.0,W国泰君安
AL,AL2502,-0.7624210659233142,-636.0,-14.0,-636.0,-14.0,L中原期货
AO,AO2411,0.6660716511475666,-6393.0,-219.0,-90.0,1.0,L徽商期货
AO,AO2412,-0.8212759745362743,-10245.0,-415.0,-2806.0,290.0,L中信建投
AO,AO2412,-0.8533751864306933,-6293.0,-727.0,-2371.0,205.0,L方正中期
AO,AO2501,0.7665152465973557,22651.0,2716.0,17003.0,3699.0,W国泰君安
AO,AO2501,-0.6275347338165871,4683.0,1293.0,3796.0,1078.0,W银河期货
AO,AO2501,-0.6616071919908244,-11121.0,353.0,-12303.0,106.0,L中辉期货
AO,AO2501,-0.7017488493474601,-6393.0,-219.0,-5588.0,-179.0,L徽商期货
AO,AO2501,-0.7350089943394956,-6567.0,-889.0,-6658.0,-558.0,L广发期货
AO,AO2501,-0.7366073037081805,-10245.0,-415.0,-7349.0,-863.0,L中信建投
AO,AO2501,-0.8544501448284174,-6293.0,-727.0,-3532.0,-995.0,L方正中期
AP,AP2505,0.8555922299674151,1.0,1681.0,615.0,96.0,L徽商期货
AP,AP2505,0.7631763814989663,567.0,-284.0,407.0,-101.0,W银河期货
AP,AP2505,-0.606578051759195,-4383.0,-446.0,-2158.0,52.0,W国泰君安
AP,AP2505,-0.7713586079152719,,,-989.0,-112.0,L申银万国
AU,AU2412,0.8281257509495141,11181.0,130.0,5133.0,-115.0,W国泰君安
AU,AU2502,0.8803493923800729,13655.0,-812.0,8828.0,-49.0,W东证期货
AU,AU2502,0.7938422204289303,7092.0,-1134.0,2674.0,-474.0,W银河期货
AU,AU2502,0.7802822740900879,3914.0,-644.0,3914.0,-644.0,W乾坤期货
