,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
L,0.1688236317241647,0.7886586804845996,0.47800711989677613
SP,0.1271458853360421,0.0,0.0
MA,0.12255587686524372,0.6626327132401995,-0.23420528768530746
SC,0.07435417182406456,0.9454851317530506,0.15250913191635407
BR,0.07426785346855769,-0.06759162673927266,0.3349511953475459
P,0.07239436166481705,0.05810634379751356,-0.18657621311321748
LG,0.06020785740675705,0.0,0.0
EB,0.055672185844302335,0.4493295321124211,-0.17104133133511779
CY,0.04332019103067397,0.0,0.0
NI,0.034165490742751325,-0.2131696469751888,0.011558510163013125
CF,0.033379214874395435,-0.2922335439399696,0.20432598655389222
EG,0.031986070292838065,-0.15353387577092814,0.013648417684412273
PP,0.02995508783706957,0.18250351192016967,-0.12490678917640197
AU,0.029724454272493483,0.25530466592006107,-0.2117171082696233
PR,0.029533590768695106,0.0,0.0
A,0.029005236443912175,-0.13288553164559147,0.32249048464424335
J,0.02898673047420841,0.0,0.0
PX,0.025613831839624623,0.288417379200149,0.033057698495705834
EC,0.021292622296551933,0.0,0.0
SS,0.019602588340174476,0.0,0.0
RR,0.016884128448542368,0.0,0.0
PG,0.012673317510877302,0.3717135219025247,0.014557690637020615
SF,0.01047163559530917,0.04762394107777457,-0.20811116128512375
OI,0.009341129888745359,0.1095543740697087,-0.30551509255053755
AG,0.008935564351995495,0.12059838207056361,-0.2600604986396696
C,0.005837016784389304,-0.12615732517348066,-0.22913710695437606
PK,0.004349666132351437,-0.2668235383858161,1.0443743497931437
ZN,0.004097810562376791,0.37881231034853746,-0.2590338913939091
RU,0.0036795398227464915,-0.23494679465952095,0.11534241306906012
LH,0.0004512128020250916,-0.39381833558835866,0.06334831451960032
JR,0.0,0.0,0.0
PM,0.0,0.0,0.0
ZC,0.0,0.0,0.0
RI,0.0,0.0,0.0
LR,0.0,0.0,0.0
CU,-0.00012385869948250416,0.014606807984812509,-0.24492299695199482
RB,-0.001932064897070318,-0.026531388184088733,-0.033904331675944754
HC,-0.006013936046151858,0.0,0.0
FU,-0.0074762815273723415,0.0,0.0
JM,-0.007967681020903172,0.0,0.0
BU,-0.011492134229104556,0.0,0.0
JD,-0.012729077489928575,-0.33543536086509107,0.4796316652076327
M,-0.0131872262535222,-0.40899336127445685,0.4372740701400708
V,-0.015231079861502517,-0.2277796979057769,0.1278035115155467
SN,-0.017218512105980244,-0.041558829476739945,0.06925093469959931
BB,-0.017375784351389756,0.0,0.0
SI,-0.018120490158079927,-0.23986079276590277,0.2344476021890367
LU,-0.020003996830353477,0.0,0.0
RM,-0.020072891563168493,-0.19424572870111823,-0.0013246797180460623
SA,-0.02374582757611321,-0.23247140874361638,0.04040328898823886
RS,-0.024859718836302447,0.0,0.0
TA,-0.02515232587264249,-0.13375797861076388,-0.007159012444744373
AO,-0.034223763215584846,-0.0380304122776739,-0.24304745952164453
Y,-0.03863215785401142,-0.18141285034970778,0.05590869523404929
I,-0.040473724504877184,0.014232928425663482,-0.2805569323940468
SH,-0.04729048549109638,-0.35641659564773487,-0.0964304819477858
CS,-0.0478725862883006,-0.03051975742901203,-0.23351836663664238
UR,-0.06139300756081112,-0.0037615420620399354,-0.16600828897513642
AL,-0.06142036271220497,-0.14642261672924684,0.2428757977482776
PF,-0.06731577083311158,-0.29091924705538574,0.25993920598564935
FG,-0.06815105591876391,-0.4295817750022981,0.19295521673766514
AP,-0.07563702738471734,-0.08420055242250901,-0.1616171330553422
LC,-0.08143423864857258,-0.3588259829553574,0.3915862193318378
SR,-0.0845468483897126,-0.33040997372703185,-0.08818302078656781
CJ,-0.0867508728309101,-0.5440497844153038,0.40307842501209956
SM,-0.08978475231959004,-0.49136687511866484,0.7233804565252417
FB,-0.10151338275170563,0.0,0.0
NR,-0.10398618334586884,0.0,0.0
B,-0.12166834545240146,0.08512742220300273,0.7044077789415715
WR,-0.13349347498105413,0.0,0.0
BC,-0.17014868729415866,0.0,0.0
PB,-0.24071801966388484,-0.5336810621427616,0.3939166674401553
