,future_mkt_val_chg,call_mkt_val_chg,put_mkt_val_chg
SN,0.1666449270180561,-0.3941253280031153,1.1908636442123406
L,0.14144211350476943,0.1920540578032215,0.912407916339949
SP,0.10557184113918172,0.0,0.0
MA,0.09906519338987496,0.35361040240069896,-0.3214435361712926
PX,0.07874856262886398,-0.30646209477068387,-0.7738588978779148
NI,0.0648393704936514,-0.31317070993347473,0.2569726377877579
SS,0.06271932586470097,0.0,0.0
PR,0.049441366520535324,0.0,0.0
FU,0.049262385727347535,0.0,0.0
BR,0.03722723422379337,0.09590457605473834,0.285801096792339
SC,0.03594721899013131,-0.0022514522473707776,-0.22278615320639006
PG,0.030154156147942812,-0.1294722812534549,0.5225494589160873
EG,0.02479480673580703,-0.24773267099619423,0.05158510258453575
CY,0.02307825194126334,0.0,0.0
CF,0.020361674564013832,-0.1559290041828818,0.13002735841010016
LC,0.018610215458574775,-0.12516914695459946,0.4647446159786972
PK,0.018389875429587477,-0.5468726762175155,1.3742111023270716
AU,0.018145273160412145,-0.058222426665518134,0.025762622767375287
C,0.01600004833586599,0.024992539390072066,-0.31734555463083747
A,0.015087083553694258,-0.26944589952235387,0.9303371994378444
SF,0.013732687866300664,-0.06989685038871185,-0.4184238848083327
EC,0.009791069802852048,0.0,0.0
AP,0.00671932588137425,-0.21202706174786978,-0.2185541579859831
PP,0.006059698123203061,-0.05317949500580865,0.09697661755827269
RU,0.005440075299497638,-0.3068920892050837,0.23829148372977182
J,0.002908563109988771,0.0,0.0
LH,0.0007921189532438255,-0.4211368929128654,0.1941943890728861
AG,0.00023071401869789732,0.0686314952157212,-0.1745390214452206
CU,0.00018398984366219118,0.06462158076022795,0.04708163982422353
RI,0.0,0.0,0.0
ZC,0.0,0.0,0.0
PM,0.0,0.0,0.0
JR,0.0,0.0,0.0
LG,0.0,0.0,0.0
LR,0.0,0.0,0.0
RB,-0.002087136391684896,-0.33546511912891785,0.2154971657452207
EB,-0.005945240769754445,0.2388082169481669,-0.06037032148707988
JM,-0.008405316889922299,0.0,0.0
TA,-0.012013915687031584,-0.2938889721656228,0.4599978783034364
RM,-0.015083365220524003,-0.16157021299180763,0.009968366753311475
HC,-0.017758365225452155,0.0,0.0
SI,-0.01911476293549652,-0.14403980998510724,0.13703836128347668
RS,-0.019798657718120838,0.0,0.0
M,-0.0262929234366992,-0.4077982993829138,0.5805740786159226
CS,-0.02711996338948175,0.06063484097497107,-0.25654973209217435
PF,-0.028880358537298534,-0.43206805655080094,-0.15377036269453004
AO,-0.029722862903265312,-0.10430593899003138,-0.15838377131759895
UR,-0.03306540170014949,-0.3509381129616923,-0.090740239886542
V,-0.03385548468294408,-0.38733898840191694,0.14608916794231264
JD,-0.03470014588356263,-0.35934357926545,0.5507369013622834
ZN,-0.0361877637658049,-0.0348436172026898,0.1918445100992665
OI,-0.04047280594801528,-0.3292584172578904,-0.0543503371653814
FG,-0.0405820103609702,-0.4803707513777806,0.24302833000469426
SA,-0.04124185705303063,-0.23278299514026846,-0.0918081334569304
I,-0.042338171484452736,-0.09539174130957107,-0.05439317516657327
RR,-0.04248016105188801,0.0,0.0
SR,-0.0557272739443293,-0.49219681595343523,0.12434955835271344
SH,-0.06586562619449343,-0.5275841791962945,-0.24095370561912743
BB,-0.06747034207394309,0.0,0.0
SM,-0.0699615558928619,-0.49515961445731527,-0.13584532655294712
LU,-0.08270786333170821,0.0,0.0
CJ,-0.08492792396791216,-0.5533148288108727,0.26094173001395315
FB,-0.08827892846054908,0.0,0.0
BU,-0.0981209067383918,0.0,0.0
AL,-0.11203533195694948,-0.287730298105777,0.6465811249196234
P,-0.11463930016548929,-0.1427681253683133,0.35098672854041335
Y,-0.12561565251531004,-0.5820945444010688,1.6797796854409994
WR,-0.1283581501615063,0.0,0.0
PB,-0.1322066947713747,-0.2897475100167739,0.46603625537157356
NR,-0.1530376013907886,0.0,0.0
B,-0.17460916661154013,-0.31931540147068516,1.5544033212203652
BC,-0.18385920654359422,0.0,0.0
